Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Mar  1 00:13:00 2006
11175184: 139 Tage idle - Level 4 => LOESCHEN
12893584: 27 Tage idle - Level 1
11843984: 47 Tage idle - Level 5
13204084: 3 Tage idle - Level 1
8379084: 267 Tage idle - Level 9
13300184: 0 Tage idle - Level 1
8191184: 10 Tage idle - Level 13
12398084: 30 Tage idle - Level 9
12934984: 7 Tage idle - Level 1
11763384: 4 Tage idle - Level 10
8425084: 28 Tage idle - Level 12
13422484: 10 Tage idle - Level 1
13503684: 3 Tage idle - Level 2
12666884: 14 Tage idle - Level 8
13432784: 1 Tage idle - Level 1
13321384: 12 Tage idle - Level 7
8582184: 62 Tage idle - Level 5
12084584: 3 Tage idle - Level 1
11485684: 52 Tage idle - Level 1 => LOESCHEN
11495984: 119 Tage idle - Level 6
11946984: 16 Tage idle - Level 6
11201984: 48 Tage idle - Level 11
10659384: 7 Tage idle - Level 5 (KEEP_CHARACTER)
12895484: 7 Tage idle - Level 1
9638384: 205 Tage idle - Level 7
11197684: 120 Tage idle - Level 13
12657884: 54 Tage idle - Level 1 => LOESCHEN
12703184: 32 Tage idle - Level 1 => LOESCHEN
12749284: 40 Tage idle - Level 7
11612884: 71 Tage idle - Level 7
8101984: 282 Tage idle - Level 12
11040184: 1 Tage idle - Level 7
13358484: 14 Tage idle - Level 1
11212884: 121 Tage idle - Level 6
13115184: 15 Tage idle - Level 6
8209284: 68 Tage idle - Level 1 => LOESCHEN
12490484: 29 Tage idle - Level 7
9395484: 210 Tage idle - Level 16
9557884: 183 Tage idle - Level 12
8912884: 10 Tage idle - Level 40
9643684: 35 Tage idle - Level 9
10725984: 0 Tage idle - Level 8
8229884: 17 Tage idle - Level 3
13105584: 9 Tage idle - Level 1
9040884: 4 Tage idle - Level 7
13181484: 6 Tage idle - Level 1
11654584: 106 Tage idle - Level 8
11989284: 24 Tage idle - Level 7
13100584: 0 Tage idle - Level 3
13561584: 3 Tage idle - Level 1
7965284: 24 Tage idle - Level 18
12263784: 38 Tage idle - Level 1 => LOESCHEN
12552384: 37 Tage idle - Level 12
11999584: 90 Tage idle - Level 3 => LOESCHEN
9477984: 141 Tage idle - Level 14
9437484: 71 Tage idle - Level 8
12664384: 52 Tage idle - Level 1 => LOESCHEN
11326084: 64 Tage idle - Level 6
9447784: 24 Tage idle - Level 19
13435984: 11 Tage idle - Level 1
9326084: 16 Tage idle - Level 8
12918184: 15 Tage idle - Level 5
10240384: 28 Tage idle - Level 13
11381484: 0 Tage idle - Level 32
9594584: 3 Tage idle - Level 16
8099584: 28 Tage idle - Level 1
11402284: 62 Tage idle - Level 2 (KEEP_CHARACTER)
9442784: 93 Tage idle - Level 13
13188384: 0 Tage idle - Level 17
8230784: 22 Tage idle - Level 21
9944484: 21 Tage idle - Level 4
13294784: 0 Tage idle - Level 10
10799084: 3 Tage idle - Level 1
13254284: 0 Tage idle - Level 8
9063284: 34 Tage idle - Level 1 (KEEP_CHARACTER)
13259984: 21 Tage idle - Level 1
12295884: 32 Tage idle - Level 3
11286684: 9 Tage idle - Level 6
8566084: 154 Tage idle - Level 13
11463984: 0 Tage idle - Level 32
10617084: 175 Tage idle - Level 5 => LOESCHEN
12848584: 36 Tage idle - Level 7
10333084: 133 Tage idle - Level 7
11474184: 72 Tage idle - Level 5
8125684: 21 Tage idle - Level 18 (KEEP_CHARACTER)
13169084: 13 Tage idle - Level 1
12812784: 45 Tage idle - Level 1 => LOESCHEN
11535484: 27 Tage idle - Level 1
12676584: 0 Tage idle - Level 7
13437884: 10 Tage idle - Level 8
11383384: 81 Tage idle - Level 5
12144684: 21 Tage idle - Level 6
13604884: 1 Tage idle - Level 1
12433284: 43 Tage idle - Level 8
9631584: 185 Tage idle - Level 11
10516684: 134 Tage idle - Level 14
11738984: 73 Tage idle - Level 5
12915084: 38 Tage idle - Level 1 => LOESCHEN
12681884: 17 Tage idle - Level 1
12651684: 16 Tage idle - Level 1
9480084: 137 Tage idle - Level 15
9977184: 0 Tage idle - Level 33
7953184: 39 Tage idle - Level 12
12905484: 12 Tage idle - Level 2
8141884: 0 Tage idle - Level 24
8020184: 32 Tage idle - Level 5
13433484: 1 Tage idle - Level 1
9658384: 198 Tage idle - Level 8
10091484: 2 Tage idle - Level 5 (KEEP_CHARACTER)
9709384: 187 Tage idle - Level 15
12571084: 44 Tage idle - Level 1 => LOESCHEN
8005984: 224 Tage idle - Level 9
13180284: 25 Tage idle - Level 1
8016184: 133 Tage idle - Level 11
13348284: 1 Tage idle - Level 1
9410084: 38 Tage idle - Level 1 => LOESCHEN
12272884: 7 Tage idle - Level 1 (KEEP_CHARACTER)
13160384: 3 Tage idle - Level 13
11223184: 0 Tage idle - Level 11
12936984: 38 Tage idle - Level 1 => LOESCHEN
11557984: 3 Tage idle - Level 1 (KEEP_CHARACTER)
8057284: 0 Tage idle - Level 27 (KEEP_CHARACTER)
8108284: 177 Tage idle - Level 10
11588784: 50 Tage idle - Level 1 => LOESCHEN
12931984: 39 Tage idle - Level 1 => LOESCHEN
9385984: 72 Tage idle - Level 4
13374084: 10 Tage idle - Level 1
8417484: 127 Tage idle - Level 5
12992984: 4 Tage idle - Level 8
8756884: 233 Tage idle - Level 16
12663884: 54 Tage idle - Level 1 => LOESCHEN
11614184: 56 Tage idle - Level 5
10863184: 35 Tage idle - Level 18 (KEEP_CHARACTER)
10119184: 34 Tage idle - Level 8
10007884: 126 Tage idle - Level 8
8509584: 34 Tage idle - Level 8 (KEEP_CHARACTER)
8402884: 249 Tage idle - Level 9
13289584: 7 Tage idle - Level 4
9680484: 218 Tage idle - Level 8
8134784: 33 Tage idle - Level 14
13218984: 8 Tage idle - Level 1
12913284: 40 Tage idle - Level 1 => LOESCHEN
13284584: 3 Tage idle - Level 13 (KEEP_CHARACTER)
13609284: 1 Tage idle - Level 1
12807584: 0 Tage idle - Level 16
8742884: 220 Tage idle - Level 7 => LOESCHEN
13411084: 12 Tage idle - Level 1
13138384: 25 Tage idle - Level 1
11859384: 17 Tage idle - Level 5
8682184: 26 Tage idle - Level 4
12706484: 51 Tage idle - Level 1 => LOESCHEN
10201284: 1 Tage idle - Level 2
13163584: 0 Tage idle - Level 11
13169184: 26 Tage idle - Level 1
8713284: 11 Tage idle - Level 11
10272584: 0 Tage idle - Level 10
12828784: 45 Tage idle - Level 1 => LOESCHEN
12337284: 1 Tage idle - Level 13
9368584: 12 Tage idle - Level 6
13149284: 22 Tage idle - Level 1
13275584: 11 Tage idle - Level 1
12757884: 48 Tage idle - Level 1 => LOESCHEN
8566884: 184 Tage idle - Level 21
10941284: 0 Tage idle - Level 9
10323584: 1 Tage idle - Level 31
13280184: 1 Tage idle - Level 3
10784584: 9 Tage idle - Level 5
13604984: 1 Tage idle - Level 1
11216784: 54 Tage idle - Level 5
11712884: 1 Tage idle - Level 7
12651084: 9 Tage idle - Level 2 (KEEP_CHARACTER)
9920284: 1 Tage idle - Level 13
12813484: 45 Tage idle - Level 1 => LOESCHEN
11515684: 18 Tage idle - Level 1
12494384: 60 Tage idle - Level 3
10713984: 97 Tage idle - Level 4
12124884: 11 Tage idle - Level 8
12996084: 16 Tage idle - Level 4
10480684: 12 Tage idle - Level 5
8228084: 30 Tage idle - Level 1 => LOESCHEN
9085184: 2 Tage idle - Level 14
8729884: 104 Tage idle - Level 22
10161884: 103 Tage idle - Level 9
10121384: 172 Tage idle - Level 7
13032984: 0 Tage idle - Level 1
12854584: 43 Tage idle - Level 1 => LOESCHEN
10131684: 6 Tage idle - Level 16
12247084: 9 Tage idle - Level 7 (KEEP_CHARACTER)
12631884: 0 Tage idle - Level 1 (KEEP_CHARACTER)
11749984: 100 Tage idle - Level 4
11344284: 100 Tage idle - Level 8
8040884: 152 Tage idle - Level 26
9709484: 68 Tage idle - Level 10
10132284: 0 Tage idle - Level 14
7989784: 24 Tage idle - Level 11
12465484: 12 Tage idle - Level 2
13358684: 0 Tage idle - Level 1
9248884: 241 Tage idle - Level 8 => LOESCHEN
8365984: 61 Tage idle - Level 8
13115384: 29 Tage idle - Level 1
8614084: 10 Tage idle - Level 32 (KEEP_CHARACTER)
12931384: 0 Tage idle - Level 3
7939684: 289 Tage idle - Level 18
13617084: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12445584: 3 Tage idle - Level 5
12490684: 10 Tage idle - Level 8
13170784: 0 Tage idle - Level 8 (KEEP_CHARACTER)
11983184: 1 Tage idle - Level 10
8427184: 145 Tage idle - Level 16
13353684: 11 Tage idle - Level 1
12921784: 10 Tage idle - Level 8
12151984: 5 Tage idle - Level 3
8088184: 0 Tage idle - Level 20
9345584: 204 Tage idle - Level 7
12942284: 38 Tage idle - Level 1 => LOESCHEN
13004684: 0 Tage idle - Level 12
8503384: 194 Tage idle - Level 11
8143884: 112 Tage idle - Level 9
12912084: 4 Tage idle - Level 10
13561784: 2 Tage idle - Level 1
8078584: 3 Tage idle - Level 15
13319484: 17 Tage idle - Level 1
12020684: 8 Tage idle - Level 15 (KEEP_CHARACTER)
12654284: 0 Tage idle - Level 9
8215384: 44 Tage idle - Level 1 => LOESCHEN
8422884: 156 Tage idle - Level 7
12867384: 4 Tage idle - Level 11 (KEEP_CHARACTER)
13141884: 10 Tage idle - Level 1
12016684: 3 Tage idle - Level 7
11594784: 59 Tage idle - Level 8
8752584: 3 Tage idle - Level 17
8059284: 32 Tage idle - Level 10
12700284: 6 Tage idle - Level 11
8474184: 12 Tage idle - Level 11 (KEEP_CHARACTER)
13148084: 3 Tage idle - Level 1
10940084: 0 Tage idle - Level 14
11463484: 0 Tage idle - Level 6
13573284: 3 Tage idle - Level 1
12149184: 27 Tage idle - Level 3
12777184: 3 Tage idle - Level 2
12366984: 59 Tage idle - Level 8
12949884: 5 Tage idle - Level 3
13021484: 30 Tage idle - Level 9
13310084: 18 Tage idle - Level 1
13112984: 0 Tage idle - Level 1
10262384: 50 Tage idle - Level 8
12792784: 41 Tage idle - Level 8
11576084: 28 Tage idle - Level 1
9241384: 232 Tage idle - Level 8
8024784: 27 Tage idle - Level 8
9165884: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8729284: 132 Tage idle - Level 10
13569984: 3 Tage idle - Level 1
8080084: 272 Tage idle - Level 11
9049884: 1 Tage idle - Level 37
12104384: 11 Tage idle - Level 8
8992084: 169 Tage idle - Level 10
12788784: 0 Tage idle - Level 5
12043784: 38 Tage idle - Level 3 (KEEP_CHARACTER)
8608284: 10 Tage idle - Level 13
9298384: 20 Tage idle - Level 6
13595784: 2 Tage idle - Level 1
12379084: 44 Tage idle - Level 4
12621684: 49 Tage idle - Level 7 (KEEP_CHARACTER)
12702884: 1 Tage idle - Level 9
12956384: 21 Tage idle - Level 1
11096184: 40 Tage idle - Level 10
10659684: 163 Tage idle - Level 8
12976984: 24 Tage idle - Level 4
9835884: 26 Tage idle - Level 3
11395084: 99 Tage idle - Level 7
13580484: 2 Tage idle - Level 3
9470684: 66 Tage idle - Level 25
12318784: 9 Tage idle - Level 1
8127784: 258 Tage idle - Level 12
11192284: 18 Tage idle - Level 4
11364984: 4 Tage idle - Level 9
9279084: 0 Tage idle - Level 24
11608484: 8 Tage idle - Level 6
10725584: 15 Tage idle - Level 2
11790084: 91 Tage idle - Level 9
11674084: 110 Tage idle - Level 5
8386584: 22 Tage idle - Level 21
13054884: 28 Tage idle - Level 1
8523384: 16 Tage idle - Level 8
13607584: 1 Tage idle - Level 1
12192484: 79 Tage idle - Level 3
8787185: 106 Tage idle - Level 23
8007385: 4 Tage idle - Level 14 (KEEP_CHARACTER)
11938885: 24 Tage idle - Level 8
12871485: 5 Tage idle - Level 11
10893585: 13 Tage idle - Level 6
13268585: 2 Tage idle - Level 12
9118285: 15 Tage idle - Level 1 (KEEP_CHARACTER)
13319585: 0 Tage idle - Level 30 (KEEP_CHARACTER)
12725285: 51 Tage idle - Level 1 => LOESCHEN
8205185: 1 Tage idle - Level 13
9118985: 250 Tage idle - Level 10
8727485: 6 Tage idle - Level 8
9741285: 1 Tage idle - Level 9
10737785: 1 Tage idle - Level 19
12725985: 0 Tage idle - Level 8
9387385: 183 Tage idle - Level 8
9286285: 18 Tage idle - Level 10
12017385: 3 Tage idle - Level 11
9205385: 27 Tage idle - Level 10
11625985: 9 Tage idle - Level 6
11727685: 100 Tage idle - Level 8
8424185: 3 Tage idle - Level 18
12873385: 39 Tage idle - Level 1 => LOESCHEN
9651085: 178 Tage idle - Level 8
10323085: 1 Tage idle - Level 6 (KEEP_CHARACTER)
12144285: 24 Tage idle - Level 8
11677285: 71 Tage idle - Level 7
9180185: 132 Tage idle - Level 13
10602085: 76 Tage idle - Level 4
11373385: 3 Tage idle - Level 1
8602085: 0 Tage idle - Level 25 (KEEP_CHARACTER)
12691785: 26 Tage idle - Level 15
10673385: 63 Tage idle - Level 8
13129585: 12 Tage idle - Level 1
8065985: 55 Tage idle - Level 17
10460985: 137 Tage idle - Level 7
13459285: 8 Tage idle - Level 1
13418885: 0 Tage idle - Level 7
12946185: 4 Tage idle - Level 1
9850185: 5 Tage idle - Level 8
8806185: 4 Tage idle - Level 25
12885585: 0 Tage idle - Level 1
10375785: 12 Tage idle - Level 8
12769585: 44 Tage idle - Level 4
11141685: 36 Tage idle - Level 2
9055885: 5 Tage idle - Level 11
11147285: 34 Tage idle - Level 1 => LOESCHEN
10922885: 17 Tage idle - Level 13
11602985: 92 Tage idle - Level 8
8056985: 27 Tage idle - Level 8
13216685: 12 Tage idle - Level 1
13342985: 15 Tage idle - Level 1
13034385: 26 Tage idle - Level 1
12537185: 60 Tage idle - Level 2 => LOESCHEN
13140785: 26 Tage idle - Level 1
11451485: 86 Tage idle - Level 1 (KEEP_CHARACTER)
11254285: 100 Tage idle - Level 4
13566985: 2 Tage idle - Level 1
10163985: 0 Tage idle - Level 43 (KEEP_CHARACTER)
8401885: 235 Tage idle - Level 8
8781685: 5 Tage idle - Level 8
12932185: 39 Tage idle - Level 1 => LOESCHEN
10954285: 31 Tage idle - Level 13 (KEEP_CHARACTER)
9837185: 8 Tage idle - Level 6
13617985: 0 Tage idle - Level 3
11801385: 13 Tage idle - Level 1
12532185: 0 Tage idle - Level 17
8468485: 76 Tage idle - Level 6
8893685: 183 Tage idle - Level 6 => LOESCHEN
11411685: 14 Tage idle - Level 11
9370985: 42 Tage idle - Level 9
12598885: 57 Tage idle - Level 1 => LOESCHEN
12355585: 2 Tage idle - Level 10
8164585: 187 Tage idle - Level 19
9959485: 4 Tage idle - Level 28
13045985: 2 Tage idle - Level 8
13588085: 0 Tage idle - Level 1
12406585: 11 Tage idle - Level 1
9021985: 62 Tage idle - Level 19
12786385: 34 Tage idle - Level 7
10721985: 13 Tage idle - Level 23
10195385: 8 Tage idle - Level 26 (KEEP_CHARACTER)
10605985: 0 Tage idle - Level 13
8808785: 11 Tage idle - Level 8
12888085: 41 Tage idle - Level 1 => LOESCHEN
10124785: 165 Tage idle - Level 7
12811885: 24 Tage idle - Level 10
13172885: 13 Tage idle - Level 14
12943785: 15 Tage idle - Level 1
12088085: 33 Tage idle - Level 8
11032885: 136 Tage idle - Level 8
12173985: 3 Tage idle - Level 5 (KEEP_CHARACTER)
13376285: 0 Tage idle - Level 1
9347685: 227 Tage idle - Level 8
9357985: 0 Tage idle - Level 6
8637385: 0 Tage idle - Level 7
13027285: 9 Tage idle - Level 13
8369285: 195 Tage idle - Level 17
10044885: 0 Tage idle - Level 33
9641585: 4 Tage idle - Level 4
9074585: 0 Tage idle - Level 32
13509085: 1 Tage idle - Level 1
10941585: 2 Tage idle - Level 7
10374585: 2 Tage idle - Level 16
13321185: 17 Tage idle - Level 1
8085985: 162 Tage idle - Level 7
12854185: 39 Tage idle - Level 6
10339785: 2 Tage idle - Level 15
8460385: 34 Tage idle - Level 5
11024485: 101 Tage idle - Level 14
12084385: 31 Tage idle - Level 1 => LOESCHEN
13266185: 6 Tage idle - Level 15 (KEEP_CHARACTER)
13301285: 0 Tage idle - Level 3
8228385: 55 Tage idle - Level 11
12631485: 54 Tage idle - Level 1 => LOESCHEN
11207385: 43 Tage idle - Level 14
12515485: 46 Tage idle - Level 5
8785485: 67 Tage idle - Level 3
9546785: 16 Tage idle - Level 1 (KEEP_CHARACTER)
12237085: 0 Tage idle - Level 8
11719385: 22 Tage idle - Level 6
9886085: 101 Tage idle - Level 7
9349585: 53 Tage idle - Level 8
12900185: 0 Tage idle - Level 22
13429185: 6 Tage idle - Level 9
10441085: 0 Tage idle - Level 27
13195985: 3 Tage idle - Level 2
13044085: 2 Tage idle - Level 1
8416585: 289 Tage idle - Level 14
9025785: 8 Tage idle - Level 5
10766185: 101 Tage idle - Level 9
13267485: 20 Tage idle - Level 1
12957185: 12 Tage idle - Level 4
10112685: 80 Tage idle - Level 10
11588485: 101 Tage idle - Level 8
13373885: 8 Tage idle - Level 1
13211785: 24 Tage idle - Level 1
11649785: 28 Tage idle - Level 2
10893085: 64 Tage idle - Level 3
8923585: 21 Tage idle - Level 6
12344785: 54 Tage idle - Level 1 => LOESCHEN
11831685: 100 Tage idle - Level 3 => LOESCHEN
8493085: 259 Tage idle - Level 8 => LOESCHEN
12314585: 42 Tage idle - Level 4
8670385: 95 Tage idle - Level 26
12871685: 0 Tage idle - Level 10
10802585: 147 Tage idle - Level 8
11989785: 67 Tage idle - Level 9
10772085: 157 Tage idle - Level 5 => LOESCHEN
7960085: 8 Tage idle - Level 7 (KEEP_CHARACTER)
13065985: 0 Tage idle - Level 8
10316785: 5 Tage idle - Level 9
8438385: 28 Tage idle - Level 5
13025485: 34 Tage idle - Level 1 => LOESCHEN
8899385: 201 Tage idle - Level 12
12552885: 51 Tage idle - Level 1 => LOESCHEN
10873885: 0 Tage idle - Level 13
8093785: 6 Tage idle - Level 9
12735785: 35 Tage idle - Level 1 => LOESCHEN
12780885: 2 Tage idle - Level 8
13137485: 2 Tage idle - Level 17
11529385: 7 Tage idle - Level 8
12831885: 11 Tage idle - Level 7
13026085: 34 Tage idle - Level 1 => LOESCHEN
11914085: 5 Tage idle - Level 2 (KEEP_CHARACTER)
9139685: 253 Tage idle - Level 8 => LOESCHEN
9818685: 50 Tage idle - Level 3
11250685: 1 Tage idle - Level 15
11792885: 46 Tage idle - Level 1 => LOESCHEN
8606685: 24 Tage idle - Level 4
9585385: 139 Tage idle - Level 8
8743185: 0 Tage idle - Level 11
8748885: 231 Tage idle - Level 7 => LOESCHEN
13011485: 25 Tage idle - Level 1
12539885: 49 Tage idle - Level 1 => LOESCHEN
12914285: 14 Tage idle - Level 1
13563985: 0 Tage idle - Level 5
12144485: 11 Tage idle - Level 1 (KEEP_CHARACTER)
8207285: 3 Tage idle - Level 29
13468485: 0 Tage idle - Level 5
10100585: 148 Tage idle - Level 6
12626285: 3 Tage idle - Level 11
11292385: 105 Tage idle - Level 13
8197385: 199 Tage idle - Level 1 => LOESCHEN
8526785: 31 Tage idle - Level 8
9540585: 5 Tage idle - Level 2
12023485: 11 Tage idle - Level 8
12935485: 2 Tage idle - Level 2
12732685: 11 Tage idle - Level 8
12424085: 49 Tage idle - Level 7
10653685: 37 Tage idle - Level 6
11136585: 3 Tage idle - Level 20
13449185: 11 Tage idle - Level 1
13261285: 20 Tage idle - Level 1
11238285: 121 Tage idle - Level 6
12759485: 28 Tage idle - Level 8
11836085: 0 Tage idle - Level 7
12769785: 7 Tage idle - Level 1
8000785: 120 Tage idle - Level 29
11891485: 12 Tage idle - Level 6
13332885: 11 Tage idle - Level 1
8629785: 7 Tage idle - Level 10
11649185: 4 Tage idle - Level 5
8061785: 71 Tage idle - Level 7
12835685: 44 Tage idle - Level 3
11790385: 22 Tage idle - Level 7
12597785: 4 Tage idle - Level 8
8492585: 0 Tage idle - Level 22
11512285: 24 Tage idle - Level 9
11568685: 73 Tage idle - Level 14
8346385: 139 Tage idle - Level 11
12299485: 10 Tage idle - Level 1
12334585: 55 Tage idle - Level 4
12795585: 0 Tage idle - Level 23 (KEEP_CHARACTER)
13227785: 23 Tage idle - Level 1
11948785: 1 Tage idle - Level 6
12836285: 0 Tage idle - Level 19
12962585: 37 Tage idle - Level 1 => LOESCHEN
8113385: 5 Tage idle - Level 8
13577385: 3 Tage idle - Level 1
8665885: 0 Tage idle - Level 103 (KEEP_CHARACTER)
10422585: 121 Tage idle - Level 13
13131285: 0 Tage idle - Level 9
9102685: 89 Tage idle - Level 10
12375685: 45 Tage idle - Level 1 => LOESCHEN
13435885: 2 Tage idle - Level 8
11007185: 142 Tage idle - Level 6
12725585: 26 Tage idle - Level 7
13121685: 2 Tage idle - Level 3
10418585: 139 Tage idle - Level 12
9767085: 194 Tage idle - Level 7
9356885: 199 Tage idle - Level 6 => LOESCHEN
13142185: 7 Tage idle - Level 1 (KEEP_CHARACTER)
9493385: 2 Tage idle - Level 8
8894485: 60 Tage idle - Level 8
9042685: 234 Tage idle - Level 16
11914185: 2 Tage idle - Level 6
9792285: 95 Tage idle - Level 5
13375885: 0 Tage idle - Level 10
10677385: 0 Tage idle - Level 29
11443285: 113 Tage idle - Level 4
13426885: 1 Tage idle - Level 8
8277385: 2 Tage idle - Level 22
10444385: 97 Tage idle - Level 8
13274785: 20 Tage idle - Level 1
9327285: 182 Tage idle - Level 12
12017685: 1 Tage idle - Level 7
12513785: 3 Tage idle - Level 15
12154185: 43 Tage idle - Level 8
10875185: 0 Tage idle - Level 16
9762785: 32 Tage idle - Level 12
8009585: 238 Tage idle - Level 11
9236485: 224 Tage idle - Level 7 => LOESCHEN
12833185: 44 Tage idle - Level 1 => LOESCHEN
13468585: 9 Tage idle - Level 1
8227985: 96 Tage idle - Level 12
10571985: 161 Tage idle - Level 16
12185685: 0 Tage idle - Level 9
11338885: 127 Tage idle - Level 4 => LOESCHEN
10820085: 100 Tage idle - Level 7
8405185: 0 Tage idle - Level 18
13048685: 1 Tage idle - Level 4
11769685: 104 Tage idle - Level 5
9237785: 1 Tage idle - Level 4
10978185: 11 Tage idle - Level 10
8846285: 209 Tage idle - Level 11
11865785: 30 Tage idle - Level 4
11541285: 2 Tage idle - Level 3
12773885: 14 Tage idle - Level 1
8618985: 275 Tage idle - Level 15
12318485: 47 Tage idle - Level 5
7943485: 9 Tage idle - Level 20
11937285: 77 Tage idle - Level 7
12662485: 49 Tage idle - Level 3
12997185: 26 Tage idle - Level 1 (KEEP_CHARACTER)
11592685: 52 Tage idle - Level 1 => LOESCHEN
12987585: 34 Tage idle - Level 3
13627185: 0 Tage idle - Level 5
13510185: 0 Tage idle - Level 7
9572785: 172 Tage idle - Level 5 => LOESCHEN
13105585: 1 Tage idle - Level 1
12714085: 35 Tage idle - Level 8
8811785: 0 Tage idle - Level 23 (KEEP_CHARACTER)
11958485: 0 Tage idle - Level 15
11629385: 7 Tage idle - Level 4
12896785: 26 Tage idle - Level 2
13044985: 33 Tage idle - Level 4
11436885: 127 Tage idle - Level 4 => LOESCHEN
9477285: 171 Tage idle - Level 6
8057885: 16 Tage idle - Level 1 (KEEP_CHARACTER)
8300385: 7 Tage idle - Level 26 (KEEP_CHARACTER)
9522685: 5 Tage idle - Level 8
13014785: 34 Tage idle - Level 1 => LOESCHEN
