Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Dec  1 00:13:00 2005
11025483: 46 Tage idle - Level 8
11572283: 8 Tage idle - Level 1
8887583: 1 Tage idle - Level 67 (KEEP_CHARACTER)
9982583: 2 Tage idle - Level 6
8644283: 8 Tage idle - Level 13
11830783: 0 Tage idle - Level 7
11917583: 7 Tage idle - Level 1
11471183: 6 Tage idle - Level 5
11568283: 0 Tage idle - Level 8
8969383: 1 Tage idle - Level 7 (KEEP_CHARACTER)
9030783: 99 Tage idle - Level 20
8396783: 58 Tage idle - Level 14
8898483: 6 Tage idle - Level 27
10366583: 95 Tage idle - Level 5
11254083: 16 Tage idle - Level 6
11623983: 24 Tage idle - Level 1
11563283: 20 Tage idle - Level 1
9776383: 1 Tage idle - Level 8
10519283: 1 Tage idle - Level 11
11295183: 1 Tage idle - Level 8
12010383: 0 Tage idle - Level 1
10245583: 108 Tage idle - Level 3 => LOESCHEN
10868983: 0 Tage idle - Level 8
10250183: 99 Tage idle - Level 4
11183883: 2 Tage idle - Level 8
11310383: 13 Tage idle - Level 7
7945583: 157 Tage idle - Level 13
10767883: 75 Tage idle - Level 8
7955883: 2 Tage idle - Level 43 (KEEP_CHARACTER)
8782783: 38 Tage idle - Level 1 => LOESCHEN
11473083: 0 Tage idle - Level 12
10256483: 108 Tage idle - Level 3 => LOESCHEN
9068483: 118 Tage idle - Level 6
8661783: 11 Tage idle - Level 14
9595383: 87 Tage idle - Level 7
11889683: 0 Tage idle - Level 4
11270983: 9 Tage idle - Level 1
11398183: 21 Tage idle - Level 7
10520183: 15 Tage idle - Level 7
8024083: 2 Tage idle - Level 16
9408783: 153 Tage idle - Level 6
11839583: 4 Tage idle - Level 1
9180083: 2 Tage idle - Level 23
10749183: 4 Tage idle - Level 1
9185783: 0 Tage idle - Level 4
11803783: 10 Tage idle - Level 1
10014483: 58 Tage idle - Level 11
11393883: 38 Tage idle - Level 6
10709383: 10 Tage idle - Level 11
11692783: 0 Tage idle - Level 11
10324283: 30 Tage idle - Level 6
11880283: 4 Tage idle - Level 6
9176783: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9880283: 20 Tage idle - Level 11
11394483: 41 Tage idle - Level 1 => LOESCHEN
11941583: 0 Tage idle - Level 2
8192783: 66 Tage idle - Level 8
9860383: 82 Tage idle - Level 5
7963683: 18 Tage idle - Level 11
8613583: 28 Tage idle - Level 1
9339783: 16 Tage idle - Level 5
7939083: 10 Tage idle - Level 45 (KEEP_CHARACTER)
8006083: 49 Tage idle - Level 1 => LOESCHEN
11111383: 3 Tage idle - Level 1
11450783: 4 Tage idle - Level 8 (KEEP_CHARACTER)
9446083: 131 Tage idle - Level 7
9998583: 40 Tage idle - Level 6
11547883: 14 Tage idle - Level 3
10750783: 27 Tage idle - Level 1
8209583: 140 Tage idle - Level 14
9558083: 28 Tage idle - Level 1
9639283: 75 Tage idle - Level 8
11487183: 24 Tage idle - Level 1
11522283: 11 Tage idle - Level 2
9958783: 0 Tage idle - Level 9
11629684: 1 Tage idle - Level 8 (KEEP_CHARACTER)
8862784: 10 Tage idle - Level 7
8791884: 0 Tage idle - Level 30 (KEEP_CHARACTER)
10883284: 1 Tage idle - Level 1
8068384: 2 Tage idle - Level 24
7965584: 221 Tage idle - Level 1 (KEEP_CHARACTER)
8934284: 5 Tage idle - Level 5
11173684: 23 Tage idle - Level 1
8038184: 145 Tage idle - Level 5
8711584: 59 Tage idle - Level 19
11984584: 2 Tage idle - Level 1 (KEEP_CHARACTER)
11862984: 4 Tage idle - Level 1
7960584: 4 Tage idle - Level 21
11169684: 3 Tage idle - Level 1
11746984: 2 Tage idle - Level 1
10990284: 1 Tage idle - Level 9
10499884: 66 Tage idle - Level 5
7986784: 27 Tage idle - Level 10
11124184: 0 Tage idle - Level 7
9499384: 131 Tage idle - Level 10
11337284: 14 Tage idle - Level 5
10246984: 11 Tage idle - Level 1
8322484: 27 Tage idle - Level 4
9215684: 4 Tage idle - Level 18
9347584: 151 Tage idle - Level 11
10677784: 42 Tage idle - Level 8
8590984: 40 Tage idle - Level 7 (KEEP_CHARACTER)
8180684: 50 Tage idle - Level 16
11109984: 59 Tage idle - Level 2
7951584: 12 Tage idle - Level 5 (KEEP_CHARACTER)
11200384: 52 Tage idle - Level 1 (KEEP_CHARACTER)
10298284: 1 Tage idle - Level 2
8207084: 12 Tage idle - Level 9
11935784: 2 Tage idle - Level 7
10353984: 90 Tage idle - Level 12
9251784: 28 Tage idle - Level 6
11216984: 38 Tage idle - Level 1 => LOESCHEN
9054584: 1 Tage idle - Level 11
11221584: 52 Tage idle - Level 1 => LOESCHEN
10703884: 8 Tage idle - Level 8
8951784: 45 Tage idle - Level 3
8096084: 218 Tage idle - Level 11
8131184: 16 Tage idle - Level 4
8181984: 23 Tage idle - Level 3 (KEEP_CHARACTER)
11237484: 52 Tage idle - Level 1 => LOESCHEN
10309484: 1 Tage idle - Level 5
11044984: 6 Tage idle - Level 2
11379684: 15 Tage idle - Level 1
10704484: 21 Tage idle - Level 12
11354084: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10684284: 47 Tage idle - Level 1 => LOESCHEN
10284284: 43 Tage idle - Level 1 => LOESCHEN
8932484: 2 Tage idle - Level 24
9374684: 51 Tage idle - Level 8
11709684: 6 Tage idle - Level 12
10583184: 18 Tage idle - Level 1
10907984: 33 Tage idle - Level 1 => LOESCHEN
9470784: 9 Tage idle - Level 8
9551984: 134 Tage idle - Level 4 => LOESCHEN
8335284: 166 Tage idle - Level 27
8796284: 176 Tage idle - Level 6
11734884: 16 Tage idle - Level 1
8102284: 18 Tage idle - Level 6
7964384: 84 Tage idle - Level 2 (KEEP_CHARACTER)
10284984: 25 Tage idle - Level 1
8811484: 50 Tage idle - Level 1 => LOESCHEN
11547984: 21 Tage idle - Level 3
8163284: 38 Tage idle - Level 12
8168984: 41 Tage idle - Level 5
8047284: 72 Tage idle - Level 7 (KEEP_CHARACTER)
11765684: 17 Tage idle - Level 1
10340584: 18 Tage idle - Level 31
10882784: 63 Tage idle - Level 5
10224584: 108 Tage idle - Level 5
10396984: 3 Tage idle - Level 1
12005284: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9168484: 49 Tage idle - Level 6
10204684: 3 Tage idle - Level 13
9421284: 16 Tage idle - Level 12
8169584: 59 Tage idle - Level 12
8468484: 128 Tage idle - Level 11
7955384: 48 Tage idle - Level 1 => LOESCHEN
11609884: 18 Tage idle - Level 2
10726984: 17 Tage idle - Level 1
8741884: 51 Tage idle - Level 1 (KEEP_CHARACTER)
11923684: 6 Tage idle - Level 1
9716184: 118 Tage idle - Level 11
10398184: 18 Tage idle - Level 4
10311684: 2 Tage idle - Level 8
10236084: 5 Tage idle - Level 12
8489684: 131 Tage idle - Level 8
10408784: 50 Tage idle - Level 1 => LOESCHEN
10459484: 95 Tage idle - Level 3 => LOESCHEN
8008784: 165 Tage idle - Level 12
9767584: 69 Tage idle - Level 2 => LOESCHEN
8393184: 0 Tage idle - Level 43 (KEEP_CHARACTER)
11331784: 38 Tage idle - Level 3
9245984: 116 Tage idle - Level 8
10905484: 3 Tage idle - Level 14
8819684: 10 Tage idle - Level 7
11757984: 17 Tage idle - Level 1
10956184: 2 Tage idle - Level 1
8170484: 2 Tage idle - Level 11
8389184: 176 Tage idle - Level 11
11859684: 9 Tage idle - Level 1
8728884: 6 Tage idle - Level 7
9793384: 43 Tage idle - Level 20
10581384: 49 Tage idle - Level 1 => LOESCHEN
8824984: 0 Tage idle - Level 8
11434084: 39 Tage idle - Level 1 => LOESCHEN
11358584: 22 Tage idle - Level 11 (KEEP_CHARACTER)
8713584: 159 Tage idle - Level 8
10734084: 0 Tage idle - Level 11
12023384: 0 Tage idle - Level 1
10592284: 33 Tage idle - Level 1 => LOESCHEN
11359184: 18 Tage idle - Level 12
10921684: 53 Tage idle - Level 1 => LOESCHEN
9976984: 34 Tage idle - Level 4 (KEEP_CHARACTER)
11662784: 10 Tage idle - Level 1
10537584: 17 Tage idle - Level 6
10299684: 79 Tage idle - Level 5
9475884: 14 Tage idle - Level 14
9065584: 6 Tage idle - Level 27
8633684: 8 Tage idle - Level 16
10927984: 6 Tage idle - Level 9
11815484: 4 Tage idle - Level 1
11005184: 38 Tage idle - Level 1 => LOESCHEN
10370184: 17 Tage idle - Level 1
11957684: 4 Tage idle - Level 1
10831484: 38 Tage idle - Level 1 => LOESCHEN
11228584: 3 Tage idle - Level 1
7943984: 12 Tage idle - Level 4 (KEEP_CHARACTER)
8213784: 82 Tage idle - Level 3
11527484: 32 Tage idle - Level 1 => LOESCHEN
9076484: 138 Tage idle - Level 8
10026884: 6 Tage idle - Level 5
11836684: 12 Tage idle - Level 1
9674284: 7 Tage idle - Level 4
9765784: 0 Tage idle - Level 8
8057684: 19 Tage idle - Level 9
8842384: 6 Tage idle - Level 11
11780684: 10 Tage idle - Level 1
11989084: 2 Tage idle - Level 1
10771484: 53 Tage idle - Level 1 => LOESCHEN
11087384: 25 Tage idle - Level 5
11664684: 11 Tage idle - Level 5
11589084: 2 Tage idle - Level 5
11624184: 26 Tage idle - Level 1
10245184: 0 Tage idle - Level 11
8822484: 20 Tage idle - Level 6
9431684: 23 Tage idle - Level 2
10397684: 24 Tage idle - Level 1
9730584: 32 Tage idle - Level 8
8103684: 3 Tage idle - Level 3
11872784: 0 Tage idle - Level 8
11919084: 7 Tage idle - Level 1
11062484: 47 Tage idle - Level 1 => LOESCHEN
8666384: 5 Tage idle - Level 11
8382384: 9 Tage idle - Level 11
11812384: 6 Tage idle - Level 1
11285884: 22 Tage idle - Level 8
11331184: 46 Tage idle - Level 1 => LOESCHEN
10449284: 11 Tage idle - Level 2
9584784: 4 Tage idle - Level 4
8620984: 105 Tage idle - Level 10
9889284: 0 Tage idle - Level 13
8884784: 6 Tage idle - Level 4
11731884: 2 Tage idle - Level 7
11575084: 27 Tage idle - Level 1
11666584: 23 Tage idle - Level 1
7951784: 15 Tage idle - Level 22
11990684: 0 Tage idle - Level 6
8196784: 22 Tage idle - Level 1
8160984: 101 Tage idle - Level 5
9383184: 34 Tage idle - Level 3 (KEEP_CHARACTER)
8201684: 60 Tage idle - Level 14
11884984: 9 Tage idle - Level 1
10394584: 7 Tage idle - Level 1
8551284: 201 Tage idle - Level 8
11738784: 6 Tage idle - Level 1
10941684: 0 Tage idle - Level 8
8526784: 68 Tage idle - Level 5
8116484: 69 Tage idle - Level 5
8405084: 65 Tage idle - Level 13
8866084: 68 Tage idle - Level 19
10622884: 18 Tage idle - Level 6
11150884: 0 Tage idle - Level 22 (KEEP_CHARACTER)
7948384: 18 Tage idle - Level 7
11647984: 24 Tage idle - Level 1
8551984: 46 Tage idle - Level 6
8066084: 51 Tage idle - Level 9
11166784: 37 Tage idle - Level 1 => LOESCHEN
10653684: 7 Tage idle - Level 6
8856484: 145 Tage idle - Level 10
8659284: 24 Tage idle - Level 5
8790184: 51 Tage idle - Level 7
11405284: 11 Tage idle - Level 1
7959284: 2 Tage idle - Level 1 (KEEP_CHARACTER)
11299284: 47 Tage idle - Level 1 => LOESCHEN
8938284: 20 Tage idle - Level 1
11177684: 35 Tage idle - Level 1 => LOESCHEN
8740084: 18 Tage idle - Level 15
8168484: 13 Tage idle - Level 11
7939384: 39 Tage idle - Level 21
10051484: 110 Tage idle - Level 6
8254284: 4 Tage idle - Level 20
8624084: 30 Tage idle - Level 9
11521984: 31 Tage idle - Level 3
8766284: 1 Tage idle - Level 1
8229784: 43 Tage idle - Level 5
11820884: 0 Tage idle - Level 1
10244684: 106 Tage idle - Level 8
8376584: 13 Tage idle - Level 4
11481884: 21 Tage idle - Level 1
8143584: 37 Tage idle - Level 13
9735684: 125 Tage idle - Level 4 => LOESCHEN
8153884: 191 Tage idle - Level 16
11953384: 1 Tage idle - Level 1
10903784: 7 Tage idle - Level 4
11593884: 24 Tage idle - Level 1
10994984: 39 Tage idle - Level 5
11923184: 7 Tage idle - Level 1
11801584: 0 Tage idle - Level 1
11199484: 50 Tage idle - Level 5
11112984: 55 Tage idle - Level 5
8808284: 188 Tage idle - Level 10
11381384: 24 Tage idle - Level 6
9706084: 107 Tage idle - Level 3 => LOESCHEN
9011884: 28 Tage idle - Level 1
8828884: 10 Tage idle - Level 6
8388084: 30 Tage idle - Level 7
7950584: 134 Tage idle - Level 6
9280284: 111 Tage idle - Level 8
8023184: 33 Tage idle - Level 10 (KEEP_CHARACTER)
10256884: 94 Tage idle - Level 6
9919884: 4 Tage idle - Level 26
8631284: 9 Tage idle - Level 19
9731984: 1 Tage idle - Level 38
11175184: 49 Tage idle - Level 4
11843984: 7 Tage idle - Level 4
8379084: 177 Tage idle - Level 9
8191184: 0 Tage idle - Level 13
11864484: 9 Tage idle - Level 1
11702384: 6 Tage idle - Level 1
11763384: 3 Tage idle - Level 8
8425084: 8 Tage idle - Level 12
11530384: 1 Tage idle - Level 1
8582184: 1 Tage idle - Level 5
11561184: 28 Tage idle - Level 1
11723584: 18 Tage idle - Level 1
11485684: 0 Tage idle - Level 8
11566884: 3 Tage idle - Level 1
10921884: 32 Tage idle - Level 1 => LOESCHEN
11110484: 38 Tage idle - Level 1 => LOESCHEN
11495984: 29 Tage idle - Level 6
10932084: 70 Tage idle - Level 4
11946984: 1 Tage idle - Level 9
11201984: 17 Tage idle - Level 12
8198084: 91 Tage idle - Level 1 => LOESCHEN
11870384: 3 Tage idle - Level 2
10659384: 48 Tage idle - Level 5 (KEEP_CHARACTER)
10952684: 14 Tage idle - Level 1
9638384: 115 Tage idle - Level 7
11197684: 30 Tage idle - Level 13
11612884: 12 Tage idle - Level 7
8846984: 99 Tage idle - Level 5
8101984: 192 Tage idle - Level 12
11040184: 3 Tage idle - Level 7
10694884: 49 Tage idle - Level 4 (KEEP_CHARACTER)
11212884: 31 Tage idle - Level 6
11886984: 9 Tage idle - Level 1
8209284: 10 Tage idle - Level 1 (KEEP_CHARACTER)
9395484: 120 Tage idle - Level 16
9557884: 93 Tage idle - Level 12
8912884: 0 Tage idle - Level 33
11649284: 24 Tage idle - Level 1
9643684: 49 Tage idle - Level 10
9025984: 59 Tage idle - Level 2
10725984: 32 Tage idle - Level 8
8229884: 0 Tage idle - Level 3
9040884: 55 Tage idle - Level 7
10680184: 60 Tage idle - Level 4
10559584: 91 Tage idle - Level 3 => LOESCHEN
10685884: 49 Tage idle - Level 1 => LOESCHEN
11654584: 16 Tage idle - Level 8
11989284: 2 Tage idle - Level 7 (KEEP_CHARACTER)
12010184: 0 Tage idle - Level 1
7965284: 16 Tage idle - Level 18
11999584: 0 Tage idle - Level 3
9214084: 36 Tage idle - Level 1 => LOESCHEN
8792184: 143 Tage idle - Level 6
9477984: 51 Tage idle - Level 14
9766584: 55 Tage idle - Level 1 => LOESCHEN
9437484: 35 Tage idle - Level 8
11326084: 3 Tage idle - Level 6
9447784: 0 Tage idle - Level 18
9326084: 6 Tage idle - Level 6
10240384: 38 Tage idle - Level 13
9614784: 26 Tage idle - Level 1
11381484: 0 Tage idle - Level 25
9594584: 2 Tage idle - Level 15
8666584: 39 Tage idle - Level 1 => LOESCHEN
8099584: 0 Tage idle - Level 1
11402284: 8 Tage idle - Level 2
9442784: 3 Tage idle - Level 13
11818184: 13 Tage idle - Level 1
8230784: 32 Tage idle - Level 21
9944484: 3 Tage idle - Level 4
11473584: 35 Tage idle - Level 1 => LOESCHEN
10799084: 0 Tage idle - Level 1
9063284: 6 Tage idle - Level 1 (KEEP_CHARACTER)
11646184: 25 Tage idle - Level 1
11286684: 1 Tage idle - Level 6
8566084: 64 Tage idle - Level 13
8074684: 18 Tage idle - Level 6
11463984: 0 Tage idle - Level 23 (KEEP_CHARACTER)
10617084: 85 Tage idle - Level 5
10333084: 43 Tage idle - Level 7
11474184: 4 Tage idle - Level 4
8125684: 49 Tage idle - Level 18
11535484: 3 Tage idle - Level 1
11383384: 10 Tage idle - Level 5
10906384: 68 Tage idle - Level 2 => LOESCHEN
9631584: 95 Tage idle - Level 11
10516684: 44 Tage idle - Level 14
11576584: 8 Tage idle - Level 1
11738984: 5 Tage idle - Level 5
11136084: 49 Tage idle - Level 3
11146384: 51 Tage idle - Level 2
9480084: 47 Tage idle - Level 15
9977184: 0 Tage idle - Level 29
9278284: 28 Tage idle - Level 5
7953184: 17 Tage idle - Level 12 (KEEP_CHARACTER)
9520884: 47 Tage idle - Level 6
8141884: 2 Tage idle - Level 24
11941384: 5 Tage idle - Level 1
8020184: 38 Tage idle - Level 5
9658384: 108 Tage idle - Level 8
8649184: 50 Tage idle - Level 1 => LOESCHEN
10091484: 29 Tage idle - Level 5
10907684: 37 Tage idle - Level 3
11060184: 10 Tage idle - Level 1
9709384: 97 Tage idle - Level 15
8005984: 134 Tage idle - Level 9
11567584: 27 Tage idle - Level 1
8016184: 43 Tage idle - Level 11
8806584: 149 Tage idle - Level 7
11334584: 46 Tage idle - Level 1 => LOESCHEN
7969784: 194 Tage idle - Level 8
9410084: 2 Tage idle - Level 1
11957984: 4 Tage idle - Level 1
11592784: 25 Tage idle - Level 1
11223184: 0 Tage idle - Level 11
11557984: 24 Tage idle - Level 1
10593884: 45 Tage idle - Level 1 => LOESCHEN
8057284: 1 Tage idle - Level 28
10305484: 11 Tage idle - Level 1
11375684: 43 Tage idle - Level 1 => LOESCHEN
8108284: 87 Tage idle - Level 10
11000484: 37 Tage idle - Level 1 => LOESCHEN
11588784: 2 Tage idle - Level 1
9385984: 115 Tage idle - Level 4
8417484: 37 Tage idle - Level 5
9801084: 92 Tage idle - Level 3 => LOESCHEN
10680284: 58 Tage idle - Level 3
8756884: 143 Tage idle - Level 16
11776284: 2 Tage idle - Level 1
11614184: 22 Tage idle - Level 4
9451884: 132 Tage idle - Level 4 => LOESCHEN
10863184: 3 Tage idle - Level 16
10119184: 0 Tage idle - Level 8
11634784: 22 Tage idle - Level 1
10007884: 36 Tage idle - Level 8
8706784: 65 Tage idle - Level 3
8509584: 64 Tage idle - Level 8
8402884: 159 Tage idle - Level 9
9680484: 128 Tage idle - Level 8
8134784: 2 Tage idle - Level 14
8443984: 36 Tage idle - Level 1 => LOESCHEN
10043984: 55 Tage idle - Level 1 => LOESCHEN
8742884: 130 Tage idle - Level 7
11311584: 30 Tage idle - Level 1 => LOESCHEN
11859384: 4 Tage idle - Level 5
8682184: 36 Tage idle - Level 4
10201284: 3 Tage idle - Level 1
8713284: 13 Tage idle - Level 11
10272584: 65 Tage idle - Level 10
9368584: 7 Tage idle - Level 7
8566884: 94 Tage idle - Level 21
11413984: 2 Tage idle - Level 1
10941284: 27 Tage idle - Level 9
10323584: 0 Tage idle - Level 29
10784584: 3 Tage idle - Level 5
11216784: 10 Tage idle - Level 5
11712884: 1 Tage idle - Level 5
11393784: 13 Tage idle - Level 1
9920284: 21 Tage idle - Level 13
11515684: 11 Tage idle - Level 1
10713984: 7 Tage idle - Level 4
11520284: 4 Tage idle - Level 1
10480684: 0 Tage idle - Level 6
8228084: 1 Tage idle - Level 1
11409984: 40 Tage idle - Level 1 => LOESCHEN
9085184: 85 Tage idle - Level 14
8729884: 14 Tage idle - Level 22
10161884: 13 Tage idle - Level 9
10121384: 82 Tage idle - Level 7
10131684: 0 Tage idle - Level 15
11749984: 10 Tage idle - Level 4
11344284: 10 Tage idle - Level 8
11425484: 39 Tage idle - Level 1 => LOESCHEN
8040884: 62 Tage idle - Level 26
8168084: 206 Tage idle - Level 6 => LOESCHEN
9709484: 63 Tage idle - Level 10
10132284: 44 Tage idle - Level 13
7989784: 54 Tage idle - Level 11
11901684: 8 Tage idle - Level 3
9248884: 151 Tage idle - Level 8
10406684: 13 Tage idle - Level 1
8365984: 3 Tage idle - Level 8
8614084: 1 Tage idle - Level 30 (KEEP_CHARACTER)
7939684: 199 Tage idle - Level 18
10959084: 60 Tage idle - Level 10
11983184: 0 Tage idle - Level 2
8427184: 55 Tage idle - Level 16
11963284: 2 Tage idle - Level 1
10665484: 36 Tage idle - Level 6
8088184: 10 Tage idle - Level 21
9345584: 114 Tage idle - Level 7
8503384: 104 Tage idle - Level 11
11695184: 21 Tage idle - Level 1
11447284: 35 Tage idle - Level 1 => LOESCHEN
8143884: 22 Tage idle - Level 9
8078584: 2 Tage idle - Level 15
12020684: 0 Tage idle - Level 8 (KEEP_CHARACTER)
11275284: 49 Tage idle - Level 1 => LOESCHEN
8215384: 4 Tage idle - Level 1
8422884: 66 Tage idle - Level 7
9645084: 10 Tage idle - Level 1
10934884: 34 Tage idle - Level 1 => LOESCHEN
11614984: 24 Tage idle - Level 1
8975284: 70 Tage idle - Level 12
12016684: 0 Tage idle - Level 6
11594784: 3 Tage idle - Level 8
9751484: 57 Tage idle - Level 1 => LOESCHEN
8752584: 5 Tage idle - Level 17
8059284: 73 Tage idle - Level 10
8474184: 0 Tage idle - Level 11 (KEEP_CHARACTER)
11402484: 2 Tage idle - Level 1
10940084: 3 Tage idle - Level 6
11463484: 6 Tage idle - Level 5
10960684: 7 Tage idle - Level 1
11362384: 31 Tage idle - Level 1 => LOESCHEN
10692584: 47 Tage idle - Level 1 => LOESCHEN
11798884: 11 Tage idle - Level 1
10262384: 43 Tage idle - Level 8
11444184: 38 Tage idle - Level 1 => LOESCHEN
11160184: 56 Tage idle - Level 1 => LOESCHEN
11576084: 3 Tage idle - Level 1
9241384: 142 Tage idle - Level 8
8024784: 59 Tage idle - Level 8
9165884: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8729284: 42 Tage idle - Level 10
8080084: 182 Tage idle - Level 11
9049884: 42 Tage idle - Level 55
8992084: 79 Tage idle - Level 10
9145984: 78 Tage idle - Level 2 => LOESCHEN
9971084: 23 Tage idle - Level 1
11252284: 5 Tage idle - Level 2
8608284: 0 Tage idle - Level 14 (KEEP_CHARACTER)
9298384: 8 Tage idle - Level 6
11759684: 6 Tage idle - Level 1
11764284: 17 Tage idle - Level 1
11096184: 10 Tage idle - Level 11
10659684: 72 Tage idle - Level 8
9835884: 34 Tage idle - Level 3
11395084: 9 Tage idle - Level 7
9470684: 4 Tage idle - Level 25
8826684: 74 Tage idle - Level 3
8127784: 168 Tage idle - Level 12
11192284: 22 Tage idle - Level 1
10887684: 61 Tage idle - Level 5
11364984: 11 Tage idle - Level 1
9279084: 0 Tage idle - Level 16
11608484: 13 Tage idle - Level 8
11815984: 13 Tage idle - Level 1
10725584: 12 Tage idle - Level 2
11790084: 1 Tage idle - Level 9
11259184: 50 Tage idle - Level 1 => LOESCHEN
10087684: 4 Tage idle - Level 8
11674084: 20 Tage idle - Level 5
10589384: 63 Tage idle - Level 1 => LOESCHEN
8386584: 31 Tage idle - Level 22
11775884: 16 Tage idle - Level 1
8523384: 18 Tage idle - Level 8
10204585: 66 Tage idle - Level 8
11882185: 10 Tage idle - Level 1
8787185: 16 Tage idle - Level 23
7985485: 64 Tage idle - Level 6
8007385: 0 Tage idle - Level 14
11938885: 0 Tage idle - Level 8
7955285: 207 Tage idle - Level 6 => LOESCHEN
10893585: 15 Tage idle - Level 5
9118285: 21 Tage idle - Level 1 (KEEP_CHARACTER)
12020785: 0 Tage idle - Level 1
10909785: 61 Tage idle - Level 2 => LOESCHEN
8205185: 104 Tage idle - Level 10
10625785: 87 Tage idle - Level 2 => LOESCHEN
9118985: 160 Tage idle - Level 10
