Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Sep  1 00:13:00 2005
8716081: 19 Tage idle - Level 4
9603681: 4 Tage idle - Level 10
8726381: 2 Tage idle - Level 52 (KEEP_CHARACTER)
9249781: 3 Tage idle - Level 21
8858281: 20 Tage idle - Level 7
9173181: 14 Tage idle - Level 1
8169681: 139 Tage idle - Level 4 => LOESCHEN
7945181: 0 Tage idle - Level 51 (KEEP_CHARACTER)
8058281: 0 Tage idle - Level 10
8554381: 34 Tage idle - Level 1 => LOESCHEN
7960081: 143 Tage idle - Level 5
8311081: 113 Tage idle - Level 3 (KEEP_CHARACTER)
9082381: 85 Tage idle - Level 2 => LOESCHEN
9295481: 42 Tage idle - Level 13
8119581: 84 Tage idle - Level 6
8747581: 3 Tage idle - Level 11
8352181: 0 Tage idle - Level 5
9320981: 11 Tage idle - Level 18
9868781: 34 Tage idle - Level 1 => LOESCHEN
8737981: 50 Tage idle - Level 1 => LOESCHEN
9463081: 62 Tage idle - Level 1 (KEEP_CHARACTER)
9544281: 24 Tage idle - Level 6
10180181: 15 Tage idle - Level 1
9635781: 52 Tage idle - Level 1 => LOESCHEN
8419081: 65 Tage idle - Level 3
7956781: 1 Tage idle - Level 39 (KEEP_CHARACTER)
8226581: 31 Tage idle - Level 3
8930081: 32 Tage idle - Level 6
10449981: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9544981: 18 Tage idle - Level 11
8454581: 56 Tage idle - Level 3
9423281: 2 Tage idle - Level 22
9301681: 39 Tage idle - Level 1 => LOESCHEN
10424381: 3 Tage idle - Level 5
9889981: 0 Tage idle - Level 13
9514781: 2 Tage idle - Level 9
7951781: 38 Tage idle - Level 1 => LOESCHEN
8637481: 104 Tage idle - Level 5
10369381: 0 Tage idle - Level 6
9170081: 16 Tage idle - Level 6
10379681: 10 Tage idle - Level 1
9064381: 3 Tage idle - Level 8 (KEEP_CHARACTER)
10100581: 23 Tage idle - Level 1
8567181: 58 Tage idle - Level 1 => LOESCHEN
9328481: 15 Tage idle - Level 2 (KEEP_CHARACTER)
8405081: 25 Tage idle - Level 8
9359281: 47 Tage idle - Level 1 => LOESCHEN
10066081: 11 Tage idle - Level 1
8435981: 86 Tage idle - Level 4
8070781: 14 Tage idle - Level 4
8111481: 135 Tage idle - Level 8
8446181: 13 Tage idle - Level 4
7973581: 43 Tage idle - Level 1 => LOESCHEN
8035981: 3 Tage idle - Level 1
10471381: 5 Tage idle - Level 1
9065681: 0 Tage idle - Level 1
8679881: 3 Tage idle - Level 1
10066781: 22 Tage idle - Level 6
8223481: 10 Tage idle - Level 8
9699281: 0 Tage idle - Level 17
9242981: 12 Tage idle - Level 3
9704181: 1 Tage idle - Level 7
8325181: 3 Tage idle - Level 24 (KEEP_CHARACTER)
9957781: 8 Tage idle - Level 1
10461781: 4 Tage idle - Level 4
10097581: 26 Tage idle - Level 1
9470981: 44 Tage idle - Level 1 => LOESCHEN
9228681: 0 Tage idle - Level 14
8837181: 13 Tage idle - Level 1
8350381: 15 Tage idle - Level 6
8857781: 92 Tage idle - Level 5
9182981: 1 Tage idle - Level 10 (KEEP_CHARACTER)
8908781: 1 Tage idle - Level 15
8254981: 38 Tage idle - Level 1 (KEEP_CHARACTER)
8472681: 107 Tage idle - Level 10
10280081: 0 Tage idle - Level 7
10361281: 7 Tage idle - Level 1
9989181: 1 Tage idle - Level 6
10159481: 1 Tage idle - Level 12
10037881: 14 Tage idle - Level 1
8326481: 0 Tage idle - Level 13 (KEEP_CHARACTER)
10336781: 0 Tage idle - Level 6
8994981: 60 Tage idle - Level 1 => LOESCHEN
10052781: 29 Tage idle - Level 1
7945281: 0 Tage idle - Level 62 (KEEP_CHARACTER)
9396681: 23 Tage idle - Level 6
8509381: 7 Tage idle - Level 5 (KEEP_CHARACTER)
9112981: 77 Tage idle - Level 8
9285281: 64 Tage idle - Level 3
9614681: 2 Tage idle - Level 8
9949381: 30 Tage idle - Level 1 => LOESCHEN
9908981: 33 Tage idle - Level 4
7980781: 2 Tage idle - Level 45 (KEEP_CHARACTER)
9391681: 0 Tage idle - Level 14
8469281: 4 Tage idle - Level 3
9974581: 18 Tage idle - Level 11
7950581: 9 Tage idle - Level 33 (KEEP_CHARACTER)
9027781: 12 Tage idle - Level 12
8727781: 0 Tage idle - Level 17
10246581: 3 Tage idle - Level 11
8656881: 50 Tage idle - Level 1 => LOESCHEN
10124981: 24 Tage idle - Level 1
9007881: 17 Tage idle - Level 5
8788781: 9 Tage idle - Level 1
8043781: 16 Tage idle - Level 2
8251181: 57 Tage idle - Level 1 (KEEP_CHARACTER)
8332381: 0 Tage idle - Level 7
8261481: 21 Tage idle - Level 14
9802881: 39 Tage idle - Level 1 => LOESCHEN
8677381: 48 Tage idle - Level 8
9853581: 38 Tage idle - Level 1 => LOESCHEN
8601081: 36 Tage idle - Level 15
10176281: 21 Tage idle - Level 1
8875181: 2 Tage idle - Level 9
8353581: 0 Tage idle - Level 42 (KEEP_CHARACTER)
9783281: 21 Tage idle - Level 1
8318781: 9 Tage idle - Level 11
8607381: 3 Tage idle - Level 5 (KEEP_CHARACTER)
9753081: 5 Tage idle - Level 1 (KEEP_CHARACTER)
9342881: 3 Tage idle - Level 15
8126181: 113 Tage idle - Level 4
8130881: 36 Tage idle - Level 3
9722981: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8567281: 30 Tage idle - Level 1 => LOESCHEN
8075881: 8 Tage idle - Level 8
10050281: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8055981: 135 Tage idle - Level 19
8506981: 24 Tage idle - Level 10
8714381: 75 Tage idle - Level 6
9855481: 2 Tage idle - Level 7
10491381: 0 Tage idle - Level 5
9825281: 39 Tage idle - Level 2
8446281: 0 Tage idle - Level 41
9298781: 57 Tage idle - Level 6
9632781: 53 Tage idle - Level 1 => LOESCHEN
9689081: 7 Tage idle - Level 11
8345181: 45 Tage idle - Level 1 => LOESCHEN
9729881: 4 Tage idle - Level 5
8198781: 22 Tage idle - Level 1 (KEEP_CHARACTER)
9177781: 41 Tage idle - Level 1 => LOESCHEN
9679481: 50 Tage idle - Level 1 => LOESCHEN
9714581: 0 Tage idle - Level 9
8482381: 0 Tage idle - Level 1
8285181: 1 Tage idle - Level 24 (KEEP_CHARACTER)
9253981: 0 Tage idle - Level 7
8878381: 53 Tage idle - Level 11 (KEEP_CHARACTER)
8564181: 1 Tage idle - Level 21
10159581: 15 Tage idle - Level 1
8108881: 142 Tage idle - Level 5
10048181: 12 Tage idle - Level 3
8822681: 1 Tage idle - Level 3
8381981: 4 Tage idle - Level 10
8306681: 106 Tage idle - Level 7
8397881: 20 Tage idle - Level 14
10286481: 15 Tage idle - Level 1
9675781: 1 Tage idle - Level 8
10388181: 8 Tage idle - Level 1
8008381: 41 Tage idle - Level 1 => LOESCHEN
8059081: 13 Tage idle - Level 4
9083181: 0 Tage idle - Level 5 (KEEP_CHARACTER)
8813681: 6 Tage idle - Level 15
9093481: 0 Tage idle - Level 8
8788881: 8 Tage idle - Level 5
9676381: 51 Tage idle - Level 1 => LOESCHEN
8793481: 4 Tage idle - Level 12
9514281: 4 Tage idle - Level 2
8550181: 58 Tage idle - Level 1 => LOESCHEN
9727381: 1 Tage idle - Level 8
9742281: 45 Tage idle - Level 1 => LOESCHEN
10166081: 0 Tage idle - Level 7
8996981: 87 Tage idle - Level 2 => LOESCHEN
9307481: 29 Tage idle - Level 1
10146181: 4 Tage idle - Level 1
10105781: 21 Tage idle - Level 1
9338281: 3 Tage idle - Level 9
9419481: 6 Tage idle - Level 8 (KEEP_CHARACTER)
10217781: 0 Tage idle - Level 8
10425181: 8 Tage idle - Level 1
7952581: 3 Tage idle - Level 2 (KEEP_CHARACTER)
10232681: 15 Tage idle - Level 1
8850381: 55 Tage idle - Level 1 => LOESCHEN
8232681: 102 Tage idle - Level 24
8278781: 30 Tage idle - Level 7
9991481: 7 Tage idle - Level 4
8364581: 58 Tage idle - Level 1 => LOESCHEN
8334381: 4 Tage idle - Level 13
9394281: 35 Tage idle - Level 3
8709881: 35 Tage idle - Level 1 => LOESCHEN
8840781: 10 Tage idle - Level 1 (KEEP_CHARACTER)
8643581: 24 Tage idle - Level 6
9455581: 0 Tage idle - Level 14
9951681: 10 Tage idle - Level 3
8416181: 3 Tage idle - Level 11
7943581: 42 Tage idle - Level 5
8056681: 65 Tage idle - Level 9
9151681: 27 Tage idle - Level 8
9445981: 55 Tage idle - Level 8
9086381: 0 Tage idle - Level 21
8325381: 60 Tage idle - Level 1 => LOESCHEN
9420381: 46 Tage idle - Level 10
9962581: 34 Tage idle - Level 1 => LOESCHEN
8644881: 1 Tage idle - Level 8 (KEEP_CHARACTER)
9613581: 1 Tage idle - Level 6
8447681: 81 Tage idle - Level 7
10376781: 4 Tage idle - Level 8 (KEEP_CHARACTER)
10503281: 3 Tage idle - Level 1
8751181: 0 Tage idle - Level 16
9214181: 11 Tage idle - Level 23
9502881: 9 Tage idle - Level 1
8296181: 127 Tage idle - Level 5
9513081: 8 Tage idle - Level 7
8103981: 65 Tage idle - Level 4
8028381: 81 Tage idle - Level 14
10246081: 12 Tage idle - Level 1
8119881: 4 Tage idle - Level 1
8134781: 129 Tage idle - Level 9
10287181: 15 Tage idle - Level 4
9412681: 3 Tage idle - Level 15
8905181: 39 Tage idle - Level 9
8834281: 76 Tage idle - Level 6
8302381: 32 Tage idle - Level 14
9083981: 5 Tage idle - Level 7
8601281: 78 Tage idle - Level 2 => LOESCHEN
7967281: 2 Tage idle - Level 1 (KEEP_CHARACTER)
8155981: 1 Tage idle - Level 19
10120081: 2 Tage idle - Level 4
8657681: 87 Tage idle - Level 4
10298081: 15 Tage idle - Level 1
10217181: 0 Tage idle - Level 8
10424681: 1 Tage idle - Level 1
10505881: 2 Tage idle - Level 2
8520781: 91 Tage idle - Level 3 => LOESCHEN
10369681: 4 Tage idle - Level 1
8369681: 87 Tage idle - Level 9
10126381: 0 Tage idle - Level 2
8835581: 5 Tage idle - Level 10
8262981: 0 Tage idle - Level 17
8678881: 3 Tage idle - Level 18 (KEEP_CHARACTER)
8228081: 19 Tage idle - Level 3
10486281: 4 Tage idle - Level 1
10116781: 25 Tage idle - Level 1
9044781: 18 Tage idle - Level 7
8045881: 39 Tage idle - Level 12 (KEEP_CHARACTER)
9845381: 21 Tage idle - Level 6
8223081: 32 Tage idle - Level 14
8562481: 29 Tage idle - Level 3
8198281: 42 Tage idle - Level 7
8440881: 2 Tage idle - Level 6
8486981: 25 Tage idle - Level 3 (KEEP_CHARACTER)
9045381: 3 Tage idle - Level 3
8735081: 9 Tage idle - Level 1
10203181: 1 Tage idle - Level 11
9709481: 36 Tage idle - Level 1 (KEEP_CHARACTER)
8537981: 9 Tage idle - Level 1
8172781: 32 Tage idle - Level 11
9683681: 16 Tage idle - Level 1
8760281: 20 Tage idle - Level 8
10229381: 9 Tage idle - Level 2
8968781: 3 Tage idle - Level 1
9815881: 10 Tage idle - Level 1
8902781: 94 Tage idle - Level 3 => LOESCHEN
8953481: 38 Tage idle - Level 1 => LOESCHEN
7944281: 6 Tage idle - Level 3
9891781: 4 Tage idle - Level 14
9249481: 0 Tage idle - Level 17
8943881: 67 Tage idle - Level 6
10417581: 0 Tage idle - Level 5
10346681: 3 Tage idle - Level 1
8710881: 9 Tage idle - Level 3
7955181: 7 Tage idle - Level 4 (KEEP_CHARACTER)
9451981: 10 Tage idle - Level 1
8574681: 25 Tage idle - Level 6
8954781: 28 Tage idle - Level 8
7950181: 21 Tage idle - Level 17 (KEEP_CHARACTER)
9356481: 69 Tage idle - Level 1 (KEEP_CHARACTER)
10443381: 4 Tage idle - Level 3
8656481: 56 Tage idle - Level 8
9625181: 51 Tage idle - Level 4
7991281: 27 Tage idle - Level 14 (KEEP_CHARACTER)
10069581: 27 Tage idle - Level 1
8514981: 2 Tage idle - Level 33
8069581: 0 Tage idle - Level 43 (KEEP_CHARACTER)
10281681: 16 Tage idle - Level 1
9944681: 35 Tage idle - Level 1 => LOESCHEN
8773081: 102 Tage idle - Level 4
8236581: 21 Tage idle - Level 11
9828681: 42 Tage idle - Level 1 => LOESCHEN
8990881: 90 Tage idle - Level 2 => LOESCHEN
9341881: 37 Tage idle - Level 1 => LOESCHEN
8742981: 1 Tage idle - Level 36 (KEEP_CHARACTER)
10338281: 3 Tage idle - Level 1
8009181: 14 Tage idle - Level 1
9479381: 0 Tage idle - Level 12
7951481: 41 Tage idle - Level 38 (KEEP_CHARACTER)
10444681: 4 Tage idle - Level 1
9990381: 32 Tage idle - Level 1 => LOESCHEN
10160681: 16 Tage idle - Level 1
9053881: 2 Tage idle - Level 1
9059481: 9 Tage idle - Level 1
8414481: 1 Tage idle - Level 16
9220881: 18 Tage idle - Level 13
10394281: 6 Tage idle - Level 7
8632181: 17 Tage idle - Level 6 (KEEP_CHARACTER)
8100281: 2 Tage idle - Level 10
8815081: 93 Tage idle - Level 3 => LOESCHEN
9829981: 26 Tage idle - Level 2
8612281: 11 Tage idle - Level 2 (KEEP_CHARACTER)
9672181: 50 Tage idle - Level 1 => LOESCHEN
8252781: 104 Tage idle - Level 13
8415081: 119 Tage idle - Level 11
10506581: 3 Tage idle - Level 1
7948081: 4 Tage idle - Level 1 (KEEP_CHARACTER)
8344181: 87 Tage idle - Level 8
9728881: 0 Tage idle - Level 2
8561981: 2 Tage idle - Level 26
8785281: 49 Tage idle - Level 1 => LOESCHEN
9627781: 14 Tage idle - Level 1
9268181: 15 Tage idle - Level 14 (KEEP_CHARACTER)
8212981: 72 Tage idle - Level 1 (KEEP_CHARACTER)
8592781: 65 Tage idle - Level 4
9652981: 52 Tage idle - Level 1 => LOESCHEN
9941581: 0 Tage idle - Level 11
8643781: 35 Tage idle - Level 8
8294481: 61 Tage idle - Level 8
8046581: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8958581: 88 Tage idle - Level 3
8152981: 78 Tage idle - Level 6
7939781: 60 Tage idle - Level 1 => LOESCHEN
8953581: 37 Tage idle - Level 3
10553581: 0 Tage idle - Level 1
8710281: 19 Tage idle - Level 2
9517681: 59 Tage idle - Level 1 => LOESCHEN
10482681: 0 Tage idle - Level 5
8275181: 27 Tage idle - Level 6
9178681: 66 Tage idle - Level 8
10462781: 4 Tage idle - Level 1
9219382: 41 Tage idle - Level 1 => LOESCHEN
10422282: 0 Tage idle - Level 10
9274782: 0 Tage idle - Level 7
10022282: 0 Tage idle - Level 11
8726882: 23 Tage idle - Level 1 (KEEP_CHARACTER)
8777582: 19 Tage idle - Level 1
10250282: 2 Tage idle - Level 8
9386782: 0 Tage idle - Level 17
9421882: 57 Tage idle - Level 1 => LOESCHEN
9361182: 67 Tage idle - Level 2 => LOESCHEN
10079282: 0 Tage idle - Level 7 (KEEP_CHARACTER)
9042382: 58 Tage idle - Level 1 => LOESCHEN
7970882: 2 Tage idle - Level 1
10089582: 16 Tage idle - Level 4
10423582: 0 Tage idle - Level 1
7946282: 15 Tage idle - Level 9 (KEEP_CHARACTER)
10018982: 31 Tage idle - Level 1 => LOESCHEN
8474282: 116 Tage idle - Level 4
9280682: 61 Tage idle - Level 12
10104782: 25 Tage idle - Level 1
10277082: 6 Tage idle - Level 1
10368582: 0 Tage idle - Level 3
9869182: 40 Tage idle - Level 1 => LOESCHEN
9747582: 0 Tage idle - Level 2 (KEEP_CHARACTER)
9792682: 6 Tage idle - Level 1
9514582: 17 Tage idle - Level 9
9311782: 15 Tage idle - Level 7
10237282: 3 Tage idle - Level 1
9580182: 33 Tage idle - Level 1 => LOESCHEN
8733382: 86 Tage idle - Level 8
9256782: 67 Tage idle - Level 3
8784082: 49 Tage idle - Level 4
8794382: 75 Tage idle - Level 8
10389782: 0 Tage idle - Level 8
7998282: 5 Tage idle - Level 4
8759582: 16 Tage idle - Level 1
8140882: 0 Tage idle - Level 24
10197182: 4 Tage idle - Level 8 (KEEP_CHARACTER)
8197182: 35 Tage idle - Level 10
8648182: 63 Tage idle - Level 1 (KEEP_CHARACTER)
9409482: 4 Tage idle - Level 11
8161382: 13 Tage idle - Level 1
9591082: 0 Tage idle - Level 8
10177282: 1 Tage idle - Level 4
10547082: 0 Tage idle - Level 1
9308382: 4 Tage idle - Level 12
10516982: 3 Tage idle - Level 1
10283682: 15 Tage idle - Level 1
9951282: 26 Tage idle - Level 3
8299582: 1 Tage idle - Level 11
10010182: 20 Tage idle - Level 1
8177982: 60 Tage idle - Level 3
8137482: 93 Tage idle - Level 1 (KEEP_CHARACTER)
9106182: 12 Tage idle - Level 3
8891782: 19 Tage idle - Level 2
8497382: 71 Tage idle - Level 2 => LOESCHEN
8659782: 108 Tage idle - Level 11
8538082: 91 Tage idle - Level 4
7949482: 56 Tage idle - Level 1 (KEEP_CHARACTER)
9319982: 58 Tage idle - Level 4
8862182: 14 Tage idle - Level 32 (KEEP_CHARACTER)
8122882: 18 Tage idle - Level 15
9507482: 39 Tage idle - Level 3
8128482: 72 Tage idle - Level 2 => LOESCHEN
9765682: 21 Tage idle - Level 10 (KEEP_CHARACTER)
8183882: 0 Tage idle - Level 12
8553682: 1 Tage idle - Level 21
9568482: 56 Tage idle - Level 1 => LOESCHEN
10361082: 6 Tage idle - Level 1
9613882: 42 Tage idle - Level 1 => LOESCHEN
8939382: 69 Tage idle - Level 5
9512782: 55 Tage idle - Level 1 => LOESCHEN
8103582: 49 Tage idle - Level 8
8073082: 2 Tage idle - Level 11
8109182: 140 Tage idle - Level 4 (KEEP_CHARACTER)
8985082: 34 Tage idle - Level 3
10331582: 0 Tage idle - Level 8
9498882: 9 Tage idle - Level 1
8033282: 20 Tage idle - Level 8 (KEEP_CHARACTER)
9048082: 37 Tage idle - Level 14
9873282: 25 Tage idle - Level 4
9336782: 12 Tage idle - Level 17
8585782: 11 Tage idle - Level 1 (KEEP_CHARACTER)
9392082: 63 Tage idle - Level 10
8590382: 71 Tage idle - Level 5
10059482: 0 Tage idle - Level 15
8752782: 76 Tage idle - Level 15
9280782: 65 Tage idle - Level 5
9119682: 13 Tage idle - Level 9
8854482: 5 Tage idle - Level 8
8084682: 67 Tage idle - Level 5
9895082: 0 Tage idle - Level 1
8632382: 3 Tage idle - Level 12
9358582: 0 Tage idle - Level 15 (KEEP_CHARACTER)
9773482: 43 Tage idle - Level 4
10024982: 27 Tage idle - Level 4
9570682: 4 Tage idle - Level 1
9991182: 32 Tage idle - Level 1 => LOESCHEN
8936982: 23 Tage idle - Level 1
8283082: 4 Tage idle - Level 3 (KEEP_CHARACTER)
9419882: 50 Tage idle - Level 1 => LOESCHEN
8090582: 55 Tage idle - Level 12
8597982: 56 Tage idle - Level 2
9601782: 53 Tage idle - Level 3
9490082: 22 Tage idle - Level 4
8775182: 24 Tage idle - Level 1
10248982: 9 Tage idle - Level 1
9794682: 1 Tage idle - Level 1
9551382: 57 Tage idle - Level 1 => LOESCHEN
10056382: 3 Tage idle - Level 10
10218782: 19 Tage idle - Level 1
8137582: 91 Tage idle - Level 1 (KEEP_CHARACTER)
9110982: 62 Tage idle - Level 10
9288982: 0 Tage idle - Level 13
8983282: 56 Tage idle - Level 1 => LOESCHEN
9744582: 46 Tage idle - Level 8 (KEEP_CHARACTER)
9917182: 37 Tage idle - Level 3
10426882: 4 Tage idle - Level 8
8386082: 22 Tage idle - Level 1 (KEEP_CHARACTER)
8887882: 0 Tage idle - Level 12
7959882: 130 Tage idle - Level 7
8067282: 4 Tage idle - Level 21
8102382: 0 Tage idle - Level 25
8522982: 77 Tage idle - Level 7
9877082: 8 Tage idle - Level 7
8786782: 0 Tage idle - Level 13
10381082: 10 Tage idle - Level 1
10300182: 1 Tage idle - Level 3
8340682: 0 Tage idle - Level 3
10194182: 19 Tage idle - Level 1
8645182: 23 Tage idle - Level 1
9325282: 1 Tage idle - Level 1
8604782: 0 Tage idle - Level 22
10377082: 3 Tage idle - Level 2
8407582: 117 Tage idle - Level 3 => LOESCHEN
8822482: 46 Tage idle - Level 1 => LOESCHEN
8949782: 64 Tage idle - Level 22
8665782: 105 Tage idle - Level 10
9189082: 75 Tage idle - Level 4
9477782: 12 Tage idle - Level 10
7955482: 46 Tage idle - Level 11
8351582: 114 Tage idle - Level 5
9163582: 78 Tage idle - Level 3
10240182: 17 Tage idle - Level 1
9589782: 55 Tage idle - Level 1 => LOESCHEN
10337282: 1 Tage idle - Level 5
10544782: 0 Tage idle - Level 2
10008182: 28 Tage idle - Level 1
8048682: 0 Tage idle - Level 5
8768082: 64 Tage idle - Level 3
8524882: 26 Tage idle - Level 11
8813482: 15 Tage idle - Level 7
9052882: 0 Tage idle - Level 28
9260282: 1 Tage idle - Level 5
7986982: 13 Tage idle - Level 9 (KEEP_CHARACTER)
9063082: 13 Tage idle - Level 25 (KEEP_CHARACTER)
7997182: 10 Tage idle - Level 2 (KEEP_CHARACTER)
7956782: 3 Tage idle - Level 2
10039682: 29 Tage idle - Level 1
9388182: 62 Tage idle - Level 2 => LOESCHEN
7941482: 63 Tage idle - Level 8
9768282: 16 Tage idle - Level 14 (KEEP_CHARACTER)
9996282: 11 Tage idle - Level 1
10166582: 1 Tage idle - Level 1
9621082: 2 Tage idle - Level 24
9631382: 52 Tage idle - Level 1 => LOESCHEN
10187082: 10 Tage idle - Level 1
10100582: 10 Tage idle - Level 6
9728482: 0 Tage idle - Level 1
8890682: 55 Tage idle - Level 4
9039882: 10 Tage idle - Level 1
10116482: 25 Tage idle - Level 1
8116482: 8 Tage idle - Level 14
8248382: 127 Tage idle - Level 11
8618182: 42 Tage idle - Level 9
8126782: 45 Tage idle - Level 4
10339882: 0 Tage idle - Level 12 (KEEP_CHARACTER)
8263282: 103 Tage idle - Level 3 => LOESCHEN
8506882: 115 Tage idle - Level 7
10314282: 14 Tage idle - Level 1
9242282: 52 Tage idle - Level 3
8734882: 51 Tage idle - Level 1 => LOESCHEN
9957082: 34 Tage idle - Level 1 => LOESCHEN
8040582: 0 Tage idle - Level 16 (KEEP_CHARACTER)
8901882: 4 Tage idle - Level 10
10461082: 5 Tage idle - Level 1
8253682: 4 Tage idle - Level 10 (KEEP_CHARACTER)
10552582: 0 Tage idle - Level 1
9729782: 47 Tage idle - Level 1 => LOESCHEN
9987982: 0 Tage idle - Level 11
9208082: 26 Tage idle - Level 1
8705282: 14 Tage idle - Level 16
8760682: 98 Tage idle - Level 6
8482282: 12 Tage idle - Level 1
9942482: 35 Tage idle - Level 1 => LOESCHEN
8725882: 69 Tage idle - Level 6
9410582: 62 Tage idle - Level 5
9826482: 42 Tage idle - Level 1 => LOESCHEN
8330482: 4 Tage idle - Level 4
8700282: 14 Tage idle - Level 5
9426482: 16 Tage idle - Level 4
9928182: 36 Tage idle - Level 1 => LOESCHEN
8011682: 17 Tage idle - Level 5
8685782: 88 Tage idle - Level 6
8113382: 0 Tage idle - Level 15
7975482: 0 Tage idle - Level 44
8873282: 9 Tage idle - Level 14
8265882: 124 Tage idle - Level 8
9072182: 24 Tage idle - Level 1
8428182: 121 Tage idle - Level 7
9569282: 56 Tage idle - Level 1 => LOESCHEN
8306582: 52 Tage idle - Level 1 => LOESCHEN
9740982: 14 Tage idle - Level 8
10002682: 31 Tage idle - Level 1 => LOESCHEN
8660882: 19 Tage idle - Level 2
10463682: 2 Tage idle - Level 5
8792782: 15 Tage idle - Level 8
8828882: 25 Tage idle - Level 24
8833482: 89 Tage idle - Level 4
9027782: 29 Tage idle - Level 1
8727782: 61 Tage idle - Level 8
10291682: 9 Tage idle - Level 1
10003282: 6 Tage idle - Level 3
7981382: 20 Tage idle - Level 14 (KEEP_CHARACTER)
10049382: 0 Tage idle - Level 7
9018082: 41 Tage idle - Level 1 => LOESCHEN
8596182: 28 Tage idle - Level 1
8839782: 0 Tage idle - Level 10
9362082: 3 Tage idle - Level 10
8970682: 88 Tage idle - Level 6
9114182: 9 Tage idle - Level 1
9985482: 0 Tage idle - Level 12
8277382: 123 Tage idle - Level 5
9615982: 0 Tage idle - Level 1
10125582: 24 Tage idle - Level 1
9008482: 15 Tage idle - Level 1
10014182: 31 Tage idle - Level 1 => LOESCHEN
9433682: 64 Tage idle - Level 2 => LOESCHEN
9104582: 54 Tage idle - Level 1 => LOESCHEN
8140482: 11 Tage idle - Level 7
10520582: 1 Tage idle - Level 1
9079782: 0 Tage idle - Level 2 (KEEP_CHARACTER)
9459882: 33 Tage idle - Level 7
9474782: 11 Tage idle - Level 1
9338882: 68 Tage idle - Level 4
8121182: 1 Tage idle - Level 8
10005182: 28 Tage idle - Level 1
10096382: 26 Tage idle - Level 1
8825782: 3 Tage idle - Level 8
9024682: 16 Tage idle - Level 6
7953082: 3 Tage idle - Level 8
8633182: 19 Tage idle - Level 1
9490282: 21 Tage idle - Level 1
