Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon Aug  1 00:13:00 2005
9742281: 14 Tage idle - Level 1
9296981: 41 Tage idle - Level 1 => LOESCHEN
9099781: 52 Tage idle - Level 1 => LOESCHEN
8996981: 56 Tage idle - Level 2
9307481: 4 Tage idle - Level 1
8404681: 82 Tage idle - Level 3
9338281: 0 Tage idle - Level 10
9419481: 2 Tage idle - Level 8 (KEEP_CHARACTER)
7952581: 0 Tage idle - Level 2 (KEEP_CHARACTER)
8850381: 24 Tage idle - Level 1
8232681: 71 Tage idle - Level 24
8278781: 0 Tage idle - Level 7
9991481: 1 Tage idle - Level 4
8364581: 27 Tage idle - Level 1
8116681: 59 Tage idle - Level 1 => LOESCHEN
8334381: 4 Tage idle - Level 12
9394281: 4 Tage idle - Level 3
8709881: 4 Tage idle - Level 1
8840781: 4 Tage idle - Level 1 (KEEP_CHARACTER)
8557781: 85 Tage idle - Level 2 => LOESCHEN
8643581: 7 Tage idle - Level 6
9455581: 1 Tage idle - Level 9
9951681: 2 Tage idle - Level 3
8416181: 31 Tage idle - Level 11
7943581: 11 Tage idle - Level 5
8548081: 71 Tage idle - Level 2 => LOESCHEN
8593181: 81 Tage idle - Level 2 => LOESCHEN
8755581: 49 Tage idle - Level 1 => LOESCHEN
8056681: 34 Tage idle - Level 9
9151681: 0 Tage idle - Level 8
9445981: 24 Tage idle - Level 8
9086381: 2 Tage idle - Level 24
8325381: 29 Tage idle - Level 1
9420381: 15 Tage idle - Level 10
9962581: 3 Tage idle - Level 1
8644881: 7 Tage idle - Level 8 (KEEP_CHARACTER)
9613581: 1 Tage idle - Level 4
8939081: 49 Tage idle - Level 1 => LOESCHEN
8447681: 50 Tage idle - Level 7
8751181: 48 Tage idle - Level 7
8797281: 55 Tage idle - Level 1 => LOESCHEN
8078481: 89 Tage idle - Level 2 => LOESCHEN
9214181: 0 Tage idle - Level 24
9502881: 1 Tage idle - Level 1
8296181: 96 Tage idle - Level 5
9513081: 0 Tage idle - Level 7
8103981: 34 Tage idle - Level 4
9326181: 40 Tage idle - Level 1 => LOESCHEN
8028381: 50 Tage idle - Level 14
8879781: 52 Tage idle - Level 1 => LOESCHEN
8134781: 98 Tage idle - Level 9
8570181: 36 Tage idle - Level 1 => LOESCHEN
9412681: 0 Tage idle - Level 14
8905181: 8 Tage idle - Level 9
7941081: 81 Tage idle - Level 16
8834281: 45 Tage idle - Level 6
8302381: 1 Tage idle - Level 14
9079281: 46 Tage idle - Level 1 => LOESCHEN
9083981: 0 Tage idle - Level 11
8601281: 47 Tage idle - Level 2
7967281: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8155981: 1 Tage idle - Level 19
8657681: 56 Tage idle - Level 4
9423581: 34 Tage idle - Level 1 => LOESCHEN
8520781: 60 Tage idle - Level 3
8369681: 56 Tage idle - Level 9
8835581: 8 Tage idle - Level 10
8262981: 32 Tage idle - Level 15
8678881: 16 Tage idle - Level 18 (KEEP_CHARACTER)
8228081: 0 Tage idle - Level 3
9044781: 13 Tage idle - Level 7
8045881: 8 Tage idle - Level 12 (KEEP_CHARACTER)
9845381: 3 Tage idle - Level 4
8223081: 1 Tage idle - Level 14
8562481: 5 Tage idle - Level 3 (KEEP_CHARACTER)
8198281: 11 Tage idle - Level 7
8440881: 0 Tage idle - Level 6
8486981: 2 Tage idle - Level 3 (KEEP_CHARACTER)
9045381: 2 Tage idle - Level 3
8527681: 50 Tage idle - Level 1 => LOESCHEN
8735081: 1 Tage idle - Level 1
9709481: 5 Tage idle - Level 1 (KEEP_CHARACTER)
8537981: 5 Tage idle - Level 1
8172781: 1 Tage idle - Level 11
9683681: 0 Tage idle - Level 1
8760281: 56 Tage idle - Level 8
9440381: 32 Tage idle - Level 1 => LOESCHEN
8968781: 2 Tage idle - Level 1
9815881: 0 Tage idle - Level 9
8902781: 63 Tage idle - Level 3
8953481: 7 Tage idle - Level 1
7944281: 21 Tage idle - Level 3
9891781: 1 Tage idle - Level 12
9249481: 0 Tage idle - Level 15
8943881: 36 Tage idle - Level 6
8326081: 59 Tage idle - Level 1 => LOESCHEN
8710881: 55 Tage idle - Level 3
7955181: 0 Tage idle - Level 4 (KEEP_CHARACTER)
9451981: 8 Tage idle - Level 1
8574681: 36 Tage idle - Level 6
8002281: 40 Tage idle - Level 1 => LOESCHEN
8954781: 18 Tage idle - Level 8
7950181: 5 Tage idle - Level 18 (KEEP_CHARACTER)
9356481: 38 Tage idle - Level 1 (KEEP_CHARACTER)
8656481: 25 Tage idle - Level 8
9625181: 20 Tage idle - Level 4
7991281: 40 Tage idle - Level 14 (KEEP_CHARACTER)
8681681: 35 Tage idle - Level 1 => LOESCHEN
9113881: 52 Tage idle - Level 1 => LOESCHEN
8514981: 0 Tage idle - Level 32
8069581: 0 Tage idle - Level 40 (KEEP_CHARACTER)
9944681: 4 Tage idle - Level 1
8773081: 71 Tage idle - Level 4
8236581: 4 Tage idle - Level 11
9828681: 11 Tage idle - Level 1
8990881: 59 Tage idle - Level 2
9341881: 6 Tage idle - Level 1
8742981: 0 Tage idle - Level 32 (KEEP_CHARACTER)
8009181: 0 Tage idle - Level 1
9479381: 29 Tage idle - Level 5
7951481: 10 Tage idle - Level 38 (KEEP_CHARACTER)
9990381: 1 Tage idle - Level 1
9053881: 3 Tage idle - Level 1
9059481: 5 Tage idle - Level 7
8414481: 16 Tage idle - Level 16
9220881: 3 Tage idle - Level 13
8632181: 1 Tage idle - Level 6
8100281: 19 Tage idle - Level 11
9039581: 55 Tage idle - Level 1 => LOESCHEN
8815081: 62 Tage idle - Level 3
9829981: 10 Tage idle - Level 2
8612281: 41 Tage idle - Level 2
9672181: 19 Tage idle - Level 1
9343081: 37 Tage idle - Level 1 => LOESCHEN
8252781: 73 Tage idle - Level 13
8415081: 88 Tage idle - Level 11
7948081: 5 Tage idle - Level 1 (KEEP_CHARACTER)
8344181: 56 Tage idle - Level 8
9728881: 3 Tage idle - Level 2
8561981: 1 Tage idle - Level 25
8785281: 18 Tage idle - Level 1
9627781: 13 Tage idle - Level 1
9268181: 1 Tage idle - Level 14 (KEEP_CHARACTER)
7989181: 34 Tage idle - Level 1 => LOESCHEN
8212981: 41 Tage idle - Level 1 (KEEP_CHARACTER)
8592781: 34 Tage idle - Level 4
9652981: 21 Tage idle - Level 1
9941581: 1 Tage idle - Level 5
8643781: 4 Tage idle - Level 8
8294481: 30 Tage idle - Level 8
8046581: 35 Tage idle - Level 1 (KEEP_CHARACTER)
8831281: 66 Tage idle - Level 3
8958581: 57 Tage idle - Level 3
8152981: 47 Tage idle - Level 6
8614181: 38 Tage idle - Level 1 => LOESCHEN
7939781: 29 Tage idle - Level 1
8953581: 6 Tage idle - Level 3
8710281: 32 Tage idle - Level 2
9517681: 28 Tage idle - Level 1
8553581: 85 Tage idle - Level 3
8275181: 1 Tage idle - Level 6
9178681: 35 Tage idle - Level 8
9219382: 10 Tage idle - Level 1
9274782: 1 Tage idle - Level 1
8726882: 6 Tage idle - Level 1 (KEEP_CHARACTER)
8777582: 27 Tage idle - Level 1
8321182: 37 Tage idle - Level 1 => LOESCHEN
9386782: 0 Tage idle - Level 15
9421882: 26 Tage idle - Level 1
9138882: 51 Tage idle - Level 1 => LOESCHEN
9361182: 36 Tage idle - Level 2
9037782: 41 Tage idle - Level 1 => LOESCHEN
9042382: 27 Tage idle - Level 1
7970882: 4 Tage idle - Level 1
7946282: 23 Tage idle - Level 9 (KEEP_CHARACTER)
10018982: 0 Tage idle - Level 1
8474282: 85 Tage idle - Level 4
9280682: 30 Tage idle - Level 12
9869182: 9 Tage idle - Level 1
9747582: 2 Tage idle - Level 2
9792682: 9 Tage idle - Level 1
9008182: 58 Tage idle - Level 1 => LOESCHEN
9514582: 0 Tage idle - Level 9
7951582: 92 Tage idle - Level 5 (KEEP_CHARACTER)
9311782: 0 Tage idle - Level 7
9580182: 2 Tage idle - Level 1
8733382: 55 Tage idle - Level 8
9256782: 36 Tage idle - Level 3
8784082: 18 Tage idle - Level 4
9342582: 39 Tage idle - Level 1 => LOESCHEN
8794382: 44 Tage idle - Level 8
7998282: 3 Tage idle - Level 4
8759582: 5 Tage idle - Level 1
8140882: 0 Tage idle - Level 23
8197182: 4 Tage idle - Level 10
8648182: 32 Tage idle - Level 1 (KEEP_CHARACTER)
9409482: 5 Tage idle - Level 9
8161382: 6 Tage idle - Level 1
9591082: 0 Tage idle - Level 7
9308382: 5 Tage idle - Level 12 (KEEP_CHARACTER)
9110182: 39 Tage idle - Level 1 => LOESCHEN
9951282: 3 Tage idle - Level 3
9211982: 30 Tage idle - Level 1 => LOESCHEN
8299582: 14 Tage idle - Level 11
9268282: 36 Tage idle - Level 1 => LOESCHEN
10010182: 0 Tage idle - Level 1
8177982: 29 Tage idle - Level 3
8137482: 62 Tage idle - Level 1 (KEEP_CHARACTER)
9106182: 23 Tage idle - Level 3
8765482: 67 Tage idle - Level 5 (KEEP_CHARACTER)
8891782: 1 Tage idle - Level 2
9299082: 41 Tage idle - Level 1 => LOESCHEN
8497382: 40 Tage idle - Level 2
8659782: 77 Tage idle - Level 11
8538082: 60 Tage idle - Level 4
9218182: 46 Tage idle - Level 1 => LOESCHEN
7949482: 25 Tage idle - Level 1 (KEEP_CHARACTER)
9319982: 27 Tage idle - Level 4
8862182: 1 Tage idle - Level 26 (KEEP_CHARACTER)
8122882: 35 Tage idle - Level 15
8001182: 56 Tage idle - Level 1 => LOESCHEN
9507482: 8 Tage idle - Level 3
8128482: 41 Tage idle - Level 2
9765682: 1 Tage idle - Level 14 (KEEP_CHARACTER)
8183882: 0 Tage idle - Level 11
8553682: 1 Tage idle - Level 19
9568482: 25 Tage idle - Level 1
9613882: 11 Tage idle - Level 1
8939382: 38 Tage idle - Level 5
9512782: 24 Tage idle - Level 1
8103582: 18 Tage idle - Level 8
8073082: 2 Tage idle - Level 11
8109182: 109 Tage idle - Level 4 (KEEP_CHARACTER)
8985082: 3 Tage idle - Level 3
9346382: 38 Tage idle - Level 1 => LOESCHEN
8762382: 60 Tage idle - Level 1 => LOESCHEN
9498882: 8 Tage idle - Level 1
8033282: 21 Tage idle - Level 8 (KEEP_CHARACTER)
9048082: 6 Tage idle - Level 14
9873282: 6 Tage idle - Level 4
9336782: 0 Tage idle - Level 17
8585782: 44 Tage idle - Level 1 (KEEP_CHARACTER)
9392082: 32 Tage idle - Level 10
8590382: 40 Tage idle - Level 5
8752782: 45 Tage idle - Level 15
9280782: 34 Tage idle - Level 5
9119682: 2 Tage idle - Level 9
8854482: 31 Tage idle - Level 8
8084682: 36 Tage idle - Level 5
8520382: 67 Tage idle - Level 2 => LOESCHEN
9342682: 39 Tage idle - Level 1 => LOESCHEN
9895082: 6 Tage idle - Level 1
8632382: 6 Tage idle - Level 12
9358582: 6 Tage idle - Level 16 (KEEP_CHARACTER)
9773482: 12 Tage idle - Level 4
9570682: 12 Tage idle - Level 1
9991182: 1 Tage idle - Level 1
8936982: 5 Tage idle - Level 6
8283082: 3 Tage idle - Level 3 (KEEP_CHARACTER)
9419882: 19 Tage idle - Level 1
8090582: 24 Tage idle - Level 12
8597982: 25 Tage idle - Level 2
9601782: 22 Tage idle - Level 3
9490082: 0 Tage idle - Level 3
8354682: 98 Tage idle - Level 1 (KEEP_CHARACTER)
8775182: 0 Tage idle - Level 1
9794682: 0 Tage idle - Level 6
9551382: 26 Tage idle - Level 1
8907382: 46 Tage idle - Level 1 => LOESCHEN
8137582: 60 Tage idle - Level 1 (KEEP_CHARACTER)
9110982: 31 Tage idle - Level 10
9288982: 0 Tage idle - Level 15
8983282: 25 Tage idle - Level 1
9744582: 15 Tage idle - Level 8 (KEEP_CHARACTER)
8821182: 48 Tage idle - Level 1 => LOESCHEN
8122282: 84 Tage idle - Level 1 => LOESCHEN
9917182: 6 Tage idle - Level 3
8386082: 47 Tage idle - Level 1 (KEEP_CHARACTER)
8887882: 0 Tage idle - Level 1
7959882: 99 Tage idle - Level 7
8067282: 23 Tage idle - Level 21
8102382: 2 Tage idle - Level 23
8522982: 46 Tage idle - Level 7
9877082: 0 Tage idle - Level 4
8786782: 3 Tage idle - Level 13
8001282: 52 Tage idle - Level 1 => LOESCHEN
8340682: 4 Tage idle - Level 3
9229182: 45 Tage idle - Level 1 => LOESCHEN
8923582: 30 Tage idle - Level 1 => LOESCHEN
8645182: 10 Tage idle - Level 1
9325282: 25 Tage idle - Level 1
8604782: 0 Tage idle - Level 22
8407582: 86 Tage idle - Level 3
8822482: 15 Tage idle - Level 1
8949782: 33 Tage idle - Level 22 (KEEP_CHARACTER)
8665782: 74 Tage idle - Level 10
9189082: 44 Tage idle - Level 4
8706482: 57 Tage idle - Level 1 => LOESCHEN
9477782: 0 Tage idle - Level 10
7955482: 15 Tage idle - Level 11
8351582: 83 Tage idle - Level 5
9163582: 47 Tage idle - Level 3
9589782: 24 Tage idle - Level 1
8048682: 103 Tage idle - Level 5
8768082: 33 Tage idle - Level 3
9164182: 48 Tage idle - Level 1 => LOESCHEN
8524882: 3 Tage idle - Level 11
8813482: 51 Tage idle - Level 6
9052882: 0 Tage idle - Level 25 (KEEP_CHARACTER)
9260282: 0 Tage idle - Level 5 (KEEP_CHARACTER)
9387582: 33 Tage idle - Level 1 => LOESCHEN
7940882: 88 Tage idle - Level 17 (KEEP_CHARACTER)
8620982: 78 Tage idle - Level 2 => LOESCHEN
7986982: 15 Tage idle - Level 9 (KEEP_CHARACTER)
9063082: 15 Tage idle - Level 25 (KEEP_CHARACTER)
7997182: 0 Tage idle - Level 2 (KEEP_CHARACTER)
7956782: 5 Tage idle - Level 2
9388182: 31 Tage idle - Level 2
7941482: 32 Tage idle - Level 8
9018682: 37 Tage idle - Level 1 => LOESCHEN
9768282: 10 Tage idle - Level 13 (KEEP_CHARACTER)
9281482: 35 Tage idle - Level 1 => LOESCHEN
8353482: 98 Tage idle - Level 3 => LOESCHEN
8804482: 69 Tage idle - Level 2 => LOESCHEN
9996282: 0 Tage idle - Level 1
9621082: 1 Tage idle - Level 20
9631382: 21 Tage idle - Level 1
9728482: 1 Tage idle - Level 1
8890682: 24 Tage idle - Level 4
9039882: 3 Tage idle - Level 1
8116482: 6 Tage idle - Level 14
8248382: 96 Tage idle - Level 11
8618182: 11 Tage idle - Level 9
8126782: 14 Tage idle - Level 4
8334182: 41 Tage idle - Level 1 => LOESCHEN
8263282: 72 Tage idle - Level 3
8506882: 84 Tage idle - Level 7
9242282: 21 Tage idle - Level 3
7963282: 76 Tage idle - Level 2 => LOESCHEN
9166782: 49 Tage idle - Level 1 => LOESCHEN
8734882: 20 Tage idle - Level 1
9957082: 3 Tage idle - Level 1
8040582: 2 Tage idle - Level 17 (KEEP_CHARACTER)
8901882: 0 Tage idle - Level 13
8202982: 87 Tage idle - Level 10
8253682: 4 Tage idle - Level 9
9729782: 16 Tage idle - Level 1
9987982: 0 Tage idle - Level 5
8487282: 90 Tage idle - Level 1 (KEEP_CHARACTER)
9208082: 1 Tage idle - Level 1
9334382: 39 Tage idle - Level 1 => LOESCHEN
8705282: 1 Tage idle - Level 12
8760682: 67 Tage idle - Level 6
8482282: 4 Tage idle - Level 1
9942482: 4 Tage idle - Level 1
8725882: 38 Tage idle - Level 6
9410582: 31 Tage idle - Level 5
9826482: 11 Tage idle - Level 1
8330482: 16 Tage idle - Level 4
8700282: 26 Tage idle - Level 5
9426482: 26 Tage idle - Level 4
9928182: 5 Tage idle - Level 1
8011682: 53 Tage idle - Level 5
8685782: 57 Tage idle - Level 6
8113382: 32 Tage idle - Level 15
7975482: 1 Tage idle - Level 44
8873282: 0 Tage idle - Level 11
9482482: 30 Tage idle - Level 1 => LOESCHEN
8265882: 93 Tage idle - Level 8
9072182: 5 Tage idle - Level 8
8428182: 90 Tage idle - Level 7
9569282: 25 Tage idle - Level 1
8306582: 21 Tage idle - Level 1
9320382: 40 Tage idle - Level 1 => LOESCHEN
8149882: 45 Tage idle - Level 1 => LOESCHEN
9163682: 49 Tage idle - Level 1 => LOESCHEN
8772182: 59 Tage idle - Level 1 => LOESCHEN
9740982: 1 Tage idle - Level 6
10002682: 0 Tage idle - Level 1
8660882: 0 Tage idle - Level 2
8792782: 1 Tage idle - Level 8
8828882: 1 Tage idle - Level 26 (KEEP_CHARACTER)
8544882: 44 Tage idle - Level 1 => LOESCHEN
8833482: 58 Tage idle - Level 4
9027782: 20 Tage idle - Level 1
8727782: 30 Tage idle - Level 8
10003282: 0 Tage idle - Level 1
7981382: 8 Tage idle - Level 14 (KEEP_CHARACTER)
9018082: 10 Tage idle - Level 1
8596182: 17 Tage idle - Level 1 (KEEP_CHARACTER)
8839782: 54 Tage idle - Level 6
9362082: 0 Tage idle - Level 8
8970682: 57 Tage idle - Level 6
9114182: 0 Tage idle - Level 1
9985482: 2 Tage idle - Level 1
8277382: 92 Tage idle - Level 5
9615982: 10 Tage idle - Level 1
9008482: 25 Tage idle - Level 1
8257482: 87 Tage idle - Level 3
10014182: 0 Tage idle - Level 1
9433682: 33 Tage idle - Level 2
9104582: 23 Tage idle - Level 1
8140482: 11 Tage idle - Level 8
9079782: 3 Tage idle - Level 2 (KEEP_CHARACTER)
9287182: 42 Tage idle - Level 1 => LOESCHEN
8652482: 52 Tage idle - Level 1 => LOESCHEN
9459882: 2 Tage idle - Level 7
9474782: 10 Tage idle - Level 1
8425082: 58 Tage idle - Level 1 => LOESCHEN
8850282: 66 Tage idle - Level 3
9338882: 37 Tage idle - Level 4
8121182: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10005182: 0 Tage idle - Level 1
8825782: 0 Tage idle - Level 6
9024682: 5 Tage idle - Level 6
7953082: 21 Tage idle - Level 8
8633182: 26 Tage idle - Level 1
8222982: 67 Tage idle - Level 2 => LOESCHEN
9490282: 12 Tage idle - Level 1
9652682: 21 Tage idle - Level 1
8572582: 71 Tage idle - Level 10 (KEEP_CHARACTER)
8618982: 48 Tage idle - Level 1 => LOESCHEN
8826382: 8 Tage idle - Level 1
8127482: 11 Tage idle - Level 12 (KEEP_CHARACTER)
9921382: 6 Tage idle - Level 1
8213282: 86 Tage idle - Level 1 (KEEP_CHARACTER)
8593082: 0 Tage idle - Level 7
7994182: 23 Tage idle - Level 8 (KEEP_CHARACTER)
8598782: 20 Tage idle - Level 1
9080682: 52 Tage idle - Level 1 => LOESCHEN
8938382: 14 Tage idle - Level 1
9460782: 31 Tage idle - Level 1 => LOESCHEN
8816782: 1 Tage idle - Level 16
9050482: 15 Tage idle - Level 6
9425982: 7 Tage idle - Level 1
10011082: 0 Tage idle - Level 1
8634482: 80 Tage idle - Level 1 (KEEP_CHARACTER)
9856782: 1 Tage idle - Level 1
9157882: 7 Tage idle - Level 11
8031682: 41 Tage idle - Level 4
9796082: 0 Tage idle - Level 9
8786982: 0 Tage idle - Level 1
8173882: 82 Tage idle - Level 2 => LOESCHEN
9512382: 28 Tage idle - Level 1
9684782: 2 Tage idle - Level 8
9102082: 0 Tage idle - Level 1
9543182: 1 Tage idle - Level 1
8954582: 43 Tage idle - Level 6
9350682: 10 Tage idle - Level 5
8777982: 60 Tage idle - Level 1 => LOESCHEN
9842782: 10 Tage idle - Level 1
8418682: 93 Tage idle - Level 2 (KEEP_CHARACTER)
8965482: 32 Tage idle - Level 8 (KEEP_CHARACTER)
9523982: 7 Tage idle - Level 3 (KEEP_CHARACTER)
9818182: 11 Tage idle - Level 1
9873582: 3 Tage idle - Level 1 (KEEP_CHARACTER)
8555882: 11 Tage idle - Level 16
8733082: 44 Tage idle - Level 2 (KEEP_CHARACTER)
9094082: 50 Tage idle - Level 1 => LOESCHEN
9008582: 34 Tage idle - Level 12
8535982: 17 Tage idle - Level 10
8176382: 99 Tage idle - Level 6
8257582: 2 Tage idle - Level 15
9271382: 9 Tage idle - Level 5
7992382: 1 Tage idle - Level 6
9722382: 0 Tage idle - Level 12
7951982: 57 Tage idle - Level 1 => LOESCHEN
8556482: 3 Tage idle - Level 16
9905282: 4 Tage idle - Level 2
7972482: 74 Tage idle - Level 1 (KEEP_CHARACTER)
8034882: 7 Tage idle - Level 7
9135482: 51 Tage idle - Level 1 => LOESCHEN
10004682: 0 Tage idle - Level 1
9196482: 46 Tage idle - Level 2
8394782: 50 Tage idle - Level 2
8561782: 84 Tage idle - Level 8 (KEEP_CHARACTER)
8941882: 45 Tage idle - Level 5
8045782: 3 Tage idle - Level 11
7953182: 28 Tage idle - Level 1
8972682: 40 Tage idle - Level 9
8365182: 1 Tage idle - Level 8
9460182: 31 Tage idle - Level 1 => LOESCHEN
9181882: 27 Tage idle - Level 1
8582982: 8 Tage idle - Level 1
9100982: 53 Tage idle - Level 1 => LOESCHEN
9724282: 1 Tage idle - Level 11
8938482: 3 Tage idle - Level 1
9208282: 47 Tage idle - Level 1 => LOESCHEN
9795582: 9 Tage idle - Level 1
7944182: 17 Tage idle - Level 14 (KEEP_CHARACTER)
8467582: 21 Tage idle - Level 1
9897282: 5 Tage idle - Level 5
9127782: 4 Tage idle - Level 10
8118582: 0 Tage idle - Level 19
9877382: 7 Tage idle - Level 1
9918082: 6 Tage idle - Level 1
8007182: 8 Tage idle - Level 1
9436982: 10 Tage idle - Level 10
8057982: 75 Tage idle - Level 18
8569982: 84 Tage idle - Level 3
8245482: 43 Tage idle - Level 13
9285482: 0 Tage idle - Level 11
8524482: 1 Tage idle - Level 1
7950782: 17 Tage idle - Level 2
8676982: 12 Tage idle - Level 4
8474082: 17 Tage idle - Level 1
8084382: 12 Tage idle - Level 6
9924682: 1 Tage idle - Level 6
9646282: 19 Tage idle - Level 1
9610482: 17 Tage idle - Level 1
9995982: 0 Tage idle - Level 1
8287882: 0 Tage idle - Level 17 (KEEP_CHARACTER)
9175382: 35 Tage idle - Level 3
9210482: 0 Tage idle - Level 1
9099882: 19 Tage idle - Level 1
8662282: 0 Tage idle - Level 12
9722482: 0 Tage idle - Level 1
9849782: 0 Tage idle - Level 2
8140682: 0 Tage idle - Level 10
8394182: 57 Tage idle - Level 1 (KEEP_CHARACTER)
8475382: 37 Tage idle - Level 3
8520782: 14 Tage idle - Level 1
9799382: 12 Tage idle - Level 1
9834482: 10 Tage idle - Level 1
9763582: 0 Tage idle - Level 5
9196582: 5 Tage idle - Level 1
8678882: 26 Tage idle - Level 8
8511082: 54 Tage idle - Level 6
9981282: 0 Tage idle - Level 11
8490982: 66 Tage idle - Level 18
9298282: 41 Tage idle - Level 4
9333382: 36 Tage idle - Level 1 => LOESCHEN
8116782: 25 Tage idle - Level 1
8456082: 56 Tage idle - Level 1 (KEEP_CHARACTER)
9232282: 44 Tage idle - Level 1 => LOESCHEN
8557882: 2 Tage idle - Level 13
8846482: 57 Tage idle - Level 1 => LOESCHEN
8147582: 2 Tage idle - Level 1
9293282: 38 Tage idle - Level 3
8157882: 50 Tage idle - Level 1 => LOESCHEN
8400382: 62 Tage idle - Level 13
9906682: 3 Tage idle - Level 1
8572782: 22 Tage idle - Level 1
7943682: 0 Tage idle - Level 88 (KEEP_CHARACTER)
10010682: 0 Tage idle - Level 3
10016282: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8755682: 7 Tage idle - Level 11
8142582: 38 Tage idle - Level 3
9319782: 1 Tage idle - Level 6
8664882: 2 Tage idle - Level 10
8092182: 106 Tage idle - Level 4
8766582: 13 Tage idle - Level 6
9942782: 0 Tage idle - Level 10
8563782: 1 Tage idle - Level 15
8072282: 23 Tage idle - Level 9 (KEEP_CHARACTER)
9168282: 21 Tage idle - Level 2 (KEEP_CHARACTER)
8781482: 45 Tage idle - Level 1 => LOESCHEN
8371182: 0 Tage idle - Level 4
9507982: 29 Tage idle - Level 1
9350182: 38 Tage idle - Level 1 => LOESCHEN
8797382: 50 Tage idle - Level 1 => LOESCHEN
8959782: 42 Tage idle - Level 1 => LOESCHEN
9199082: 0 Tage idle - Level 20 (KEEP_CHARACTER)
8974682: 60 Tage idle - Level 1 => LOESCHEN
9168982: 49 Tage idle - Level 1 => LOESCHEN
8078582: 6 Tage idle - Level 9 (KEEP_CHARACTER)
9173582: 3 Tage idle - Level 1
7975782: 2 Tage idle - Level 9 (KEEP_CHARACTER)
9006882: 20 Tage idle - Level 4
9346182: 34 Tage idle - Level 7
8792382: 7 Tage idle - Level 4
9888382: 7 Tage idle - Level 1
8625682: 10 Tage idle - Level 19
9067882: 16 Tage idle - Level 1 (KEEP_CHARACTER)
7950182: 0 Tage idle - Level 79 (KEEP_CHARACTER)
9442282: 1 Tage idle - Level 11
8479182: 3 Tage idle - Level 12
9082782: 54 Tage idle - Level 1 => LOESCHEN
9047982: 9 Tage idle - Level 8
9438282: 0 Tage idle - Level 11
8018882: 103 Tage idle - Level 8
8479882: 17 Tage idle - Level 6
9782282: 3 Tage idle - Level 1 (KEEP_CHARACTER)
9863482: 1 Tage idle - Level 6
7966782: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9595382: 23 Tage idle - Level 1
9058882: 56 Tage idle - Level 1 => LOESCHEN
8586182: 84 Tage idle - Level 4
8383382: 26 Tage idle - Level 7
8545782: 58 Tage idle - Level 1 => LOESCHEN
8135482: 1 Tage idle - Level 2
8013882: 19 Tage idle - Level 8 (KEEP_CHARACTER)
9620882: 23 Tage idle - Level 1
8648082: 52 Tage idle - Level 5
8156682: 75 Tage idle - Level 15 (KEEP_CHARACTER)
