Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Feb  1 00:13:00 2006
11851496: 11 Tage idle - Level 6
12582296: 8 Tage idle - Level 1
12541896: 30 Tage idle - Level 1 (KEEP_CHARACTER)
8801896: 3 Tage idle - Level 18 (KEEP_CHARACTER)
10569596: 1 Tage idle - Level 6
11908096: 10 Tage idle - Level 5
12598196: 0 Tage idle - Level 19
9583396: 90 Tage idle - Level 5
8574196: 1 Tage idle - Level 8
12101396: 40 Tage idle - Level 7
12897096: 1 Tage idle - Level 1
8214996: 170 Tage idle - Level 16
8716696: 241 Tage idle - Level 8 => LOESCHEN
12471596: 3 Tage idle - Level 6
12968696: 3 Tage idle - Level 5
12066996: 33 Tage idle - Level 12
12938496: 8 Tage idle - Level 1
12609396: 15 Tage idle - Level 5
9280096: 8 Tage idle - Level 5
12209396: 15 Tage idle - Level 1
8514496: 29 Tage idle - Level 1
12969296: 3 Tage idle - Level 7
11919696: 56 Tage idle - Level 1 => LOESCHEN
12979596: 0 Tage idle - Level 11
11680796: 54 Tage idle - Level 3
9265896: 4 Tage idle - Level 10
10469796: 98 Tage idle - Level 11
11853396: 69 Tage idle - Level 4
11240296: 1 Tage idle - Level 8
12589896: 30 Tage idle - Level 1 => LOESCHEN
10074396: 11 Tage idle - Level 11
8728196: 0 Tage idle - Level 12 (KEEP_CHARACTER)
13107896: 0 Tage idle - Level 9
11707196: 17 Tage idle - Level 10
10297796: 9 Tage idle - Level 9
11012996: 40 Tage idle - Level 1 => LOESCHEN
8373296: 105 Tage idle - Level 7
12108996: 57 Tage idle - Level 1 => LOESCHEN
11697296: 0 Tage idle - Level 1
8763696: 4 Tage idle - Level 28 (KEEP_CHARACTER)
11793396: 57 Tage idle - Level 1 (KEEP_CHARACTER)
9261496: 11 Tage idle - Level 12
12114196: 56 Tage idle - Level 1 => LOESCHEN
10597296: 18 Tage idle - Level 21
12250796: 46 Tage idle - Level 1 => LOESCHEN
12792996: 19 Tage idle - Level 1
8556896: 111 Tage idle - Level 7
10769996: 11 Tage idle - Level 6
8926696: 6 Tage idle - Level 14
12418796: 39 Tage idle - Level 4
12053596: 45 Tage idle - Level 4
9580996: 39 Tage idle - Level 11
8364296: 99 Tage idle - Level 10
9905696: 0 Tage idle - Level 27 (KEEP_CHARACTER)
12514896: 0 Tage idle - Level 5
9176296: 0 Tage idle - Level 33
8577396: 2 Tage idle - Level 26
12195796: 35 Tage idle - Level 7
11971296: 0 Tage idle - Level 1
9318796: 0 Tage idle - Level 12
8101096: 293 Tage idle - Level 10
10982696: 57 Tage idle - Level 9
7943296: 34 Tage idle - Level 7 (KEEP_CHARACTER)
13094196: 2 Tage idle - Level 1
11420096: 0 Tage idle - Level 19
10087196: 1 Tage idle - Level 5
12784596: 0 Tage idle - Level 8
12865796: 4 Tage idle - Level 5
7949596: 5 Tage idle - Level 12
12298796: 28 Tage idle - Level 8
12709296: 23 Tage idle - Level 1
12961896: 9 Tage idle - Level 1
12480696: 28 Tage idle - Level 4
8370896: 0 Tage idle - Level 53 (KEEP_CHARACTER)
8740696: 55 Tage idle - Level 32
10959396: 89 Tage idle - Level 1 (KEEP_CHARACTER)
10265096: 29 Tage idle - Level 2
12456096: 34 Tage idle - Level 4
10149096: 23 Tage idle - Level 2
11203696: 46 Tage idle - Level 7
8898796: 8 Tage idle - Level 8
8001996: 114 Tage idle - Level 16
11518496: 1 Tage idle - Level 16
10428096: 152 Tage idle - Level 10
13065996: 3 Tage idle - Level 1
12593296: 30 Tage idle - Level 1 => LOESCHEN
12016296: 53 Tage idle - Level 1 => LOESCHEN
12396096: 38 Tage idle - Level 2
8083496: 135 Tage idle - Level 1 (KEEP_CHARACTER)
11427696: 87 Tage idle - Level 7
8660796: 128 Tage idle - Level 6
8904296: 52 Tage idle - Level 3 (KEEP_CHARACTER)
10914596: 72 Tage idle - Level 5
12989296: 1 Tage idle - Level 8
9645396: 83 Tage idle - Level 18
11858496: 0 Tage idle - Level 1
8686996: 28 Tage idle - Level 1 (KEEP_CHARACTER)
12923296: 0 Tage idle - Level 11
10793296: 14 Tage idle - Level 1
9139696: 0 Tage idle - Level 18
8003196: 40 Tage idle - Level 7
11149996: 0 Tage idle - Level 24 (KEEP_CHARACTER)
12736396: 1 Tage idle - Level 7
12781496: 18 Tage idle - Level 1
12989996: 5 Tage idle - Level 1
11109496: 9 Tage idle - Level 46 (KEEP_CHARACTER)
11235796: 71 Tage idle - Level 6
9808396: 17 Tage idle - Level 6 (KEEP_CHARACTER)
12397396: 41 Tage idle - Level 1 => LOESCHEN
8409496: 41 Tage idle - Level 8
11069396: 0 Tage idle - Level 8
9762696: 171 Tage idle - Level 8
9646696: 107 Tage idle - Level 3 => LOESCHEN
12666096: 0 Tage idle - Level 1
12751996: 1 Tage idle - Level 1
8723296: 6 Tage idle - Level 20
10444996: 120 Tage idle - Level 8
9661596: 41 Tage idle - Level 4
12483896: 33 Tage idle - Level 1 => LOESCHEN
10262696: 121 Tage idle - Level 7
12372496: 5 Tage idle - Level 1
8262696: 252 Tage idle - Level 11
12995896: 3 Tage idle - Level 9
12829096: 2 Tage idle - Level 1
9733096: 19 Tage idle - Level 19
12342296: 42 Tage idle - Level 3
11414296: 23 Tage idle - Level 1
11540596: 6 Tage idle - Level 23
9176396: 165 Tage idle - Level 7
10045596: 132 Tage idle - Level 7
10957596: 71 Tage idle - Level 13
12535496: 0 Tage idle - Level 13
11936596: 35 Tage idle - Level 1 => LOESCHEN
8430296: 1 Tage idle - Level 15 (KEEP_CHARACTER)
8805796: 0 Tage idle - Level 57
10734896: 60 Tage idle - Level 1 => LOESCHEN
10674196: 9 Tage idle - Level 3
8005796: 48 Tage idle - Level 4
10973096: 2 Tage idle - Level 7 (KEEP_CHARACTER)
10314996: 80 Tage idle - Level 9
12632196: 0 Tage idle - Level 5
12637896: 1 Tage idle - Level 4
9177696: 32 Tage idle - Level 5
10999296: 1 Tage idle - Level 8 (KEEP_CHARACTER)
11679396: 75 Tage idle - Level 2 => LOESCHEN
12941396: 4 Tage idle - Level 4
9066296: 3 Tage idle - Level 13
12900996: 7 Tage idle - Level 4
7954296: 20 Tage idle - Level 21
11572696: 16 Tage idle - Level 1 (KEEP_CHARACTER)
10148596: 167 Tage idle - Level 5 => LOESCHEN
8973796: 71 Tage idle - Level 17
10938996: 1 Tage idle - Level 4
13024296: 5 Tage idle - Level 1
10533296: 68 Tage idle - Level 9
8037196: 96 Tage idle - Level 6
11182996: 8 Tage idle - Level 6
11269796: 90 Tage idle - Level 8
12076096: 0 Tage idle - Level 20
9760196: 16 Tage idle - Level 5
12653396: 24 Tage idle - Level 1
10964096: 18 Tage idle - Level 1
12992796: 1 Tage idle - Level 1
8761296: 30 Tage idle - Level 6
11740296: 3 Tage idle - Level 8
10042496: 9 Tage idle - Level 7
12978496: 7 Tage idle - Level 8
8757296: 46 Tage idle - Level 24
12294496: 9 Tage idle - Level 3
8300996: 0 Tage idle - Level 10
8276096: 201 Tage idle - Level 19
10585296: 128 Tage idle - Level 6
12411396: 37 Tage idle - Level 10
9280296: 43 Tage idle - Level 11
12396896: 18 Tage idle - Level 1
9747196: 10 Tage idle - Level 1
12072396: 0 Tage idle - Level 21
12898596: 6 Tage idle - Level 1
11022796: 5 Tage idle - Level 1 (KEEP_CHARACTER)
8216396: 162 Tage idle - Level 6
12007396: 1 Tage idle - Level 1
13118296: 1 Tage idle - Level 1
8170696: 170 Tage idle - Level 6
12529696: 33 Tage idle - Level 1 => LOESCHEN
8014196: 27 Tage idle - Level 10
8302896: 235 Tage idle - Level 11
12255996: 29 Tage idle - Level 1
11864496: 6 Tage idle - Level 1
8353596: 17 Tage idle - Level 7
12706996: 18 Tage idle - Level 1
10526196: 6 Tage idle - Level 7
8520596: 14 Tage idle - Level 15
8647896: 81 Tage idle - Level 16
8951396: 85 Tage idle - Level 5
11804096: 4 Tage idle - Level 8
12453796: 5 Tage idle - Level 1
11282196: 69 Tage idle - Level 4
10683296: 60 Tage idle - Level 1 => LOESCHEN
12869696: 2 Tage idle - Level 1
7962796: 218 Tage idle - Level 10
12261196: 9 Tage idle - Level 7
12844096: 11 Tage idle - Level 7
10096396: 2 Tage idle - Level 8
9713296: 12 Tage idle - Level 13
10425796: 1 Tage idle - Level 30
11571496: 40 Tage idle - Level 8
10927496: 19 Tage idle - Level 15
13058996: 0 Tage idle - Level 1
9490296: 102 Tage idle - Level 13
12545896: 32 Tage idle - Level 1 => LOESCHEN
9733896: 10 Tage idle - Level 6
11090296: 0 Tage idle - Level 23 (KEEP_CHARACTER)
8440696: 217 Tage idle - Level 8
11921396: 0 Tage idle - Level 15 (KEEP_CHARACTER)
12444796: 3 Tage idle - Level 3
10760096: 39 Tage idle - Level 1 => LOESCHEN
12581296: 0 Tage idle - Level 13
8061196: 247 Tage idle - Level 10
9937296: 67 Tage idle - Level 3
10244096: 165 Tage idle - Level 6
12926596: 2 Tage idle - Level 1
11141996: 8 Tage idle - Level 8
12369896: 28 Tage idle - Level 1
8958996: 0 Tage idle - Level 9
12120996: 0 Tage idle - Level 32 (KEEP_CHARACTER)
12248196: 48 Tage idle - Level 1 => LOESCHEN
11502096: 67 Tage idle - Level 12
12192196: 17 Tage idle - Level 12
9704996: 1 Tage idle - Level 15
9674496: 9 Tage idle - Level 5
10543696: 1 Tage idle - Level 8
8589796: 265 Tage idle - Level 8 => LOESCHEN
9396096: 3 Tage idle - Level 6
12577996: 18 Tage idle - Level 2
9847096: 179 Tage idle - Level 9
9481996: 35 Tage idle - Level 20
8427696: 49 Tage idle - Level 11
9325496: 0 Tage idle - Level 3
11051796: 4 Tage idle - Level 5
10412396: 3 Tage idle - Level 30
8665996: 137 Tage idle - Level 16
10727196: 68 Tage idle - Level 8
12193496: 29 Tage idle - Level 1
13121796: 0 Tage idle - Level 1
11017596: 32 Tage idle - Level 2
11923996: 15 Tage idle - Level 2
8048896: 259 Tage idle - Level 8 => LOESCHEN
8256296: 38 Tage idle - Level 1 => LOESCHEN
11078596: 11 Tage idle - Level 14
11939896: 2 Tage idle - Level 18
10023296: 78 Tage idle - Level 19
12254796: 46 Tage idle - Level 3
10489996: 44 Tage idle - Level 8
9818196: 27 Tage idle - Level 19
8439196: 42 Tage idle - Level 1 => LOESCHEN
10033596: 68 Tage idle - Level 4
10322196: 165 Tage idle - Level 8
12842296: 15 Tage idle - Level 1
12396996: 25 Tage idle - Level 1
10742796: 78 Tage idle - Level 12
12199796: 48 Tage idle - Level 1 => LOESCHEN
13087296: 1 Tage idle - Level 1
13122396: 0 Tage idle - Level 5
11063296: 64 Tage idle - Level 2 => LOESCHEN
8210896: 10 Tage idle - Level 10
12295896: 46 Tage idle - Level 1 => LOESCHEN
12129096: 55 Tage idle - Level 1 => LOESCHEN
11707496: 4 Tage idle - Level 1
12275996: 5 Tage idle - Level 2
13092596: 0 Tage idle - Level 6
12615596: 28 Tage idle - Level 1
10971396: 15 Tage idle - Level 8
10769596: 128 Tage idle - Level 8
12670996: 0 Tage idle - Level 12
9170296: 13 Tage idle - Level 1
11545796: 45 Tage idle - Level 1 => LOESCHEN
12849196: 3 Tage idle - Level 6 (KEEP_CHARACTER)
11885096: 5 Tage idle - Level 12
12317296: 0 Tage idle - Level 15
10217796: 60 Tage idle - Level 1 => LOESCHEN
12038996: 22 Tage idle - Level 1
8055396: 158 Tage idle - Level 38
11991496: 36 Tage idle - Level 7
11703096: 67 Tage idle - Level 2 => LOESCHEN
10450396: 150 Tage idle - Level 6
9333296: 0 Tage idle - Level 29
9257796: 0 Tage idle - Level 3
11713396: 25 Tage idle - Level 1
10385096: 4 Tage idle - Level 1
8754996: 84 Tage idle - Level 3
12616896: 25 Tage idle - Level 1
11161296: 105 Tage idle - Level 7
12915796: 12 Tage idle - Level 1
9992096: 154 Tage idle - Level 11
10785796: 136 Tage idle - Level 9
7973796: 0 Tage idle - Level 19 (KEEP_CHARACTER)
8861296: 6 Tage idle - Level 7
12560896: 31 Tage idle - Level 3
8497096: 230 Tage idle - Level 16
11678996: 67 Tage idle - Level 7
9592096: 195 Tage idle - Level 13
9055596: 97 Tage idle - Level 7
9181896: 0 Tage idle - Level 11
8380096: 0 Tage idle - Level 12
10517996: 30 Tage idle - Level 7
8897796: 9 Tage idle - Level 6
10861996: 37 Tage idle - Level 1 => LOESCHEN
12303296: 45 Tage idle - Level 1 => LOESCHEN
12510796: 3 Tage idle - Level 8
12308996: 42 Tage idle - Level 7
12232396: 21 Tage idle - Level 1
9547696: 6 Tage idle - Level 4
10963696: 123 Tage idle - Level 5
9557996: 16 Tage idle - Level 12
11440996: 65 Tage idle - Level 2 => LOESCHEN
11603296: 3 Tage idle - Level 11
10224296: 0 Tage idle - Level 33 (KEEP_CHARACTER)
11239096: 2 Tage idle - Level 3
11284196: 69 Tage idle - Level 8
7954496: 68 Tage idle - Level 7
12795096: 18 Tage idle - Level 1
8193896: 0 Tage idle - Level 26 (KEEP_CHARACTER)
13024496: 6 Tage idle - Level 1
12886596: 14 Tage idle - Level 1
9952996: 11 Tage idle - Level 2
9507896: 145 Tage idle - Level 7
10011896: 25 Tage idle - Level 8
11244396: 80 Tage idle - Level 2 => LOESCHEN
11740496: 33 Tage idle - Level 1 => LOESCHEN
9325596: 0 Tage idle - Level 13
12598596: 3 Tage idle - Level 1
11882696: 51 Tage idle - Level 1 => LOESCHEN
9006796: 47 Tage idle - Level 8
8995096: 39 Tage idle - Level 22
13045696: 0 Tage idle - Level 7
9102896: 0 Tage idle - Level 41 (KEEP_CHARACTER)
12380496: 39 Tage idle - Level 1 => LOESCHEN
8727296: 206 Tage idle - Level 12
12426896: 2 Tage idle - Level 1
11462796: 5 Tage idle - Level 20
10250796: 119 Tage idle - Level 11
10585496: 2 Tage idle - Level 7
8124496: 81 Tage idle - Level 5
12604096: 0 Tage idle - Level 10
9919396: 190 Tage idle - Level 6 => LOESCHEN
8620596: 93 Tage idle - Level 28
10266696: 4 Tage idle - Level 15
9068396: 209 Tage idle - Level 12
12700196: 2 Tage idle - Level 10
11371996: 24 Tage idle - Level 1
12549096: 32 Tage idle - Level 1 => LOESCHEN
13071496: 3 Tage idle - Level 1
13112196: 0 Tage idle - Level 7
10180496: 4 Tage idle - Level 1
9489596: 0 Tage idle - Level 15
12670396: 4 Tage idle - Level 8 (KEEP_CHARACTER)
12919596: 12 Tage idle - Level 1
12300896: 45 Tage idle - Level 1 => LOESCHEN
11049096: 45 Tage idle - Level 11
12397696: 39 Tage idle - Level 1 => LOESCHEN
12974996: 8 Tage idle - Level 1
12934496: 11 Tage idle - Level 1
8743496: 230 Tage idle - Level 8
12453296: 11 Tage idle - Level 14
9009296: 102 Tage idle - Level 19
12033396: 12 Tage idle - Level 13
8754396: 13 Tage idle - Level 14
9024196: 104 Tage idle - Level 7
12210696: 46 Tage idle - Level 1 => LOESCHEN
12419096: 2 Tage idle - Level 5
8693796: 15 Tage idle - Level 16
12348196: 43 Tage idle - Level 1 => LOESCHEN
10907096: 88 Tage idle - Level 14
8663596: 65 Tage idle - Level 11 (KEEP_CHARACTER)
12697896: 24 Tage idle - Level 1
12449996: 1 Tage idle - Level 8
8917396: 23 Tage idle - Level 12
9642596: 136 Tage idle - Level 7
11404996: 9 Tage idle - Level 4
12966596: 0 Tage idle - Level 1
8820996: 110 Tage idle - Level 13
13084296: 3 Tage idle - Level 1
9228296: 70 Tage idle - Level 8
7953996: 3 Tage idle - Level 20 (KEEP_CHARACTER)
12004496: 33 Tage idle - Level 9
10492196: 9 Tage idle - Level 30
8158496: 6 Tage idle - Level 30
12065496: 7 Tage idle - Level 1
12561596: 0 Tage idle - Level 13
8548896: 2 Tage idle - Level 31
13009696: 0 Tage idle - Level 9
8183696: 5 Tage idle - Level 13
8553496: 0 Tage idle - Level 28
8634696: 66 Tage idle - Level 15
12587796: 1 Tage idle - Level 20 (KEEP_CHARACTER)
12212596: 48 Tage idle - Level 1 => LOESCHEN
8801696: 139 Tage idle - Level 9
8163796: 1 Tage idle - Level 16 (KEEP_CHARACTER)
12486696: 35 Tage idle - Level 1 => LOESCHEN
11223996: 1 Tage idle - Level 9
13126296: 0 Tage idle - Level 1
10139196: 93 Tage idle - Level 10
11026796: 45 Tage idle - Level 8
8756996: 23 Tage idle - Level 12
12745096: 9 Tage idle - Level 2
9492396: 1 Tage idle - Level 11
10280396: 4 Tage idle - Level 15
9411496: 153 Tage idle - Level 6
8863296: 174 Tage idle - Level 11
11710396: 58 Tage idle - Level 2
8666096: 0 Tage idle - Level 23
9189496: 20 Tage idle - Level 10
11569596: 16 Tage idle - Level 8
11730996: 81 Tage idle - Level 3
9108596: 4 Tage idle - Level 17
12259996: 0 Tage idle - Level 13
11088396: 1 Tage idle - Level 10
8079196: 70 Tage idle - Level 11
10707496: 6 Tage idle - Level 1
9280596: 222 Tage idle - Level 14
12052096: 29 Tage idle - Level 7
11408096: 0 Tage idle - Level 20
13066996: 3 Tage idle - Level 1
8646896: 38 Tage idle - Level 11
9326996: 86 Tage idle - Level 24
8525196: 19 Tage idle - Level 16
9250396: 16 Tage idle - Level 6
12224796: 10 Tage idle - Level 1
12194296: 19 Tage idle - Level 9
8864596: 0 Tage idle - Level 18
12898896: 13 Tage idle - Level 1
10105296: 62 Tage idle - Level 10
8804196: 2 Tage idle - Level 11
11823696: 41 Tage idle - Level 1 => LOESCHEN
7967396: 16 Tage idle - Level 12
10657796: 137 Tage idle - Level 4 => LOESCHEN
12144196: 0 Tage idle - Level 19
9332196: 150 Tage idle - Level 12
9175496: 34 Tage idle - Level 9
9545296: 48 Tage idle - Level 22
9677196: 183 Tage idle - Level 9
10769796: 86 Tage idle - Level 5
11494996: 41 Tage idle - Level 1 => LOESCHEN
12215796: 14 Tage idle - Level 1
10571596: 30 Tage idle - Level 5
11297796: 101 Tage idle - Level 11
9905496: 0 Tage idle - Level 8
9332896: 89 Tage idle - Level 7
11915796: 66 Tage idle - Level 2 => LOESCHEN
8369796: 0 Tage idle - Level 2
12606096: 2 Tage idle - Level 13
8886396: 5 Tage idle - Level 5
9029996: 36 Tage idle - Level 4 (KEEP_CHARACTER)
11739096: 41 Tage idle - Level 1 => LOESCHEN
9779596: 39 Tage idle - Level 7
12267096: 24 Tage idle - Level 1
8111196: 85 Tage idle - Level 22 (KEEP_CHARACTER)
9743796: 98 Tage idle - Level 10
11055096: 34 Tage idle - Level 16
10744896: 0 Tage idle - Level 5
12647196: 27 Tage idle - Level 1
11303296: 6 Tage idle - Level 7
10673996: 41 Tage idle - Level 7
8673996: 121 Tage idle - Level 8
9024996: 1 Tage idle - Level 9
9080296: 1 Tage idle - Level 31
11384896: 6 Tage idle - Level 3
11263196: 108 Tage idle - Level 8
9177396: 20 Tage idle - Level 10 (KEEP_CHARACTER)
12359196: 0 Tage idle - Level 8
11187696: 25 Tage idle - Level 12
10836996: 36 Tage idle - Level 1 => LOESCHEN
9643296: 34 Tage idle - Level 13
9076296: 11 Tage idle - Level 1
8811396: 60 Tage idle - Level 16
10882697: 0 Tage idle - Level 2
12739997: 0 Tage idle - Level 1
12329697: 44 Tage idle - Level 1 => LOESCHEN
12541797: 32 Tage idle - Level 1 => LOESCHEN
9076997: 181 Tage idle - Level 6 => LOESCHEN
10285497: 14 Tage idle - Level 7
11046797: 4 Tage idle - Level 4
12633197: 26 Tage idle - Level 1
11999197: 0 Tage idle - Level 8
8037597: 67 Tage idle - Level 19
11837097: 62 Tage idle - Level 5
13126397: 0 Tage idle - Level 1
12491397: 0 Tage idle - Level 20
10503497: 18 Tage idle - Level 1
11026897: 0 Tage idle - Level 15 (KEEP_CHARACTER)
12532097: 15 Tage idle - Level 1
7955297: 1 Tage idle - Level 23 (KEEP_CHARACTER)
11122997: 119 Tage idle - Level 5
8741797: 1 Tage idle - Level 21
12568597: 0 Tage idle - Level 4
10676497: 27 Tage idle - Level 1
11726397: 55 Tage idle - Level 1 => LOESCHEN
11979997: 34 Tage idle - Level 6
10717197: 0 Tage idle - Level 21
12867497: 15 Tage idle - Level 1
12209297: 39 Tage idle - Level 8
13015697: 5 Tage idle - Level 3
12138397: 2 Tage idle - Level 12
8808697: 11 Tage idle - Level 4
11007597: 73 Tage idle - Level 2 => LOESCHEN
12356097: 37 Tage idle - Level 5
12482397: 35 Tage idle - Level 1 => LOESCHEN
11964697: 2 Tage idle - Level 1
12452197: 2 Tage idle - Level 1
11934497: 59 Tage idle - Level 14
8220797: 55 Tage idle - Level 7
12665297: 1 Tage idle - Level 4
12746497: 3 Tage idle - Level 9
10104797: 62 Tage idle - Level 10
12052197: 60 Tage idle - Level 1 => LOESCHEN
11408197: 4 Tage idle - Level 17
8317897: 26 Tage idle - Level 7
8165797: 17 Tage idle - Level 14
9924897: 4 Tage idle - Level 15
12048197: 26 Tage idle - Level 1
12215197: 49 Tage idle - Level 1 => LOESCHEN
12924397: 3 Tage idle - Level 6
9261397: 2 Tage idle - Level 6 (KEEP_CHARACTER)
9965997: 147 Tage idle - Level 5
13052397: 0 Tage idle - Level 8
12904497: 12 Tage idle - Level 1
11986497: 36 Tage idle - Level 4
12914797: 11 Tage idle - Level 1 (KEEP_CHARACTER)
12347797: 43 Tage idle - Level 1 => LOESCHEN
11910197: 42 Tage idle - Level 1 => LOESCHEN
10111297: 18 Tage idle - Level 17
12388897: 35 Tage idle - Level 5
12631397: 2 Tage idle - Level 10
7968797: 29 Tage idle - Level 4
12819997: 17 Tage idle - Level 1
11729597: 59 Tage idle - Level 1 => LOESCHEN
7953497: 83 Tage idle - Level 30
10147797: 1 Tage idle - Level 10
12794097: 2 Tage idle - Level 3
9455897: 47 Tage idle - Level 28
10988897: 18 Tage idle - Level 1
10370097: 0 Tage idle - Level 16
9830297: 155 Tage idle - Level 11
9835997: 194 Tage idle - Level 8
10887797: 17 Tage idle - Level 5
12455397: 1 Tage idle - Level 17
9035997: 0 Tage idle - Level 22
12921297: 3 Tage idle - Level 11 (KEEP_CHARACTER)
9542297: 20 Tage idle - Level 22
12070297: 32 Tage idle - Level 1 => LOESCHEN
9390197: 11 Tage idle - Level 8
12445797: 38 Tage idle - Level 1 => LOESCHEN
12992597: 8 Tage idle - Level 1
8974197: 191 Tage idle - Level 12
13105997: 1 Tage idle - Level 1
12141897: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10037697: 145 Tage idle - Level 6
8082797: 15 Tage idle - Level 6
9051497: 60 Tage idle - Level 9
12070997: 25 Tage idle - Level 1
11841897: 73 Tage idle - Level 6
8964597: 140 Tage idle - Level 7
12745297: 1 Tage idle - Level 7
9315597: 56 Tage idle - Level 11
11037197: 120 Tage idle - Level 12
8974897: 4 Tage idle - Level 21 (KEEP_CHARACTER)
10129797: 119 Tage idle - Level 7
12811197: 1 Tage idle - Level 9
8909897: 2 Tage idle - Level 6
8225897: 257 Tage idle - Level 10
12543097: 5 Tage idle - Level 8
12589197: 24 Tage idle - Level 1
12138497: 24 Tage idle - Level 6
12396697: 2 Tage idle - Level 5
12477897: 20 Tage idle - Level 7
8043597: 145 Tage idle - Level 29
11944897: 5 Tage idle - Level 20
12214697: 50 Tage idle - Level 1 => LOESCHEN
10287497: 163 Tage idle - Level 6
10789197: 32 Tage idle - Level 1 => LOESCHEN
9134597: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12316397: 2 Tage idle - Level 3
