Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon May  1 00:13:00 2006
13790498: 29 Tage idle - Level 7
12533398: 2 Tage idle - Level 21
9022498: 0 Tage idle - Level 34
9974998: 51 Tage idle - Level 6
13629398: 10 Tage idle - Level 1
10479998: 32 Tage idle - Level 10
11818498: 0 Tage idle - Level 9
14096798: 35 Tage idle - Level 1 => LOESCHEN
13497898: 0 Tage idle - Level 6
14633598: 0 Tage idle - Level 10 (KEEP_CHARACTER)
12797898: 0 Tage idle - Level 4
13310198: 8 Tage idle - Level 1
13898498: 16 Tage idle - Level 1
13523298: 36 Tage idle - Level 3
12022698: 41 Tage idle - Level 1 => LOESCHEN
13787098: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12731898: 67 Tage idle - Level 8
13913698: 45 Tage idle - Level 1 => LOESCHEN
10278398: 1 Tage idle - Level 28
13310898: 48 Tage idle - Level 3
14533098: 4 Tage idle - Level 1
12063798: 0 Tage idle - Level 10
12226098: 108 Tage idle - Level 7
14457598: 0 Tage idle - Level 10
12732498: 17 Tage idle - Level 8
8957398: 11 Tage idle - Level 5
10764898: 185 Tage idle - Level 10
10440398: 0 Tage idle - Level 21
8076198: 154 Tage idle - Level 6
14741198: 1 Tage idle - Level 1
14001898: 0 Tage idle - Level 8
11227898: 5 Tage idle - Level 6
13469598: 8 Tage idle - Level 1
13636598: 59 Tage idle - Level 1 => LOESCHEN
12596998: 43 Tage idle - Level 8
12804698: 1 Tage idle - Level 12 (KEEP_CHARACTER)
8993498: 27 Tage idle - Level 8
12156498: 4 Tage idle - Level 1
11896998: 50 Tage idle - Level 19
9101198: 4 Tage idle - Level 10 (KEEP_CHARACTER)
7949498: 0 Tage idle - Level 115 (KEEP_CHARACTER)
13590898: 46 Tage idle - Level 11
13712798: 49 Tage idle - Level 7
11167898: 22 Tage idle - Level 7
13641898: 39 Tage idle - Level 7
9613198: 70 Tage idle - Level 7
10447298: 189 Tage idle - Level 17
12921298: 38 Tage idle - Level 4
12475998: 33 Tage idle - Level 1 => LOESCHEN
9127398: 289 Tage idle - Level 11
9253698: 19 Tage idle - Level 25
14378298: 19 Tage idle - Level 1
12278798: 11 Tage idle - Level 18
13546398: 21 Tage idle - Level 1
11613898: 8 Tage idle - Level 14
8412098: 89 Tage idle - Level 11
14348798: 18 Tage idle - Level 8
8913898: 256 Tage idle - Level 14
13131098: 26 Tage idle - Level 4
14064798: 37 Tage idle - Level 1 (KEEP_CHARACTER)
13754498: 0 Tage idle - Level 18
8346898: 0 Tage idle - Level 49
14601598: 0 Tage idle - Level 1
9730498: 1 Tage idle - Level 11
14692798: 3 Tage idle - Level 2
12010598: 59 Tage idle - Level 1 => LOESCHEN
9457798: 37 Tage idle - Level 7 (KEEP_CHARACTER)
8078798: 21 Tage idle - Level 4
14262598: 23 Tage idle - Level 2
12158398: 123 Tage idle - Level 7
9559498: 4 Tage idle - Level 6
11027598: 53 Tage idle - Level 20
12578998: 0 Tage idle - Level 7
10073798: 14 Tage idle - Level 17
8069098: 19 Tage idle - Level 1 (KEEP_CHARACTER)
8894298: 3 Tage idle - Level 8
10281198: 15 Tage idle - Level 5
14652998: 1 Tage idle - Level 8
14288798: 23 Tage idle - Level 3
14455798: 0 Tage idle - Level 5
12193898: 22 Tage idle - Level 5
10053898: 20 Tage idle - Level 11
14344398: 1 Tage idle - Level 4
14222798: 28 Tage idle - Level 1
9483598: 157 Tage idle - Level 10
12746598: 9 Tage idle - Level 1
12007198: 2 Tage idle - Level 21
10074398: 1 Tage idle - Level 15
10996698: 11 Tage idle - Level 2
10343098: 4 Tage idle - Level 8
14633698: 1 Tage idle - Level 7
13756398: 52 Tage idle - Level 1 => LOESCHEN
12584898: 20 Tage idle - Level 6
14026198: 7 Tage idle - Level 9 (KEEP_CHARACTER)
12919898: 15 Tage idle - Level 8
13118798: 5 Tage idle - Level 4
12691198: 73 Tage idle - Level 11
8455098: 92 Tage idle - Level 12
11064298: 144 Tage idle - Level 7
12696898: 0 Tage idle - Level 10
13954198: 0 Tage idle - Level 12 (KEEP_CHARACTER)
13468398: 70 Tage idle - Level 1 => LOESCHEN
10227798: 0 Tage idle - Level 19
11115298: 203 Tage idle - Level 7
14199198: 0 Tage idle - Level 10
13554198: 0 Tage idle - Level 12
11373498: 62 Tage idle - Level 21
12352498: 109 Tage idle - Level 3 => LOESCHEN
8906798: 61 Tage idle - Level 2 => LOESCHEN
12986098: 6 Tage idle - Level 14
11075198: 8 Tage idle - Level 7
12905198: 14 Tage idle - Level 7
12338198: 1 Tage idle - Level 1
14655498: 1 Tage idle - Level 7
12677598: 6 Tage idle - Level 1
9374098: 293 Tage idle - Level 9 => LOESCHEN
7973498: 0 Tage idle - Level 4
14341298: 2 Tage idle - Level 1
12495298: 82 Tage idle - Level 7
9100698: 80 Tage idle - Level 13
14022498: 21 Tage idle - Level 1
14772098: 0 Tage idle - Level 1
12875398: 5 Tage idle - Level 7
12753798: 3 Tage idle - Level 1
12890298: 0 Tage idle - Level 5 (KEEP_CHARACTER)
10294698: 28 Tage idle - Level 4
10619398: 140 Tage idle - Level 10
13611098: 49 Tage idle - Level 8
14215698: 23 Tage idle - Level 10 (KEEP_CHARACTER)
9679298: 57 Tage idle - Level 12
8132598: 102 Tage idle - Level 15
14762498: 0 Tage idle - Level 1
14063598: 0 Tage idle - Level 9
14362498: 4 Tage idle - Level 8
13718498: 28 Tage idle - Level 2
8067298: 73 Tage idle - Level 12
9861198: 11 Tage idle - Level 14
13641998: 22 Tage idle - Level 4
13105398: 17 Tage idle - Level 1
14084098: 33 Tage idle - Level 2
14180198: 0 Tage idle - Level 20
13617398: 50 Tage idle - Level 4
14013498: 3 Tage idle - Level 1
11770398: 16 Tage idle - Level 1
8837798: 89 Tage idle - Level 9
8062298: 14 Tage idle - Level 10 (KEEP_CHARACTER)
11654398: 13 Tage idle - Level 31
13014598: 12 Tage idle - Level 9
14029398: 30 Tage idle - Level 3
10153798: 5 Tage idle - Level 7
8108698: 0 Tage idle - Level 11
10533898: 176 Tage idle - Level 6
7975398: 4 Tage idle - Level 22 (KEEP_CHARACTER)
10007598: 128 Tage idle - Level 10
13703898: 20 Tage idle - Level 4
8133898: 74 Tage idle - Level 18
12745398: 9 Tage idle - Level 1
12922698: 47 Tage idle - Level 9
13653498: 3 Tage idle - Level 7
12158498: 12 Tage idle - Level 12
14232498: 1 Tage idle - Level 3 (KEEP_CHARACTER)
14374698: 18 Tage idle - Level 1
8494398: 50 Tage idle - Level 8 (KEEP_CHARACTER)
13659798: 2 Tage idle - Level 1
10626598: 8 Tage idle - Level 10
7940898: 253 Tage idle - Level 13
11432998: 43 Tage idle - Level 9
14551998: 0 Tage idle - Level 6
9225498: 48 Tage idle - Level 13
14511498: 0 Tage idle - Level 5
10844298: 168 Tage idle - Level 13
13674698: 1 Tage idle - Level 18
12584298: 32 Tage idle - Level 1 => LOESCHEN
9524398: 178 Tage idle - Level 5 => LOESCHEN
10732998: 58 Tage idle - Level 1 => LOESCHEN
13811498: 0 Tage idle - Level 19
12559798: 87 Tage idle - Level 5
13254798: 44 Tage idle - Level 8
8464898: 239 Tage idle - Level 17
13705798: 57 Tage idle - Level 1 => LOESCHEN
14481698: 13 Tage idle - Level 2
14107498: 2 Tage idle - Level 17
11170098: 21 Tage idle - Level 3
14406398: 18 Tage idle - Level 1
11702298: 8 Tage idle - Level 12
14000798: 26 Tage idle - Level 1
13873098: 48 Tage idle - Level 1 => LOESCHEN
14760698: 0 Tage idle - Level 1
13214998: 11 Tage idle - Level 1
11530298: 83 Tage idle - Level 5
14573798: 0 Tage idle - Level 1
13645798: 6 Tage idle - Level 11
8496298: 24 Tage idle - Level 7
9176398: 80 Tage idle - Level 8
12195898: 0 Tage idle - Level 14
12935498: 51 Tage idle - Level 6
12980598: 0 Tage idle - Level 20 (KEEP_CHARACTER)
12575998: 15 Tage idle - Level 20
14305998: 17 Tage idle - Level 1
8714298: 165 Tage idle - Level 7
12175998: 9 Tage idle - Level 6
13889698: 47 Tage idle - Level 1 => LOESCHEN
11384498: 9 Tage idle - Level 8
12986898: 17 Tage idle - Level 5
13748098: 6 Tage idle - Level 9
12956698: 2 Tage idle - Level 8 (KEEP_CHARACTER)
14524298: 12 Tage idle - Level 1
12054998: 1 Tage idle - Level 1
8081698: 92 Tage idle - Level 15
9795398: 39 Tage idle - Level 6
9420198: 44 Tage idle - Level 1 => LOESCHEN
13616898: 6 Tage idle - Level 3
14504398: 1 Tage idle - Level 16
13332898: 9 Tage idle - Level 1
12941398: 2 Tage idle - Level 1
11643598: 162 Tage idle - Level 8
9309898: 49 Tage idle - Level 17
10644698: 0 Tage idle - Level 58 (KEEP_CHARACTER)
11598898: 162 Tage idle - Level 10
12319698: 2 Tage idle - Level 10
13956898: 1 Tage idle - Level 1
11107698: 4 Tage idle - Level 20
7954998: 61 Tage idle - Level 4 (KEEP_CHARACTER)
8143598: 11 Tage idle - Level 8
11335698: 1 Tage idle - Level 3
12223198: 60 Tage idle - Level 14
12562598: 40 Tage idle - Level 11
9502698: 37 Tage idle - Level 22
13784898: 8 Tage idle - Level 8 (KEEP_CHARACTER)
14064998: 19 Tage idle - Level 3 (KEEP_CHARACTER)
14146098: 32 Tage idle - Level 1 => LOESCHEN
14196898: 0 Tage idle - Level 8
12172898: 21 Tage idle - Level 10
11118598: 171 Tage idle - Level 6
13638698: 40 Tage idle - Level 1 => LOESCHEN
9163698: 11 Tage idle - Level 8
14739298: 0 Tage idle - Level 3
9868198: 117 Tage idle - Level 14
13162098: 81 Tage idle - Level 6
11377398: 78 Tage idle - Level 7 (KEEP_CHARACTER)
14577598: 9 Tage idle - Level 1
14299198: 5 Tage idle - Level 7
13654198: 0 Tage idle - Level 7
11184898: 21 Tage idle - Level 15
14177598: 30 Tage idle - Level 1 => LOESCHEN
11843298: 36 Tage idle - Level 10 (KEEP_CHARACTER)
11802898: 0 Tage idle - Level 15 (KEEP_CHARACTER)
9225598: 298 Tage idle - Level 9 => LOESCHEN
7951198: 199 Tage idle - Level 15
8307898: 0 Tage idle - Level 15
11990098: 21 Tage idle - Level 13
14127498: 5 Tage idle - Level 1
14172598: 3 Tage idle - Level 7
8454698: 20 Tage idle - Level 32
12088998: 128 Tage idle - Level 7
8348998: 74 Tage idle - Level 8
10282698: 1 Tage idle - Level 32
13361198: 0 Tage idle - Level 18
10739298: 0 Tage idle - Level 30 (KEEP_CHARACTER)
14046998: 29 Tage idle - Level 7
9626898: 1 Tage idle - Level 10
10749598: 32 Tage idle - Level 5
11637098: 1 Tage idle - Level 37
13909298: 10 Tage idle - Level 1
13417898: 27 Tage idle - Level 6
13544098: 2 Tage idle - Level 10
11439998: 0 Tage idle - Level 24 (KEEP_CHARACTER)
14021398: 4 Tage idle - Level 1
14148698: 12 Tage idle - Level 10
14730598: 0 Tage idle - Level 8
11991398: 137 Tage idle - Level 6
14452198: 0 Tage idle - Level 1
13934498: 5 Tage idle - Level 8
14295498: 4 Tage idle - Level 13
11672598: 35 Tage idle - Level 4
10248498: 0 Tage idle - Level 32 (KEEP_CHARACTER)
13321398: 55 Tage idle - Level 7
14209998: 6 Tage idle - Level 1
7999198: 21 Tage idle - Level 11
13676698: 35 Tage idle - Level 1 => LOESCHEN
14771698: 0 Tage idle - Level 1
14032298: 1 Tage idle - Level 9 (KEEP_CHARACTER)
13580198: 17 Tage idle - Level 6
12611798: 56 Tage idle - Level 16
14270598: 16 Tage idle - Level 9 (KEEP_CHARACTER)
8897698: 257 Tage idle - Level 8 => LOESCHEN
14660998: 5 Tage idle - Level 1
9744798: 10 Tage idle - Level 7
11673898: 148 Tage idle - Level 17
13991098: 41 Tage idle - Level 1 => LOESCHEN
13580898: 5 Tage idle - Level 7 (KEEP_CHARACTER)
13170598: 0 Tage idle - Level 24
12815198: 68 Tage idle - Level 9
13049998: 0 Tage idle - Level 18
8912898: 0 Tage idle - Level 20
9025998: 82 Tage idle - Level 8
13343198: 21 Tage idle - Level 18
9932298: 107 Tage idle - Level 13
12906698: 7 Tage idle - Level 5 (KEEP_CHARACTER)
14276898: 23 Tage idle - Level 1
14449498: 16 Tage idle - Level 1
9046498: 2 Tage idle - Level 1
8401498: 227 Tage idle - Level 7 => LOESCHEN
11420998: 1 Tage idle - Level 6
8903198: 226 Tage idle - Level 13
8919098: 22 Tage idle - Level 4
13977498: 5 Tage idle - Level 1
13855898: 49 Tage idle - Level 1 => LOESCHEN
14667898: 5 Tage idle - Level 1
14591298: 9 Tage idle - Level 1 (KEEP_CHARACTER)
8412398: 1 Tage idle - Level 15
8336898: 269 Tage idle - Level 14
14637698: 3 Tage idle - Level 1
13835998: 8 Tage idle - Level 1
14733798: 1 Tage idle - Level 1
10863798: 168 Tage idle - Level 8
13734898: 56 Tage idle - Level 1 => LOESCHEN
11680398: 6 Tage idle - Level 23
12735998: 108 Tage idle - Level 5
14146898: 26 Tage idle - Level 6
11488898: 29 Tage idle - Level 15
13137698: 58 Tage idle - Level 1 => LOESCHEN
14319498: 23 Tage idle - Level 1
14035498: 1 Tage idle - Level 4
14658898: 3 Tage idle - Level 1
12224598: 1 Tage idle - Level 3
10372998: 216 Tage idle - Level 19
8368298: 87 Tage idle - Level 10
14420198: 18 Tage idle - Level 1
8621098: 319 Tage idle - Level 11
14060698: 32 Tage idle - Level 1 => LOESCHEN
8261598: 57 Tage idle - Level 7
14436098: 17 Tage idle - Level 2
13229798: 25 Tage idle - Level 8
8651998: 289 Tage idle - Level 16
11545098: 35 Tage idle - Level 7
12225198: 2 Tage idle - Level 1
12690898: 91 Tage idle - Level 9
13336098: 49 Tage idle - Level 1 => LOESCHEN
9722398: 125 Tage idle - Level 8
13057798: 22 Tage idle - Level 1
9864598: 243 Tage idle - Level 10
14168698: 0 Tage idle - Level 1
11261798: 19 Tage idle - Level 1
14254498: 26 Tage idle - Level 1
11966298: 86 Tage idle - Level 4
13088598: 55 Tage idle - Level 8
11308098: 0 Tage idle - Level 13
14477898: 10 Tage idle - Level 1
13711198: 49 Tage idle - Level 10
11611698: 64 Tage idle - Level 8
14492798: 14 Tage idle - Level 1
14655098: 3 Tage idle - Level 1
10582298: 84 Tage idle - Level 9
14255098: 0 Tage idle - Level 13
8870998: 41 Tage idle - Level 9
14756898: 0 Tage idle - Level 2
8415598: 0 Tage idle - Level 1
9688598: 6 Tage idle - Level 1
10228698: 10 Tage idle - Level 9
8228698: 114 Tage idle - Level 24
9531098: 3 Tage idle - Level 9 (KEEP_CHARACTER)
13069298: 8 Tage idle - Level 10
11870498: 106 Tage idle - Level 9
13317498: 0 Tage idle - Level 5
11709398: 2 Tage idle - Level 1
13656898: 0 Tage idle - Level 30 (KEEP_CHARACTER)
12156198: 94 Tage idle - Level 14
8466998: 250 Tage idle - Level 16
14225598: 6 Tage idle - Level 3
10760198: 3 Tage idle - Level 3
12906098: 3 Tage idle - Level 4
11324298: 147 Tage idle - Level 5
10694998: 1 Tage idle - Level 8
8857298: 41 Tage idle - Level 15
14331998: 4 Tage idle - Level 5
14175198: 30 Tage idle - Level 1 => LOESCHEN
8461998: 0 Tage idle - Level 45
13176298: 0 Tage idle - Level 13
12947198: 29 Tage idle - Level 5
13672398: 48 Tage idle - Level 2
9603298: 20 Tage idle - Level 15
12395098: 50 Tage idle - Level 16
13237598: 58 Tage idle - Level 12
11183098: 3 Tage idle - Level 18
10539098: 6 Tage idle - Level 4 (KEEP_CHARACTER)
12689398: 69 Tage idle - Level 3
8204398: 21 Tage idle - Level 3
8092798: 129 Tage idle - Level 7
14758798: 0 Tage idle - Level 2
13961698: 42 Tage idle - Level 1 => LOESCHEN
14520098: 12 Tage idle - Level 8 (KEEP_CHARACTER)
8224998: 58 Tage idle - Level 17
8478498: 134 Tage idle - Level 9
14282198: 3 Tage idle - Level 11
12958098: 93 Tage idle - Level 3 => LOESCHEN
12259198: 10 Tage idle - Level 23
13971998: 38 Tage idle - Level 1 => LOESCHEN
9989398: 207 Tage idle - Level 8
7965398: 31 Tage idle - Level 20
13896398: 1 Tage idle - Level 1
12471298: 0 Tage idle - Level 30
14617198: 7 Tage idle - Level 1
8285998: 88 Tage idle - Level 2 => LOESCHEN
14749098: 1 Tage idle - Level 1
13947398: 9 Tage idle - Level 6
14561198: 7 Tage idle - Level 4
8473498: 54 Tage idle - Level 7
14045198: 1 Tage idle - Level 16
8863898: 78 Tage idle - Level 7
9341098: 253 Tage idle - Level 20
9387198: 11 Tage idle - Level 2
7946098: 3 Tage idle - Level 5 (KEEP_CHARACTER)
14100898: 21 Tage idle - Level 1
7996898: 0 Tage idle - Level 1 (KEEP_CHARACTER)
13629198: 44 Tage idle - Level 1 => LOESCHEN
8059198: 2 Tage idle - Level 37
7956398: 44 Tage idle - Level 4 (KEEP_CHARACTER)
14567498: 2 Tage idle - Level 8
14238398: 4 Tage idle - Level 7
12959398: 2 Tage idle - Level 8
14669198: 2 Tage idle - Level 8
14050498: 0 Tage idle - Level 8
12741298: 39 Tage idle - Level 17
14643698: 6 Tage idle - Level 1
13285198: 13 Tage idle - Level 1
8044598: 114 Tage idle - Level 4
8170898: 19 Tage idle - Level 16
13903198: 46 Tage idle - Level 4
14552898: 1 Tage idle - Level 6
7947398: 19 Tage idle - Level 10 (KEEP_CHARACTER)
7992498: 336 Tage idle - Level 19
12869198: 23 Tage idle - Level 1
14360298: 20 Tage idle - Level 1
8100198: 1 Tage idle - Level 6
14112398: 34 Tage idle - Level 1 => LOESCHEN
9241298: 233 Tage idle - Level 7 => LOESCHEN
13685898: 16 Tage idle - Level 11
14122698: 31 Tage idle - Level 6
13812398: 31 Tage idle - Level 5
14092198: 35 Tage idle - Level 1 => LOESCHEN
13119098: 59 Tage idle - Level 8
13660298: 22 Tage idle - Level 7
12778398: 1 Tage idle - Level 4
11024198: 131 Tage idle - Level 8
14143198: 0 Tage idle - Level 7 (KEEP_CHARACTER)
13103898: 0 Tage idle - Level 20
14088198: 6 Tage idle - Level 8
14670098: 2 Tage idle - Level 1
10669198: 16 Tage idle - Level 10
13337498: 58 Tage idle - Level 20 (KEEP_CHARACTER)
10968098: 47 Tage idle - Level 6
12170598: 2 Tage idle - Level 7
14645598: 4 Tage idle - Level 4
13479698: 2 Tage idle - Level 15
13600598: 44 Tage idle - Level 1 => LOESCHEN
14615398: 0 Tage idle - Level 6
10304998: 0 Tage idle - Level 22
10431198: 0 Tage idle - Level 8 (KEEP_CHARACTER)
14727398: 2 Tage idle - Level 1
13763298: 20 Tage idle - Level 8
12465498: 45 Tage idle - Level 12
7964198: 3 Tage idle - Level 1 (KEEP_CHARACTER)
12100598: 36 Tage idle - Level 16
11592898: 164 Tage idle - Level 8
9623298: 46 Tage idle - Level 6
13115398: 3 Tage idle - Level 4
13824598: 50 Tage idle - Level 1 => LOESCHEN
8589298: 276 Tage idle - Level 14
14145098: 13 Tage idle - Level 3
7949998: 9 Tage idle - Level 5 (KEEP_CHARACTER)
13769598: 14 Tage idle - Level 8 (KEEP_CHARACTER)
9294598: 145 Tage idle - Level 8
13161098: 71 Tage idle - Level 7
14748598: 0 Tage idle - Level 3
13591998: 0 Tage idle - Level 1
13673098: 46 Tage idle - Level 8
13835498: 21 Tage idle - Level 2
12790198: 64 Tage idle - Level 8
10690698: 72 Tage idle - Level 6
13642998: 19 Tage idle - Level 1
8726798: 1 Tage idle - Level 23
13197598: 22 Tage idle - Level 9
12552598: 2 Tage idle - Level 4
14085098: 20 Tage idle - Level 1
14247498: 23 Tage idle - Level 1
14328698: 7 Tage idle - Level 1
9335998: 0 Tage idle - Level 3
14540798: 0 Tage idle - Level 1
14211698: 0 Tage idle - Level 1
11553698: 104 Tage idle - Level 8
14343598: 21 Tage idle - Level 1
8625698: 78 Tage idle - Level 4
9361098: 186 Tage idle - Level 19
9488398: 196 Tage idle - Level 15
11037698: 0 Tage idle - Level 27
14110598: 7 Tage idle - Level 1
11255398: 9 Tage idle - Level 6
8043398: 103 Tage idle - Level 4
9924098: 4 Tage idle - Level 23 (KEEP_CHARACTER)
12082298: 0 Tage idle - Level 12
7946198: 293 Tage idle - Level 20
10970298: 18 Tage idle - Level 3
9605298: 210 Tage idle - Level 7 => LOESCHEN
14076098: 36 Tage idle - Level 1 => LOESCHEN
10403598: 46 Tage idle - Level 3
8362898: 0 Tage idle - Level 14
14329998: 16 Tage idle - Level 1
12929298: 12 Tage idle - Level 13
14511898: 4 Tage idle - Level 5
9357798: 0 Tage idle - Level 30
11605998: 148 Tage idle - Level 7
9600298: 114 Tage idle - Level 6
11079398: 28 Tage idle - Level 9
13189198: 51 Tage idle - Level 7
14076798: 8 Tage idle - Level 10
8560698: 35 Tage idle - Level 1 (KEEP_CHARACTER)
12878998: 26 Tage idle - Level 1
14324998: 0 Tage idle - Level 17
13604398: 41 Tage idle - Level 3
9459498: 13 Tage idle - Level 12
11707698: 8 Tage idle - Level 5
10743598: 56 Tage idle - Level 7
9970498: 104 Tage idle - Level 8
12944898: 0 Tage idle - Level 3
11155598: 3 Tage idle - Level 34 (KEEP_CHARACTER)
14193398: 29 Tage idle - Level 1
12879598: 23 Tage idle - Level 23
10080098: 2 Tage idle - Level 48
8936798: 5 Tage idle - Level 10
12732398: 15 Tage idle - Level 17
14138698: 10 Tage idle - Level 1
10136798: 0 Tage idle - Level 24
7948098: 21 Tage idle - Level 7
13503998: 25 Tage idle - Level 7
14315998: 23 Tage idle - Level 1
11536298: 1 Tage idle - Level 19
12884898: 44 Tage idle - Level 5
14741098: 0 Tage idle - Level 6
12196198: 19 Tage idle - Level 7
13038698: 35 Tage idle - Level 1 (KEEP_CHARACTER)
11303298: 64 Tage idle - Level 16
14468398: 15 Tage idle - Level 1
10547698: 175 Tage idle - Level 8
13595798: 0 Tage idle - Level 14
9607898: 57 Tage idle - Level 16
14367298: 4 Tage idle - Level 1
12353598: 17 Tage idle - Level 14
9622798: 11 Tage idle - Level 15
14002398: 32 Tage idle - Level 7
9876298: 175 Tage idle - Level 9
13449598: 4 Tage idle - Level 1
12855298: 44 Tage idle - Level 1 => LOESCHEN
10178498: 195 Tage idle - Level 8
14711598: 2 Tage idle - Level 1
14757698: 0 Tage idle - Level 1
9141598: 0 Tage idle - Level 29
14347398: 21 Tage idle - Level 1
13702398: 0 Tage idle - Level 11
8796198: 65 Tage idle - Level 2 => LOESCHEN
14514398: 13 Tage idle - Level 1
11608498: 30 Tage idle - Level 4
13682198: 3 Tage idle - Level 11 (KEEP_CHARACTER)
14732098: 0 Tage idle - Level 5
13722998: 0 Tage idle - Level 3
9375198: 9 Tage idle - Level 9 (KEEP_CHARACTER)
10492299: 1 Tage idle - Level 27
13601299: 42 Tage idle - Level 9
11830899: 129 Tage idle - Level 7
14742399: 0 Tage idle - Level 3
12982199: 78 Tage idle - Level 2 => LOESCHEN
14388499: 19 Tage idle - Level 1
10502899: 48 Tage idle - Level 1 => LOESCHEN
9223399: 15 Tage idle - Level 6
13794199: 5 Tage idle - Level 7
