Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Tue Nov  1 00:13:00 2005
8722678: 0 Tage idle - Level 20
10084778: 51 Tage idle - Level 2
11053478: 33 Tage idle - Level 1 (KEEP_CHARACTER)
10789278: 5 Tage idle - Level 1
11185378: 0 Tage idle - Level 7
10834678: 17 Tage idle - Level 6
11236378: 0 Tage idle - Level 1
9084278: 128 Tage idle - Level 8
10034678: 53 Tage idle - Level 1 => LOESCHEN
10247778: 50 Tage idle - Level 7
10181478: 60 Tage idle - Level 6
11444478: 6 Tage idle - Level 1
10971878: 37 Tage idle - Level 1 => LOESCHEN
10561578: 17 Tage idle - Level 5
10278578: 4 Tage idle - Level 29
9657578: 18 Tage idle - Level 15
11379178: 0 Tage idle - Level 8
10734178: 50 Tage idle - Level 1 => LOESCHEN
10323978: 43 Tage idle - Level 1 => LOESCHEN
10739878: 45 Tage idle - Level 2
10167178: 1 Tage idle - Level 18 (KEEP_CHARACTER)
9546178: 29 Tage idle - Level 6 (KEEP_CHARACTER)
9221778: 1 Tage idle - Level 10
10506878: 40 Tage idle - Level 2
9272478: 50 Tage idle - Level 13
9105778: 0 Tage idle - Level 24
11247978: 21 Tage idle - Level 1
9749678: 9 Tage idle - Level 10
10263978: 29 Tage idle - Level 1
11070278: 0 Tage idle - Level 6
9309178: 0 Tage idle - Level 45
8056478: 32 Tage idle - Level 6
10395878: 45 Tage idle - Level 5
10430978: 23 Tage idle - Level 10
8714978: 0 Tage idle - Level 14
9445778: 91 Tage idle - Level 13
9490878: 8 Tage idle - Level 6
8846878: 52 Tage idle - Level 4
11202478: 0 Tage idle - Level 1
10664578: 53 Tage idle - Level 1 => LOESCHEN
9921978: 3 Tage idle - Level 1
9198178: 2 Tage idle - Level 22
10579378: 1 Tage idle - Level 10
10665178: 31 Tage idle - Level 1 => LOESCHEN
11223678: 2 Tage idle - Level 6
9345278: 115 Tage idle - Level 4
11487478: 2 Tage idle - Level 1
9654478: 1 Tage idle - Level 7
9780778: 8 Tage idle - Level 1
8690378: 147 Tage idle - Level 4 => LOESCHEN
8493178: 32 Tage idle - Level 7
11340278: 5 Tage idle - Level 1
9209378: 72 Tage idle - Level 12
11021478: 35 Tage idle - Level 1 => LOESCHEN
11518578: 1 Tage idle - Level 6
8215078: 108 Tage idle - Level 27
9027078: 11 Tage idle - Level 2
8351678: 69 Tage idle - Level 21
10899478: 0 Tage idle - Level 11
8103778: 45 Tage idle - Level 1 => LOESCHEN
8438478: 149 Tage idle - Level 8
9163678: 0 Tage idle - Level 15
11133478: 28 Tage idle - Level 4
9513578: 17 Tage idle - Level 12 (KEEP_CHARACTER)
8762578: 56 Tage idle - Level 1 => LOESCHEN
9529478: 3 Tage idle - Level 12
9574578: 9 Tage idle - Level 8 (KEEP_CHARACTER)
10813578: 47 Tage idle - Level 1 => LOESCHEN
9002178: 0 Tage idle - Level 18
9544378: 9 Tage idle - Level 1
10464278: 65 Tage idle - Level 2 => LOESCHEN
10671778: 38 Tage idle - Level 6
11321678: 13 Tage idle - Level 1
10976278: 10 Tage idle - Level 13
8318078: 72 Tage idle - Level 15
11256378: 0 Tage idle - Level 7
10946078: 39 Tage idle - Level 1 => LOESCHEN
8160378: 6 Tage idle - Level 9
8495078: 53 Tage idle - Level 9
9879778: 44 Tage idle - Level 11
10779778: 37 Tage idle - Level 1 => LOESCHEN
11419378: 2 Tage idle - Level 1
8247878: 44 Tage idle - Level 1 => LOESCHEN
11186078: 16 Tage idle - Level 1
7988278: 21 Tage idle - Level 11 (KEEP_CHARACTER)
9363378: 57 Tage idle - Level 1 => LOESCHEN
10937078: 1 Tage idle - Level 3
11333178: 1 Tage idle - Level 8 (KEEP_CHARACTER)
11338878: 7 Tage idle - Level 1
10537078: 60 Tage idle - Level 1 => LOESCHEN
9627478: 16 Tage idle - Level 20
9343478: 1 Tage idle - Level 14
10344578: 44 Tage idle - Level 1 => LOESCHEN
11359378: 0 Tage idle - Level 6
8754878: 85 Tage idle - Level 9
11445178: 2 Tage idle - Level 3
8060578: 6 Tage idle - Level 24
8988478: 24 Tage idle - Level 10
10582878: 60 Tage idle - Level 1 => LOESCHEN
9754378: 103 Tage idle - Level 5
10623578: 41 Tage idle - Level 1 => LOESCHEN
11146978: 0 Tage idle - Level 14
8334978: 7 Tage idle - Level 11
9608178: 2 Tage idle - Level 16
9344778: 30 Tage idle - Level 10
10674978: 9 Tage idle - Level 7
11198278: 24 Tage idle - Level 1
10811778: 0 Tage idle - Level 16
8979478: 51 Tage idle - Level 19
11385878: 0 Tage idle - Level 8
11548178: 0 Tage idle - Level 4
10584078: 60 Tage idle - Level 1 => LOESCHEN
8868078: 151 Tage idle - Level 7
11148178: 18 Tage idle - Level 3
9922678: 38 Tage idle - Level 8
8184078: 16 Tage idle - Level 2
8635078: 43 Tage idle - Level 13
8351078: 149 Tage idle - Level 13
8068078: 62 Tage idle - Level 7
11330078: 0 Tage idle - Level 12
11538578: 1 Tage idle - Level 1
9249978: 49 Tage idle - Level 13
9999578: 90 Tage idle - Level 8
11183678: 8 Tage idle - Level 8
11559078: 0 Tage idle - Level 2
11027178: 7 Tage idle - Level 1
8215178: 132 Tage idle - Level 8
9569378: 59 Tage idle - Level 1 => LOESCHEN
10357378: 10 Tage idle - Level 13
9791778: 89 Tage idle - Level 4
8666578: 38 Tage idle - Level 6 (KEEP_CHARACTER)
9143878: 117 Tage idle - Level 4
7991078: 0 Tage idle - Level 15
8762678: 12 Tage idle - Level 3
8772978: 9 Tage idle - Level 6
11392378: 11 Tage idle - Level 1
10338078: 2 Tage idle - Level 1
11311478: 9 Tage idle - Level 1
8064378: 136 Tage idle - Level 8
10601178: 59 Tage idle - Level 1 => LOESCHEN
11499778: 0 Tage idle - Level 6
9494078: 103 Tage idle - Level 4
8976378: 99 Tage idle - Level 3 => LOESCHEN
9083878: 52 Tage idle - Level 9
10606878: 52 Tage idle - Level 1 => LOESCHEN
10373578: 58 Tage idle - Level 2
8287778: 2 Tage idle - Level 13
10546178: 4 Tage idle - Level 12
11307478: 16 Tage idle - Level 2
11023478: 1 Tage idle - Level 9
8505778: 2 Tage idle - Level 15
9246878: 22 Tage idle - Level 1
10587278: 57 Tage idle - Level 5
8617778: 3 Tage idle - Level 10 (KEEP_CHARACTER)
9712778: 6 Tage idle - Level 6 (KEEP_CHARACTER)
8541178: 13 Tage idle - Level 2 (KEEP_CHARACTER)
11312778: 8 Tage idle - Level 6
8187278: 67 Tage idle - Level 3
8146878: 110 Tage idle - Level 6
11120178: 29 Tage idle - Level 1
10567378: 8 Tage idle - Level 2
8567378: 57 Tage idle - Level 3
10992578: 36 Tage idle - Level 1 => LOESCHEN
9130478: 5 Tage idle - Level 21 (KEEP_CHARACTER)
8354978: 44 Tage idle - Level 11
8649178: 130 Tage idle - Level 11
10405978: 13 Tage idle - Level 2
11212278: 0 Tage idle - Level 11
11551678: 1 Tage idle - Level 1
8046378: 3 Tage idle - Level 38
10917978: 14 Tage idle - Level 2
9845978: 3 Tage idle - Level 19
9192078: 131 Tage idle - Level 6
9157278: 2 Tage idle - Level 10
11405478: 6 Tage idle - Level 1
8800978: 33 Tage idle - Level 1 (KEEP_CHARACTER)
11456178: 6 Tage idle - Level 1
11182478: 22 Tage idle - Level 1
11507178: 3 Tage idle - Level 3
10380778: 53 Tage idle - Level 1 => LOESCHEN
8457278: 44 Tage idle - Level 1 => LOESCHEN
8061978: 120 Tage idle - Level 37
10027078: 50 Tage idle - Level 1 (KEEP_CHARACTER)
10523178: 13 Tage idle - Level 2
11410778: 1 Tage idle - Level 1
10655078: 56 Tage idle - Level 1 => LOESCHEN
10817478: 0 Tage idle - Level 12
9410778: 25 Tage idle - Level 1
10173978: 80 Tage idle - Level 2 => LOESCHEN
9183078: 1 Tage idle - Level 11
8919178: 4 Tage idle - Level 4
10974578: 1 Tage idle - Level 10
10113578: 52 Tage idle - Level 2
11553578: 0 Tage idle - Level 1
8230178: 15 Tage idle - Level 11 (KEEP_CHARACTER)
9407378: 7 Tage idle - Level 10
9787178: 3 Tage idle - Level 1
9949578: 8 Tage idle - Level 18 (KEEP_CHARACTER)
10615978: 9 Tage idle - Level 9
11422278: 1 Tage idle - Level 4 (KEEP_CHARACTER)
8752478: 48 Tage idle - Level 1 => LOESCHEN
9103478: 38 Tage idle - Level 6
7950778: 1 Tage idle - Level 37
9899178: 44 Tage idle - Level 7
10600678: 48 Tage idle - Level 1 => LOESCHEN
11326878: 13 Tage idle - Level 1
11377578: 5 Tage idle - Level 4
9995278: 2 Tage idle - Level 7
9377578: 54 Tage idle - Level 8
10864478: 0 Tage idle - Level 16
9792478: 64 Tage idle - Level 1 (KEEP_CHARACTER)
9463378: 16 Tage idle - Level 1
10667278: 55 Tage idle - Level 1 => LOESCHEN
9215478: 118 Tage idle - Level 6
10915478: 2 Tage idle - Level 14
8271978: 65 Tage idle - Level 8
8981078: 65 Tage idle - Level 7
8986778: 51 Tage idle - Level 1 (KEEP_CHARACTER)
7992478: 9 Tage idle - Level 6
9023578: 2 Tage idle - Level 10
8394178: 21 Tage idle - Level 10
10024678: 0 Tage idle - Level 22
9165778: 32 Tage idle - Level 12
11520278: 1 Tage idle - Level 4
8551578: 5 Tage idle - Level 11
9363578: 0 Tage idle - Level 3
11120278: 29 Tage idle - Level 1
11201478: 12 Tage idle - Level 5
9530578: 58 Tage idle - Level 11
10815678: 11 Tage idle - Level 3
8774978: 145 Tage idle - Level 11
11389778: 0 Tage idle - Level 14
7978878: 67 Tage idle - Level 1 (KEEP_CHARACTER)
9546478: 14 Tage idle - Level 9
9181278: 136 Tage idle - Level 5
11394378: 3 Tage idle - Level 1
8314578: 0 Tage idle - Level 5 (KEEP_CHARACTER)
9202078: 19 Tage idle - Level 3
10785878: 0 Tage idle - Level 17
10249278: 2 Tage idle - Level 10
8117378: 115 Tage idle - Level 3 => LOESCHEN
11486478: 3 Tage idle - Level 1
10922678: 40 Tage idle - Level 1 => LOESCHEN
8264178: 61 Tage idle - Level 6 (KEEP_CHARACTER)
7953978: 203 Tage idle - Level 6 => LOESCHEN
8269878: 60 Tage idle - Level 27
7959578: 0 Tage idle - Level 36 (KEEP_CHARACTER)
11167678: 26 Tage idle - Level 1
9167678: 135 Tage idle - Level 7
11056278: 32 Tage idle - Level 1 => LOESCHEN
11552378: 0 Tage idle - Level 1
11142078: 21 Tage idle - Level 3
8791078: 144 Tage idle - Level 4 => LOESCHEN
9552378: 44 Tage idle - Level 14
9679678: 1 Tage idle - Level 5
9643878: 18 Tage idle - Level 7
11239178: 21 Tage idle - Level 1
10447778: 67 Tage idle - Level 4
8315878: 96 Tage idle - Level 6
10751278: 1 Tage idle - Level 9
9061578: 4 Tage idle - Level 1
11563278: 0 Tage idle - Level 1
9431378: 1 Tage idle - Level 19
10554078: 2 Tage idle - Level 6
10923978: 35 Tage idle - Level 1 (KEEP_CHARACTER)
7955178: 13 Tage idle - Level 1
10103378: 59 Tage idle - Level 1 => LOESCHEN
9583878: 110 Tage idle - Level 4
10129578: 0 Tage idle - Level 11
8042778: 26 Tage idle - Level 8
10833078: 8 Tage idle - Level 3
8048378: 8 Tage idle - Level 23
7950178: 136 Tage idle - Level 18
11366778: 9 Tage idle - Level 1
9245078: 60 Tage idle - Level 20
10818878: 24 Tage idle - Level 1
8205778: 169 Tage idle - Level 13
11529778: 2 Tage idle - Level 1
8722378: 158 Tage idle - Level 6
8074178: 6 Tage idle - Level 9
10783378: 49 Tage idle - Level 1 (KEEP_CHARACTER)
11215578: 1 Tage idle - Level 5
8819478: 3 Tage idle - Level 12
10297578: 32 Tage idle - Level 9
9225878: 64 Tage idle - Level 2 => LOESCHEN
11438978: 4 Tage idle - Level 1
10966278: 0 Tage idle - Level 1
9114478: 36 Tage idle - Level 1 => LOESCHEN
10495378: 61 Tage idle - Level 4
8034378: 110 Tage idle - Level 8
8414478: 3 Tage idle - Level 11
7987978: 0 Tage idle - Level 19
11515078: 1 Tage idle - Level 1
9145278: 26 Tage idle - Level 1
9732878: 72 Tage idle - Level 3
10815078: 15 Tage idle - Level 9
8110578: 1 Tage idle - Level 7
8445278: 62 Tage idle - Level 14
11560878: 0 Tage idle - Level 3
8004878: 25 Tage idle - Level 8
11105478: 14 Tage idle - Level 1
9844878: 57 Tage idle - Level 1 => LOESCHEN
10982478: 27 Tage idle - Level 1
8693878: 112 Tage idle - Level 9
10405478: 1 Tage idle - Level 1
9906078: 90 Tage idle - Level 16
9835178: 0 Tage idle - Level 1
9885978: 63 Tage idle - Level 9
9510778: 65 Tage idle - Level 8
10081378: 30 Tage idle - Level 1 => LOESCHEN
10243778: 77 Tage idle - Level 5
11136978: 0 Tage idle - Level 21
7939078: 42 Tage idle - Level 8
8259678: 61 Tage idle - Level 2 => LOESCHEN
10973478: 29 Tage idle - Level 1
10776278: 38 Tage idle - Level 5
8902878: 1 Tage idle - Level 22
11066678: 4 Tage idle - Level 1
8563878: 29 Tage idle - Level 7
10730878: 2 Tage idle - Level 13
10295778: 51 Tage idle - Level 1 => LOESCHEN
8376978: 141 Tage idle - Level 8
8878678: 138 Tage idle - Level 5
8300678: 5 Tage idle - Level 14
10802379: 6 Tage idle - Level 9
8842879: 40 Tage idle - Level 3 (KEEP_CHARACTER)
10731479: 37 Tage idle - Level 1 => LOESCHEN
9370879: 13 Tage idle - Level 8
10939979: 22 Tage idle - Level 1
11421879: 1 Tage idle - Level 10
11189579: 4 Tage idle - Level 1
9923579: 83 Tage idle - Level 4
10838879: 44 Tage idle - Level 1 => LOESCHEN
9801979: 21 Tage idle - Level 5
10063379: 3 Tage idle - Level 7
10321879: 8 Tage idle - Level 4
9868579: 1 Tage idle - Level 14
10165079: 1 Tage idle - Level 2
9133879: 124 Tage idle - Level 6
10049079: 1 Tage idle - Level 13
10256579: 1 Tage idle - Level 15
9919579: 0 Tage idle - Level 13
10636679: 19 Tage idle - Level 4
8312179: 37 Tage idle - Level 5
10535579: 26 Tage idle - Level 13
9873879: 2 Tage idle - Level 45 (KEEP_CHARACTER)
11225979: 21 Tage idle - Level 1
11352179: 9 Tage idle - Level 1
11033379: 13 Tage idle - Level 1
9732279: 86 Tage idle - Level 4
8773879: 3 Tage idle - Level 11
11302079: 17 Tage idle - Level 1
8789779: 80 Tage idle - Level 5
11104979: 1 Tage idle - Level 1
11247079: 13 Tage idle - Level 5
11206679: 22 Tage idle - Level 1
8729379: 31 Tage idle - Level 6
8319079: 154 Tage idle - Level 10
9343179: 2 Tage idle - Level 11
7942579: 40 Tage idle - Level 1 => LOESCHEN
8506679: 54 Tage idle - Level 4
11404479: 10 Tage idle - Level 2 (KEEP_CHARACTER)
11500579: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10992879: 25 Tage idle - Level 3
8167679: 78 Tage idle - Level 14
8618679: 49 Tage idle - Level 8
11110879: 13 Tage idle - Level 4
11080379: 23 Tage idle - Level 2
8806179: 154 Tage idle - Level 12
8071179: 49 Tage idle - Level 10
8613679: 48 Tage idle - Level 6
9015379: 75 Tage idle - Level 4
10963279: 12 Tage idle - Level 1
9228479: 0 Tage idle - Level 9
7949479: 28 Tage idle - Level 32
8674679: 89 Tage idle - Level 5
8138079: 36 Tage idle - Level 1 (KEEP_CHARACTER)
9978079: 16 Tage idle - Level 4
8715379: 85 Tage idle - Level 7
11162179: 26 Tage idle - Level 1
9446179: 38 Tage idle - Level 4
10938779: 16 Tage idle - Level 1
8118179: 110 Tage idle - Level 9
9385579: 2 Tage idle - Level 10
8872479: 113 Tage idle - Level 11
11487279: 5 Tage idle - Level 1
9239379: 15 Tage idle - Level 7
8326279: 15 Tage idle - Level 6
11224079: 8 Tage idle - Level 1
8665679: 90 Tage idle - Level 2 => LOESCHEN
10878779: 32 Tage idle - Level 1 => LOESCHEN
8909179: 149 Tage idle - Level 9
8007479: 89 Tage idle - Level 4
10513879: 57 Tage idle - Level 2
9989679: 4 Tage idle - Level 8 (KEEP_CHARACTER)
8696479: 41 Tage idle - Level 10
10909879: 14 Tage idle - Level 1
7986179: 8 Tage idle - Level 1
8701379: 14 Tage idle - Level 1
11559479: 0 Tage idle - Level 4
10392579: 68 Tage idle - Level 8
9149179: 87 Tage idle - Level 18
8514479: 145 Tage idle - Level 5
10443579: 0 Tage idle - Level 25
9781879: 56 Tage idle - Level 5
8899979: 72 Tage idle - Level 20
11381879: 12 Tage idle - Level 2
11017979: 31 Tage idle - Level 1 => LOESCHEN
9919679: 74 Tage idle - Level 13
10429279: 44 Tage idle - Level 1 => LOESCHEN
8307679: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9610079: 46 Tage idle - Level 10
8155579: 182 Tage idle - Level 6 => LOESCHEN
10738479: 19 Tage idle - Level 1
11418579: 1 Tage idle - Level 6
10540279: 7 Tage idle - Level 9
8723179: 16 Tage idle - Level 1
8936279: 0 Tage idle - Level 17
10739079: 1 Tage idle - Level 11
9626679: 114 Tage idle - Level 5
8171079: 9 Tage idle - Level 19 (KEEP_CHARACTER)
8540979: 57 Tage idle - Level 14
10597279: 38 Tage idle - Level 1 => LOESCHEN
8627779: 22 Tage idle - Level 10
11084879: 0 Tage idle - Level 8
8035179: 11 Tage idle - Level 8
8126679: 9 Tage idle - Level 2
10339779: 3 Tage idle - Level 9
10835879: 0 Tage idle - Level 8
8212479: 1 Tage idle - Level 15
7948279: 0 Tage idle - Level 24
11075179: 16 Tage idle - Level 2
9359179: 64 Tage idle - Level 6
9520579: 114 Tage idle - Level 9
10151879: 69 Tage idle - Level 5
9784379: 6 Tage idle - Level 14
10537579: 51 Tage idle - Level 1 => LOESCHEN
8405679: 3 Tage idle - Level 9
8496879: 80 Tage idle - Level 11
10830879: 39 Tage idle - Level 4
7953579: 1 Tage idle - Level 40 (KEEP_CHARACTER)
8968379: 24 Tage idle - Level 6
9161679: 35 Tage idle - Level 8
8725079: 1 Tage idle - Level 9
8198579: 0 Tage idle - Level 47 (KEEP_CHARACTER)
7974079: 39 Tage idle - Level 1 (KEEP_CHARACTER)
8249579: 57 Tage idle - Level 8
7939279: 104 Tage idle - Level 24
9309779: 0 Tage idle - Level 9 (KEEP_CHARACTER)
11076479: 0 Tage idle - Level 18
9400179: 126 Tage idle - Level 4 => LOESCHEN
8199179: 134 Tage idle - Level 6
8857679: 0 Tage idle - Level 4
9000179: 129 Tage idle - Level 11
9871479: 83 Tage idle - Level 8
10209779: 0 Tage idle - Level 16
11269679: 19 Tage idle - Level 1
7939979: 113 Tage idle - Level 31
8138879: 51 Tage idle - Level 1 (KEEP_CHARACTER)
10478179: 3 Tage idle - Level 8
8720779: 18 Tage idle - Level 6
8807579: 69 Tage idle - Level 13
9097679: 28 Tage idle - Level 15
10584579: 60 Tage idle - Level 1 => LOESCHEN
10017879: 16 Tage idle - Level 10
10863579: 44 Tage idle - Level 1 => LOESCHEN
9457879: 36 Tage idle - Level 1 => LOESCHEN
8666379: 150 Tage idle - Level 8
8544779: 171 Tage idle - Level 7
9903879: 0 Tage idle - Level 11 (KEEP_CHARACTER)
11215179: 19 Tage idle - Level 1
11012379: 7 Tage idle - Level 6
10829379: 3 Tage idle - Level 4
11144279: 16 Tage idle - Level 1
9068779: 60 Tage idle - Level 1 (KEEP_CHARACTER)
8474479: 0 Tage idle - Level 1
10115179: 57 Tage idle - Level 1 => LOESCHEN
9377979: 85 Tage idle - Level 5 (KEEP_CHARACTER)
8940379: 10 Tage idle - Level 20
10206679: 55 Tage idle - Level 3
10251779: 6 Tage idle - Level 16 (KEEP_CHARACTER)
9469379: 8 Tage idle - Level 9
11226079: 6 Tage idle - Level 1
11114779: 29 Tage idle - Level 1
9616479: 104 Tage idle - Level 9
9297379: 71 Tage idle - Level 8
9332479: 71 Tage idle - Level 3
10743879: 39 Tage idle - Level 4
11019279: 35 Tage idle - Level 1 => LOESCHEN
8298479: 27 Tage idle - Level 1 (KEEP_CHARACTER)
10303379: 50 Tage idle - Level 1 => LOESCHEN
10116479: 25 Tage idle - Level 4
8110879: 85 Tage idle - Level 1 => LOESCHEN
9379179: 56 Tage idle - Level 14
10248379: 0 Tage idle - Level 8
11221779: 22 Tage idle - Level 1
10466079: 2 Tage idle - Level 10
8334179: 5 Tage idle - Level 20
11308579: 14 Tage idle - Level 3
10551979: 20 Tage idle - Level 11
7948379: 175 Tage idle - Level 5 => LOESCHEN
10846179: 16 Tage idle - Level 5
9156479: 114 Tage idle - Level 15
9282779: 3 Tage idle - Level 20
8101179: 106 Tage idle - Level 1 (KEEP_CHARACTER)
10319979: 44 Tage idle - Level 8
9166779: 1 Tage idle - Level 18
10450879: 17 Tage idle - Level 5
10578079: 46 Tage idle - Level 1 => LOESCHEN
10582779: 52 Tage idle - Level 1 => LOESCHEN
10466779: 0 Tage idle - Level 3
10182779: 59 Tage idle - Level 6
8830979: 10 Tage idle - Level 2
11521279: 2 Tage idle - Level 1
8633779: 17 Tage idle - Level 1
10978779: 37 Tage idle - Level 1 => LOESCHEN
8355379: 0 Tage idle - Level 8
11126979: 0 Tage idle - Level 9
10538279: 6 Tage idle - Level 12
9881179: 75 Tage idle - Level 5
8000779: 1 Tage idle - Level 6
10958879: 16 Tage idle - Level 7
10634379: 57 Tage idle - Level 1 => LOESCHEN
11400279: 1 Tage idle - Level 1
8720179: 44 Tage idle - Level 2
9942479: 0 Tage idle - Level 5
10736079: 0 Tage idle - Level 10
9375479: 23 Tage idle - Level 4
10943579: 39 Tage idle - Level 1 => LOESCHEN
11097079: 13 Tage idle - Level 8
10797079: 0 Tage idle - Level 16
9426479: 29 Tage idle - Level 12
11355579: 7 Tage idle - Level 4
11233979: 0 Tage idle - Level 1
10766979: 14 Tage idle - Level 4
8680079: 113 Tage idle - Level 10
11528179: 1 Tage idle - Level 1
9867579: 75 Tage idle - Level 1 (KEEP_CHARACTER)
8159479: 30 Tage idle - Level 5
7975479: 0 Tage idle - Level 1
10828179: 41 Tage idle - Level 1 => LOESCHEN
8539579: 157 Tage idle - Level 10
8093179: 68 Tage idle - Level 11
10503779: 45 Tage idle - Level 13
7945279: 8 Tage idle - Level 9
11163679: 26 Tage idle - Level 1
7970479: 5 Tage idle - Level 40
8377879: 85 Tage idle - Level 3
9472879: 104 Tage idle - Level 6
9645479: 29 Tage idle - Level 9
11113579: 29 Tage idle - Level 1
8843779: 66 Tage idle - Level 11
11088779: 16 Tage idle - Level 6
11412479: 4 Tage idle - Level 1
9452979: 22 Tage idle - Level 2
10494479: 31 Tage idle - Level 7 (KEEP_CHARACTER)
7971079: 8 Tage idle - Level 13 (KEEP_CHARACTER)
10291679: 3 Tage idle - Level 1
8039079: 17 Tage idle - Level 3 (KEEP_CHARACTER)
11184879: 24 Tage idle - Level 1
9676279: 91 Tage idle - Level 6
10915279: 8 Tage idle - Level 1 (KEEP_CHARACTER)
10631279: 15 Tage idle - Level 1
7946579: 5 Tage idle - Level 11 (KEEP_CHARACTER)
9646079: 0 Tage idle - Level 6
9934779: 3 Tage idle - Level 3
10358579: 20 Tage idle - Level 9
10601079: 59 Tage idle - Level 1 => LOESCHEN
11372379: 11 Tage idle - Level 6
10935879: 20 Tage idle - Level 5
10510279: 4 Tage idle - Level 1
8105679: 11 Tage idle - Level 14
9084379: 37 Tage idle - Level 8
10369479: 24 Tage idle - Level 1
10880479: 8 Tage idle - Level 1
9682179: 97 Tage idle - Level 6
10678679: 1 Tage idle - Level 10
10971979: 9 Tage idle - Level 5
8141079: 6 Tage idle - Level 6
11241779: 19 Tage idle - Level 1
9814379: 18 Tage idle - Level 11
9946279: 43 Tage idle - Level 4
8319379: 1 Tage idle - Level 3
11211579: 23 Tage idle - Level 1
10293579: 47 Tage idle - Level 5 (KEEP_CHARACTER)
