Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Oct  1 00:13:00 2005
9958998: 53 Tage idle - Level 1 (KEEP_CHARACTER)
8539498: 88 Tage idle - Level 2 => LOESCHEN
10007598: 5 Tage idle - Level 10 (KEEP_CHARACTER)
8133898: 13 Tage idle - Level 18
8058298: 12 Tage idle - Level 2
8645898: 15 Tage idle - Level 1
9123098: 21 Tage idle - Level 2
10048698: 44 Tage idle - Level 1 => LOESCHEN
10504298: 11 Tage idle - Level 1
7960798: 25 Tage idle - Level 1
10935098: 8 Tage idle - Level 1
8980198: 30 Tage idle - Level 1 => LOESCHEN
10864198: 10 Tage idle - Level 1
8778398: 132 Tage idle - Level 4 => LOESCHEN
8368098: 12 Tage idle - Level 1
8494398: 61 Tage idle - Level 8 (KEEP_CHARACTER)
10626598: 12 Tage idle - Level 10
7940898: 41 Tage idle - Level 13
11022698: 1 Tage idle - Level 1
9225498: 12 Tage idle - Level 14
10844298: 0 Tage idle - Level 6
9524398: 7 Tage idle - Level 5
9240398: 104 Tage idle - Level 8
10155698: 31 Tage idle - Level 1 => LOESCHEN
10732998: 3 Tage idle - Level 8
10743198: 20 Tage idle - Level 1
10950698: 5 Tage idle - Level 3
8464898: 27 Tage idle - Level 17
9778598: 1 Tage idle - Level 4
10672998: 14 Tage idle - Level 1
8835298: 26 Tage idle - Level 1 (KEEP_CHARACTER)
10480398: 13 Tage idle - Level 1
10577498: 17 Tage idle - Level 1
8699098: 44 Tage idle - Level 6
8496298: 2 Tage idle - Level 5
9176398: 86 Tage idle - Level 6
9510398: 4 Tage idle - Level 12
8714298: 41 Tage idle - Level 7
10086698: 56 Tage idle - Level 1 => LOESCHEN
10901898: 0 Tage idle - Level 2
9744698: 72 Tage idle - Level 4
8081698: 0 Tage idle - Level 18
8117798: 161 Tage idle - Level 8
9795398: 11 Tage idle - Level 6
10000798: 55 Tage idle - Level 7
9420198: 1 Tage idle - Level 8
8249698: 42 Tage idle - Level 1 => LOESCHEN
9309898: 1 Tage idle - Level 15
10644698: 0 Tage idle - Level 19
10989698: 1 Tage idle - Level 1
10953898: 2 Tage idle - Level 3
10624798: 0 Tage idle - Level 3
10011698: 60 Tage idle - Level 3
8503098: 35 Tage idle - Level 5
7954998: 15 Tage idle - Level 4 (KEEP_CHARACTER)
8143598: 0 Tage idle - Level 8
10807698: 16 Tage idle - Level 1
10493198: 0 Tage idle - Level 1
8037898: 1 Tage idle - Level 1
9502698: 37 Tage idle - Level 22 (KEEP_CHARACTER)
10139598: 9 Tage idle - Level 1
10068698: 55 Tage idle - Level 1 => LOESCHEN
8194998: 136 Tage idle - Level 7
9163698: 9 Tage idle - Level 8 (KEEP_CHARACTER)
9868198: 5 Tage idle - Level 14
8448798: 25 Tage idle - Level 2
9468198: 8 Tage idle - Level 2
10210098: 49 Tage idle - Level 1 => LOESCHEN
9062598: 112 Tage idle - Level 7
10762598: 18 Tage idle - Level 1
10849398: 5 Tage idle - Level 1
8813598: 43 Tage idle - Level 1 => LOESCHEN
8788798: 56 Tage idle - Level 3
9225598: 86 Tage idle - Level 9
7951198: 18 Tage idle - Level 15
8307898: 0 Tage idle - Level 10
10484898: 29 Tage idle - Level 2
8819898: 118 Tage idle - Level 7
8454698: 2 Tage idle - Level 28 (KEEP_CHARACTER)
10875198: 11 Tage idle - Level 1 (KEEP_CHARACTER)
9504598: 25 Tage idle - Level 3
10682698: 4 Tage idle - Level 1
8348998: 2 Tage idle - Level 18
10936498: 8 Tage idle - Level 1
10282698: 0 Tage idle - Level 21
8520598: 143 Tage idle - Level 4 => LOESCHEN
9990798: 55 Tage idle - Level 1 => LOESCHEN
10739298: 13 Tage idle - Level 1
9413798: 24 Tage idle - Level 1
9626898: 13 Tage idle - Level 10
10749598: 0 Tage idle - Level 2
10191898: 48 Tage idle - Level 5
10248498: 2 Tage idle - Level 8
9956598: 16 Tage idle - Level 1
8329698: 98 Tage idle - Level 3 (KEEP_CHARACTER)
9024698: 53 Tage idle - Level 1 => LOESCHEN
9105898: 112 Tage idle - Level 3 => LOESCHEN
7999198: 14 Tage idle - Level 12
9485698: 46 Tage idle - Level 1 => LOESCHEN
10182898: 34 Tage idle - Level 7
11040198: 2 Tage idle - Level 1
8897698: 45 Tage idle - Level 8
9744798: 19 Tage idle - Level 8
8912898: 1 Tage idle - Level 10
11025998: 2 Tage idle - Level 1
9932298: 6 Tage idle - Level 10
10229898: 48 Tage idle - Level 1 => LOESCHEN
8928798: 119 Tage idle - Level 4
10569198: 29 Tage idle - Level 1
9046498: 0 Tage idle - Level 1
8401498: 15 Tage idle - Level 7
9502098: 14 Tage idle - Level 4
8903198: 14 Tage idle - Level 13
8919098: 22 Tage idle - Level 4
8356798: 4 Tage idle - Level 1 (KEEP_CHARACTER)
10381998: 35 Tage idle - Level 1 => LOESCHEN
8412398: 14 Tage idle - Level 26 (KEEP_CHARACTER)
8336898: 57 Tage idle - Level 14
10184798: 6 Tage idle - Level 1
7955698: 18 Tage idle - Level 1 (KEEP_CHARACTER)
8068798: 17 Tage idle - Level 20
9989998: 59 Tage idle - Level 1 => LOESCHEN
10863798: 0 Tage idle - Level 8
9827898: 57 Tage idle - Level 2
9878598: 33 Tage idle - Level 1 (KEEP_CHARACTER)
10266598: 46 Tage idle - Level 1 => LOESCHEN
7950698: 71 Tage idle - Level 5
10352398: 42 Tage idle - Level 1 => LOESCHEN
10565498: 1 Tage idle - Level 2
9407998: 95 Tage idle - Level 4
10372998: 4 Tage idle - Level 19
8368298: 44 Tage idle - Level 10
10210898: 6 Tage idle - Level 1
8621098: 107 Tage idle - Level 11
8256998: 63 Tage idle - Level 7
8261598: 4 Tage idle - Level 8 (KEEP_CHARACTER)
9068998: 45 Tage idle - Level 1 => LOESCHEN
8302298: 56 Tage idle - Level 3
8651998: 77 Tage idle - Level 16
10251998: 47 Tage idle - Level 1 => LOESCHEN
8044498: 25 Tage idle - Level 4 (KEEP_CHARACTER)
8211498: 34 Tage idle - Level 1 => LOESCHEN
9722398: 0 Tage idle - Level 8
10359298: 33 Tage idle - Level 1 => LOESCHEN
9864598: 31 Tage idle - Level 10
8045098: 107 Tage idle - Level 5
10303598: 44 Tage idle - Level 1 => LOESCHEN
8262898: 134 Tage idle - Level 9
9814498: 73 Tage idle - Level 1 (KEEP_CHARACTER)
8080598: 80 Tage idle - Level 2 (KEEP_CHARACTER)
10582298: 0 Tage idle - Level 13
10096498: 12 Tage idle - Level 1
8870998: 4 Tage idle - Level 8
8415598: 0 Tage idle - Level 20
10425898: 38 Tage idle - Level 1 => LOESCHEN
8754998: 34 Tage idle - Level 1 => LOESCHEN
9561298: 86 Tage idle - Level 2 => LOESCHEN
9688598: 13 Tage idle - Level 1
10228698: 22 Tage idle - Level 8
8228698: 7 Tage idle - Level 27
9531098: 3 Tage idle - Level 9
10127598: 7 Tage idle - Level 1
10010598: 54 Tage idle - Level 2
8466998: 38 Tage idle - Level 16
10760198: 5 Tage idle - Level 1
9111198: 34 Tage idle - Level 1 => LOESCHEN
10694998: 12 Tage idle - Level 1
8857298: 13 Tage idle - Level 11
9471098: 76 Tage idle - Level 9
8461998: 64 Tage idle - Level 29
9603298: 13 Tage idle - Level 15
10492798: 25 Tage idle - Level 1
8118598: 22 Tage idle - Level 4
10539098: 5 Tage idle - Level 7
10665398: 10 Tage idle - Level 4
8204398: 47 Tage idle - Level 3
8092798: 19 Tage idle - Level 7
10802198: 7 Tage idle - Level 2
10103298: 19 Tage idle - Level 1
10310798: 43 Tage idle - Level 5
8224998: 7 Tage idle - Level 20
8478498: 48 Tage idle - Level 9
9989398: 15 Tage idle - Level 8
7965398: 0 Tage idle - Level 22
9614198: 23 Tage idle - Level 1
10448298: 36 Tage idle - Level 1 (KEEP_CHARACTER)
8285998: 37 Tage idle - Level 2
8787698: 112 Tage idle - Level 4
9275198: 34 Tage idle - Level 1 => LOESCHEN
8473498: 9 Tage idle - Level 10
10327298: 40 Tage idle - Level 1 => LOESCHEN
8863898: 3 Tage idle - Level 7
9625098: 46 Tage idle - Level 6
9341098: 41 Tage idle - Level 20
9387198: 1 Tage idle - Level 7
10382698: 23 Tage idle - Level 1
9710998: 7 Tage idle - Level 1
7946098: 44 Tage idle - Level 5
8752498: 17 Tage idle - Level 1
7996898: 43 Tage idle - Level 1 (KEEP_CHARACTER)
8059198: 0 Tage idle - Level 40
7956398: 9 Tage idle - Level 4 (KEEP_CHARACTER)
9078698: 37 Tage idle - Level 1 => LOESCHEN
9022998: 113 Tage idle - Level 6
9585698: 81 Tage idle - Level 5
8044598: 4 Tage idle - Level 4 (KEEP_CHARACTER)
8170898: 1 Tage idle - Level 17 (KEEP_CHARACTER)
9712198: 53 Tage idle - Level 2
7947398: 0 Tage idle - Level 11
7992498: 124 Tage idle - Level 19
8100198: 7 Tage idle - Level 5
9241298: 21 Tage idle - Level 7
8105898: 8 Tage idle - Level 1
9657198: 34 Tage idle - Level 1 => LOESCHEN
10201998: 24 Tage idle - Level 1
9257198: 65 Tage idle - Level 8
10055498: 36 Tage idle - Level 4
10880698: 12 Tage idle - Level 1
11024198: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10329898: 38 Tage idle - Level 2
10669198: 1 Tage idle - Level 10 (KEEP_CHARACTER)
10633398: 26 Tage idle - Level 1
10968098: 2 Tage idle - Level 4
10395498: 39 Tage idle - Level 1 => LOESCHEN
10309998: 44 Tage idle - Level 1 => LOESCHEN
10491598: 32 Tage idle - Level 1 => LOESCHEN
10572798: 0 Tage idle - Level 1
8208898: 49 Tage idle - Level 4
10304998: 0 Tage idle - Level 10
10431198: 0 Tage idle - Level 8
11080898: 0 Tage idle - Level 1
8148198: 44 Tage idle - Level 1 => LOESCHEN
10487598: 31 Tage idle - Level 1 => LOESCHEN
7964198: 20 Tage idle - Level 1 (KEEP_CHARACTER)
9405598: 35 Tage idle - Level 12
8365998: 59 Tage idle - Level 1 => LOESCHEN
9623298: 19 Tage idle - Level 6
8589298: 64 Tage idle - Level 14
10138598: 20 Tage idle - Level 3
9228998: 106 Tage idle - Level 3 => LOESCHEN
7949998: 1 Tage idle - Level 5 (KEEP_CHARACTER)
9451298: 43 Tage idle - Level 7
10320498: 1 Tage idle - Level 9
9867198: 2 Tage idle - Level 2
9294598: 45 Tage idle - Level 8
10462698: 35 Tage idle - Level 2
10052398: 58 Tage idle - Level 1 => LOESCHEN
11067198: 0 Tage idle - Level 1
8878598: 11 Tage idle - Level 1
8214798: 152 Tage idle - Level 8
10761598: 0 Tage idle - Level 1
8919298: 13 Tage idle - Level 1
10068298: 8 Tage idle - Level 1
10690698: 1 Tage idle - Level 6
10934198: 7 Tage idle - Level 1
8726798: 3 Tage idle - Level 23
9335998: 0 Tage idle - Level 17
10215398: 30 Tage idle - Level 1 => LOESCHEN
8625698: 7 Tage idle - Level 4
8757598: 105 Tage idle - Level 1 (KEEP_CHARACTER)
8428498: 8 Tage idle - Level 7
9361098: 23 Tage idle - Level 19
9488398: 23 Tage idle - Level 15
11037698: 0 Tage idle - Level 1
8514298: 28 Tage idle - Level 1
8043398: 3 Tage idle - Level 4 (KEEP_CHARACTER)
9346898: 0 Tage idle - Level 4 (KEEP_CHARACTER)
9924098: 19 Tage idle - Level 1
7946198: 81 Tage idle - Level 20
9194798: 14 Tage idle - Level 3
10970298: 6 Tage idle - Level 1
9605298: 62 Tage idle - Level 7
10403598: 21 Tage idle - Level 2
8362898: 6 Tage idle - Level 12
8732698: 133 Tage idle - Level 6
10342998: 36 Tage idle - Level 2
9357798: 0 Tage idle - Level 23
9600298: 67 Tage idle - Level 6
11079398: 0 Tage idle - Level 1
9459498: 12 Tage idle - Level 11
10743598: 14 Tage idle - Level 6
10997098: 5 Tage idle - Level 1 (KEEP_CHARACTER)
10621998: 27 Tage idle - Level 1
9970498: 2 Tage idle - Level 10
7957798: 51 Tage idle - Level 2
10313398: 41 Tage idle - Level 1 => LOESCHEN
8642498: 118 Tage idle - Level 5
10733998: 20 Tage idle - Level 1
10080098: 0 Tage idle - Level 37
8936798: 17 Tage idle - Level 11 (KEEP_CHARACTER)
10136798: 2 Tage idle - Level 22
7948098: 51 Tage idle - Level 7
10860898: 13 Tage idle - Level 1
10547698: 0 Tage idle - Level 6
9475698: 0 Tage idle - Level 1
9075698: 105 Tage idle - Level 8
9607898: 0 Tage idle - Level 14
9622798: 6 Tage idle - Level 15
9876298: 41 Tage idle - Level 9
10178498: 15 Tage idle - Level 8 (KEEP_CHARACTER)
9141598: 3 Tage idle - Level 13
8796198: 40 Tage idle - Level 2
9638698: 62 Tage idle - Level 7
10067098: 35 Tage idle - Level 1 => LOESCHEN
9375198: 2 Tage idle - Level 10
10786599: 17 Tage idle - Level 1
10791199: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10335899: 40 Tage idle - Level 6
10502899: 0 Tage idle - Level 9
9223399: 21 Tage idle - Level 6
9603499: 39 Tage idle - Level 1 => LOESCHEN
8563899: 0 Tage idle - Level 6
9871999: 2 Tage idle - Level 12
10832599: 2 Tage idle - Level 1
8001799: 57 Tage idle - Level 1 => LOESCHEN
9892499: 8 Tage idle - Level 4
8397499: 0 Tage idle - Level 25
10245699: 6 Tage idle - Level 9
10290799: 16 Tage idle - Level 13
9665099: 0 Tage idle - Level 1
10331499: 3 Tage idle - Level 11
10883999: 0 Tage idle - Level 7
9929199: 16 Tage idle - Level 1
10762299: 3 Tage idle - Level 1
7955999: 56 Tage idle - Level 8
8681099: 73 Tage idle - Level 2 => LOESCHEN
10894199: 11 Tage idle - Level 2
8225799: 43 Tage idle - Level 1 => LOESCHEN
8230399: 6 Tage idle - Level 27 (KEEP_CHARACTER)
7966199: 18 Tage idle - Level 2 (KEEP_CHARACTER)
8808699: 94 Tage idle - Level 12
8073699: 0 Tage idle - Level 11 (KEEP_CHARACTER)
10737799: 18 Tage idle - Level 1
10200199: 37 Tage idle - Level 1 => LOESCHEN
8240699: 23 Tage idle - Level 4
9909299: 14 Tage idle - Level 1
8408699: 6 Tage idle - Level 11
8869699: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10798799: 17 Tage idle - Level 1
9716799: 32 Tage idle - Level 6
10595999: 10 Tage idle - Level 1
9513999: 79 Tage idle - Level 4
9103699: 13 Tage idle - Level 18
10104799: 36 Tage idle - Level 3
9605399: 60 Tage idle - Level 7
10600899: 28 Tage idle - Level 1
8033899: 84 Tage idle - Level 5
8940199: 9 Tage idle - Level 8
10206499: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8540199: 138 Tage idle - Level 8
8024199: 78 Tage idle - Level 11
10034499: 4 Tage idle - Level 8
9124899: 92 Tage idle - Level 4
8607099: 114 Tage idle - Level 8
8044799: 81 Tage idle - Level 16
7947599: 173 Tage idle - Level 1 (KEEP_CHARACTER)
10723799: 20 Tage idle - Level 1
8227699: 16 Tage idle - Level 2
10319099: 30 Tage idle - Level 5
10248199: 10 Tage idle - Level 8
10536899: 17 Tage idle - Level 11
8085899: 173 Tage idle - Level 5 => LOESCHEN
10957399: 0 Tage idle - Level 8
10212399: 48 Tage idle - Level 1 => LOESCHEN
8541499: 41 Tage idle - Level 11
7952899: 26 Tage idle - Level 9
10151799: 53 Tage idle - Level 1 => LOESCHEN
10080899: 1 Tage idle - Level 5
10531899: 26 Tage idle - Level 1
8572299: 1 Tage idle - Level 13
9749499: 50 Tage idle - Level 8
9339199: 0 Tage idle - Level 33 (KEEP_CHARACTER)
10911999: 1 Tage idle - Level 5
7989299: 0 Tage idle - Level 11
10800599: 15 Tage idle - Level 4
8314799: 160 Tage idle - Level 5 => LOESCHEN
10000599: 5 Tage idle - Level 9
8122199: 33 Tage idle - Level 1 => LOESCHEN
10877499: 0 Tage idle - Level 1
8674699: 13 Tage idle - Level 11
8138099: 0 Tage idle - Level 10
8563299: 7 Tage idle - Level 16 (KEEP_CHARACTER)
9375299: 46 Tage idle - Level 7
9871399: 5 Tage idle - Level 6
8573599: 12 Tage idle - Level 1
9669599: 2 Tage idle - Level 1
8062199: 0 Tage idle - Level 8
8685599: 135 Tage idle - Level 10
8082799: 0 Tage idle - Level 3
9502499: 68 Tage idle - Level 4
10462899: 8 Tage idle - Level 4
10179899: 11 Tage idle - Level 4
10468499: 0 Tage idle - Level 1
10184499: 5 Tage idle - Level 1
10635499: 26 Tage idle - Level 1
9274899: 1 Tage idle - Level 20
10103599: 12 Tage idle - Level 9
9857799: 22 Tage idle - Level 12
10109199: 29 Tage idle - Level 4
10286199: 6 Tage idle - Level 9
8838999: 26 Tage idle - Level 5 (KEEP_CHARACTER)
8509899: 102 Tage idle - Level 10
10154999: 51 Tage idle - Level 1 => LOESCHEN
8069099: 146 Tage idle - Level 6
10205999: 31 Tage idle - Level 1 => LOESCHEN
10585799: 24 Tage idle - Level 4 (KEEP_CHARACTER)
10175499: 51 Tage idle - Level 1 => LOESCHEN
8712299: 36 Tage idle - Level 10
8059499: 0 Tage idle - Level 45 (KEEP_CHARACTER)
10271599: 3 Tage idle - Level 12
9731799: 67 Tage idle - Level 8
10692099: 17 Tage idle - Level 8
10155599: 48 Tage idle - Level 4
8236799: 7 Tage idle - Level 27
8525399: 128 Tage idle - Level 8
10084699: 54 Tage idle - Level 1 => LOESCHEN
9630699: 60 Tage idle - Level 5
9028899: 28 Tage idle - Level 11
8769299: 26 Tage idle - Level 2
8105499: 43 Tage idle - Level 1 => LOESCHEN
9291699: 0 Tage idle - Level 11
8029999: 39 Tage idle - Level 27
10611899: 15 Tage idle - Level 1
10130699: 15 Tage idle - Level 1 (KEEP_CHARACTER)
10176799: 0 Tage idle - Level 20
10591699: 28 Tage idle - Level 1
8885999: 86 Tage idle - Level 2 => LOESCHEN
8936999: 39 Tage idle - Level 1 (KEEP_CHARACTER)
7972899: 155 Tage idle - Level 23
10374599: 23 Tage idle - Level 5
9399699: 5 Tage idle - Level 15
8648999: 47 Tage idle - Level 3
9825099: 69 Tage idle - Level 1 => LOESCHEN
8491199: 4 Tage idle - Level 1
10456399: 20 Tage idle - Level 4 (KEEP_CHARACTER)
9095799: 1 Tage idle - Level 22
9465599: 84 Tage idle - Level 5
8385499: 59 Tage idle - Level 2
9354199: 0 Tage idle - Level 1
10897499: 0 Tage idle - Level 8
8806299: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8233699: 2 Tage idle - Level 16
10613799: 27 Tage idle - Level 1
7974099: 61 Tage idle - Level 2 => LOESCHEN
9005199: 3 Tage idle - Level 1
9339999: 46 Tage idle - Level 7
8471999: 0 Tage idle - Level 8
10071999: 57 Tage idle - Level 1 => LOESCHEN
8163399: 69 Tage idle - Level 11
8406999: 0 Tage idle - Level 16
8908699: 109 Tage idle - Level 5
8923599: 78 Tage idle - Level 8
9811099: 8 Tage idle - Level 1
10366899: 41 Tage idle - Level 1 => LOESCHEN
8655499: 85 Tage idle - Level 10
9335599: 6 Tage idle - Level 11
7955499: 0 Tage idle - Level 76 (KEEP_CHARACTER)
8889099: 9 Tage idle - Level 9
10357199: 40 Tage idle - Level 1 => LOESCHEN
10028099: 0 Tage idle - Level 23
10489099: 31 Tage idle - Level 1 => LOESCHEN
9128799: 0 Tage idle - Level 8
10250499: 40 Tage idle - Level 9
10331699: 35 Tage idle - Level 9
8372099: 48 Tage idle - Level 12
8625999: 33 Tage idle - Level 14
9848199: 7 Tage idle - Level 1 (KEEP_CHARACTER)
7950499: 6 Tage idle - Level 20
8630599: 134 Tage idle - Level 6
8301499: 4 Tage idle - Level 9
9153999: 18 Tage idle - Level 10
9442599: 91 Tage idle - Level 6
11048199: 1 Tage idle - Level 1
9741499: 12 Tage idle - Level 1
9949999: 50 Tage idle - Level 4
8327699: 97 Tage idle - Level 10
7981299: 0 Tage idle - Level 25
8413499: 59 Tage idle - Level 8
10504999: 26 Tage idle - Level 1
10555699: 0 Tage idle - Level 8
10976199: 5 Tage idle - Level 1
10231199: 48 Tage idle - Level 1 => LOESCHEN
8271699: 93 Tage idle - Level 6
9240399: 36 Tage idle - Level 7
9321599: 2 Tage idle - Level 1
8687599: 1 Tage idle - Level 10
10160299: 7 Tage idle - Level 1
8525499: 0 Tage idle - Level 20
9955199: 7 Tage idle - Level 8
10130099: 5 Tage idle - Level 7
7947099: 1 Tage idle - Level 20
10560999: 0 Tage idle - Level 8
10237499: 12 Tage idle - Level 2
9990699: 0 Tage idle - Level 10
9332499: 20 Tage idle - Level 7
10247799: 0 Tage idle - Level 4
9621099: 46 Tage idle - Level 1 => LOESCHEN
8288199: 30 Tage idle - Level 9
10662699: 22 Tage idle - Level 5
8991799: 26 Tage idle - Level 19
8546699: 30 Tage idle - Level 1 => LOESCHEN
9368999: 41 Tage idle - Level 1 => LOESCHEN
8313699: 12 Tage idle - Level 16
10288899: 12 Tage idle - Level 9
8415399: 6 Tage idle - Level 8
8131399: 153 Tage idle - Level 7
8633099: 0 Tage idle - Level 7 (KEEP_CHARACTER)
9855399: 35 Tage idle - Level 1 => LOESCHEN
10643399: 25 Tage idle - Level 1
10937699: 8 Tage idle - Level 1
10450899: 0 Tage idle - Level 12
9298699: 0 Tage idle - Level 29 (KEEP_CHARACTER)
10086699: 0 Tage idle - Level 14
10547999: 5 Tage idle - Level 1
9151499: 106 Tage idle - Level 3 => LOESCHEN
9931599: 49 Tage idle - Level 8
9197599: 1 Tage idle - Level 20
8922399: 16 Tage idle - Level 6
9490899: 13 Tage idle - Level 6
10112099: 25 Tage idle - Level 1
10087299: 24 Tage idle - Level 1 (KEEP_CHARACTER)
8087299: 5 Tage idle - Level 26
8173099: 11 Tage idle - Level 1
9562399: 18 Tage idle - Level 8
9689699: 9 Tage idle - Level 1
10396499: 4 Tage idle - Level 12
10431599: 26 Tage idle - Level 1
10285099: 45 Tage idle - Level 1 => LOESCHEN
8031599: 118 Tage idle - Level 10
8857799: 2 Tage idle - Level 1
10827599: 12 Tage idle - Level 1
8411699: 0 Tage idle - Level 12
10589699: 27 Tage idle - Level 1
9684699: 78 Tage idle - Level 8
9066999: 95 Tage idle - Level 8
8108799: 1 Tage idle - Level 6
8316199: 34 Tage idle - Level 12
10817999: 15 Tage idle - Level 1
10873299: 5 Tage idle - Level 4
10706599: 17 Tage idle - Level 1
10052799: 21 Tage idle - Level 1
8007699: 13 Tage idle - Level 8
10240299: 48 Tage idle - Level 1 => LOESCHEN
8934599: 11 Tage idle - Level 5
10321499: 43 Tage idle - Level 1 => LOESCHEN
9295599: 84 Tage idle - Level 8
10083599: 3 Tage idle - Level 16
10099499: 34 Tage idle - Level 8
7956199: 0 Tage idle - Level 21
8681399: 0 Tage idle - Level 12
8843799: 89 Tage idle - Level 2 => LOESCHEN
9939799: 28 Tage idle - Level 6
7960899: 57 Tage idle - Level 4
10039099: 26 Tage idle - Level 1
9635899: 26 Tage idle - Level 4
10925599: 9 Tage idle - Level 1
10809599: 1 Tage idle - Level 1
10570699: 25 Tage idle - Level 2
10779099: 16 Tage idle - Level 1
8935899: 13 Tage idle - Level 1
8318099: 46 Tage idle - Level 22
10540499: 31 Tage idle - Level 1 => LOESCHEN
10915999: 10 Tage idle - Level 1
7951899: 25 Tage idle - Level 4 (KEEP_CHARACTER)
8140499: 77 Tage idle - Level 5
7972399: 94 Tage idle - Level 1 => LOESCHEN
8242199: 16 Tage idle - Level 4
9094699: 21 Tage idle - Level 8
8946799: 106 Tage idle - Level 10
9216599: 75 Tage idle - Level 6 (KEEP_CHARACTER)
10546799: 27 Tage idle - Level 2
7942199: 13 Tage idle - Level 15
10262799: 31 Tage idle - Level 1 => LOESCHEN
9226899: 46 Tage idle - Level 9
10693599: 0 Tage idle - Level 15
9404099: 45 Tage idle - Level 2
8075899: 47 Tage idle - Level 4
10577599: 10 Tage idle - Level 2
8941799: 60 Tage idle - Level 6
9794199: 73 Tage idle - Level 2 => LOESCHEN
8577599: 1 Tage idle - Level 6
10881099: 2 Tage idle - Level 4
8633199: 43 Tage idle - Level 8
8840699: 121 Tage idle - Level 4 => LOESCHEN
8147399: 5 Tage idle - Level 11
8228599: 27 Tage idle - Level 7
8856599: 30 Tage idle - Level 15
10659399: 0 Tage idle - Level 1
